"PARENT.ID","ID","LENGTH","START","END","CLASS","X.FIT..D","X..COG.","Y..COG.","FRACT..DIM.","TRAPPEDNESS","EFFICENCY","STRAIGHTNESS","SPEED","KURTOSIS","X.FIT..ALPHA","GAUSSIANITY","Asymmetry","MSDRatio","Loc..noise_sigma","Fit.Goodness","Alpha.Fit.Goodness","Confidence","COND"
10,23,13,0,12,"NORM. DIFFUSION",0.04066,0.492,5.218,1.681,0.515,0.009,0.114,0.16,1.732,0.878,0.278,0.453,2.8,0.037,0.812,0.846,0.601,"AfterLatB4"
11,27,10,35,44,"NORM. DIFFUSION",0.09564,0.092,4.968,1.715,0.963,0.094,0.4,0.845,2.599,0.992,0.641,0.461,0.055,0.048,0.974,0.986,0.542,"AfterLatB4"
13,31,12,2,13,"NORM. DIFFUSION",0.1025,7.373,5.453,1.476,0.992,0.068,0.386,0.804,1.921,0.979,0.393,0.017,-0.044,0.041,0.558,0.786,0.544,"AfterLatB4"
16,33,17,0,16,"NORM. DIFFUSION",0.03215,3.282,0.181,2.021,0.768,0.002,0.055,0.095,1.629,0.765,-0.257,0.301,0.14,0.028,0.865,0.937,0.547,"AfterLatB4"
17,36,11,20,30,"NORM. DIFFUSION",0.009594,2.407,0.124,1.917,0.992,0.02,0.18,0.152,3.918,0.783,0.348,0.111,1.333,0.015,0.541,0.755,0.562,"AfterLatB4"
18,39,12,0,11,"NORM. DIFFUSION",0.02514,5.257,5.66,2.137,0.989,0.004,0.076,0.138,1.166,0.651,-0.056,0.297,0.234,0.041,0.363,0.612,0.631,"AfterLatB4"
24,58,52,51,102,"NORM. DIFFUSION",0.006524,4.645,0.115,1.812,0.931,0.012,0.146,0.097,1.23,0.813,0.772,0.511,0.067,0.013,0.91,0.971,0.567,"AfterLatB4"
24,61,19,134,152,"NORM. DIFFUSION",0.02768,4.688,0.152,2.026,0.989,0,0,0,2.377,1.006,0.13,0.203,-0.054,0.031,0.812,0.952,0.617,"AfterLatB4"
25,64,20,9,28,"NORM. DIFFUSION",0.06969,2.618,5.512,1.748,0.867,0.012,0.129,0.338,1.36,0.739,0.126,0.225,0.085,0.038,0.71,0.895,0.664,"AfterLatB4"
26,65,18,0,17,"NORM. DIFFUSION",0.01661,7.364,0.789,1.993,0.965,0.046,0.239,0.283,1.736,0.846,-0.131,0.068,0.012,0.025,0.702,0.88,0.682,"AfterLatB4"
26,67,40,39,78,"NORM. DIFFUSION",0.02303,7.313,0.806,2.018,0.933,0.012,0.134,0.21,2.6,0.649,0.139,0.023,0.068,0.014,0.626,0.793,0.628,"AfterLatB4"
32,77,23,0,22,"NORM. DIFFUSION",0.06363,7.014,6.343,1.806,0.786,0.008,0.101,0.241,2.096,0.812,-0.144,0.153,0.033,0.029,0.803,0.94,0.677,"AfterLatB4"
33,80,13,0,12,"NORM. DIFFUSION",0.06239,3.243,6.434,1.653,0.648,0.096,0.365,0.965,1.171,0.643,0.281,0.293,0.026,0.047,0.937,0.982,0.553,"AfterLatB4"
34,83,18,5,22,"NORM. DIFFUSION",0.2334,3.433,1.309,1.733,0.968,0.045,0.246,0.835,1.689,1.044,0.03,0.134,-0.013,0.052,0.854,0.927,0.631,"AfterLatB4"
39,90,12,6,17,"NORM. DIFFUSION",0.1603,1.23,6.93,1.645,0.751,0.11,0.391,1.304,2.087,0.866,0.037,0.125,0.206,0.009,0.955,0.984,0.577,"AfterLatB4"
40,94,18,0,17,"NORM. DIFFUSION",0.05871,1.869,1.444,1.782,-0.227,0.007,0.106,0.243,1.278,0.618,-0.024,0.004,0.004,0.04,0.523,0.595,0.599,"AfterLatB4"
42,98,13,15,27,"NORM. DIFFUSION",0.05221,0.557,7.052,2.13,0.678,0.023,0.175,0.409,1.538,0.66,-0.162,0.063,0.262,0.054,0.971,0.952,0.658,"AfterLatB4"
42,100,43,40,82,"NORM. DIFFUSION",0.07019,0.609,7.184,1.744,0.675,0.027,0.19,0.527,1.718,0.755,-0.033,0.261,0.058,0.051,0.839,0.926,0.631,"AfterLatB4"
43,104,17,0,16,"NORM. DIFFUSION",0.03013,0.372,6.932,1.637,0.874,0.083,0.34,0.444,1.414,0.98,0.088,0.288,0.089,0.032,0.803,0.941,0.742,"AfterLatB4"
45,113,20,5,24,"NORM. DIFFUSION",0.06831,2.422,1.624,2.172,0.976,0.0004425,0.026,0.051,1.701,0.888,0.675,0.336,0.02,0.031,0.907,0.941,0.575,"AfterLatB4"
47,114,64,0,63,"NORM. DIFFUSION",0.006749,5.784,1.631,1.953,0.892,0.0004542,0.027,0.034,3.108,0.444,0.766,0.234,0.118,0.027,0.459,0.753,0.594,"AfterLatB4"
48,118,13,7,19,"NORM. DIFFUSION",0.1461,7.877,2.292,1.914,0.923,0.007,0.09,0.234,1.39,1.155,-0.164,0.258,0.037,0.074,0.988,0.993,0.635,"AfterLatB4"
52,124,11,18,28,"NORM. DIFFUSION",0.05282,6.04,2.662,1.886,0.99,0.018,0.152,0.28,1.418,1,-0.088,0.132,0.246,0.023,0.689,0.848,0.703,"AfterLatB4"
53,132,13,33,45,"NORM. DIFFUSION",0.009985,3.898,3.052,2.065,0.977,0.043,0.278,0.204,1.706,0.879,0.618,0.011,0.148,0.016,0.739,0.901,0.566,"AfterLatB4"
53,134,22,84,105,"NORM. DIFFUSION",0.002155,3.889,3.08,2.07,0.964,0.012,0.131,0.102,3.061,0.378,-0.05,0.029,0.403,0.018,0.388,0.594,0.634,"AfterLatB4"
54,141,71,13,83,"NORM. DIFFUSION",0.003004,6.687,2.921,2.622,1,0.0002454,0.02,0.022,1.755,0.396,0.604,0.025,0.057,0.015,0.286,0.623,0.614,"AfterLatB4"
56,147,25,21,45,"NORM. DIFFUSION",0.02425,7.603,3.28,1.83,0.634,0.032,0.213,0.228,4.426,1.015,0.631,0.212,-0.052,0.026,0.901,0.93,0.606,"AfterLatB4"
57,151,11,1,11,"NORM. DIFFUSION",5.959e-12,7.673,3.8,1.969,-0.035,0.004,0.08,0.192,2.555,5.848e-11,0.718,0.291,0.947,0.07,-0.125,-0.125,0.511,"AfterLatB4"
59,154,11,2,12,"NORM. DIFFUSION",0.08623,4.796,4.255,2.238,0.986,0.008,0.101,0.245,1.979,0.928,-0.195,0.074,1.368,0.066,0.962,0.982,0.634,"AfterLatB4"
60,157,14,10,23,"NORM. DIFFUSION",0.06343,0.774,4.071,1.799,0.819,0.011,0.125,0.267,1.645,0.831,0.153,0.279,-0.072,0.03,0.97,0.989,0.707,"AfterLatB4"
61,158,25,6,30,"NORM. DIFFUSION",0.02044,0.405,5.21,1.956,0.853,0.007,0.1,0.179,1.683,0.445,0.347,0.173,0.879,0.038,0.556,0.495,0.588,"AfterLatB4"
62,159,13,5,17,"NORM. DIFFUSION",0.1029,4.975,4.391,1.984,0.985,0.02,0.175,0.409,1.549,0.988,0.675,0.107,1.161,0.038,0.959,0.983,0.56,"AfterLatB4"
63,161,40,8,47,"NORM. DIFFUSION",0.09927,4.536,5.147,1.693,0.6,0.026,0.187,0.503,1.778,0.907,0.018,0.347,0.036,0.056,0.86,0.965,0.614,"AfterLatB4"
66,169,40,0,39,"NORM. DIFFUSION",0.08071,1.473,6.144,2.164,0.978,0.003,0.064,0.172,2.074,0.772,0.0001356,0.006,0.324,0.035,0.756,0.892,0.618,"AfterLatB4"
69,177,12,8,19,"NORM. DIFFUSION",0.04153,7.067,0.133,1.989,0.975,0.035,0.238,0.35,2.108,0.958,0.331,0.067,0.066,0.035,0.775,0.922,0.669,"AfterLatB4"
71,180,11,2,12,"NORM. DIFFUSION",0.1576,3.524,0.811,1.73,0.97,0.027,0.203,0.518,1.64,1.149,0.194,0.325,0.125,0.02,0.984,0.989,0.693,"AfterLatB4"
74,185,36,4,39,"NORM. DIFFUSION",0.01935,6.187,1.111,1.86,0.875,0.003,0.068,0.113,2.509,0.589,0.642,0.174,0.049,0.027,0.47,0.747,0.619,"AfterLatB4"
76,190,18,6,23,"NORM. DIFFUSION",0.06905,3.707,2.027,1.987,0.98,0.008,0.112,0.312,2.358,0.698,0.022,0.035,0.202,0.055,0.298,0.629,0.704,"AfterLatB4"
77,192,11,4,14,"NORM. DIFFUSION",0.1011,0.873,2.927,1.757,0.658,0.028,0.199,0.481,3.438,0.867,0.046,0.052,-0.067,0.026,0.896,0.9,0.412,"AfterLatB4"
78,193,33,0,32,"NORM. DIFFUSION",0.01348,1.698,2.542,1.851,0.97,0.002,0.061,0.108,2.009,0.45,0.787,0.282,0.077,0.013,0.204,0.485,0.666,"AfterLatB4"
80,196,16,5,20,"NORM. DIFFUSION",0.01183,5.14,2.132,1.773,-0.014,0.06,0.301,0.321,1.737,0.576,0.036,0.372,0.147,0.03,0.746,0.67,0.581,"AfterLatB4"
82,202,17,3,19,"NORM. DIFFUSION",0.03013,0.631,3.609,1.794,0.288,0.013,0.164,0.383,4.239,0.354,0.239,0.181,0.497,0.036,0.154,0.347,0.557,"AfterLatB4"
82,204,27,36,62,"NORM. DIFFUSION",0.04137,0.517,3.665,1.621,0.691,0.055,0.287,0.544,2.135,0.752,0.125,0.434,0.15,0.024,0.866,0.958,0.679,"AfterLatB4"
86,215,14,7,20,"NORM. DIFFUSION",0.04021,5.583,6.683,1.669,0.673,0.077,0.327,0.592,3.277,0.787,0.044,0.186,0.033,0.024,0.757,0.9,0.574,"AfterLatB4"
88,220,18,11,28,"NORM. DIFFUSION",0.07003,7.284,4.489,1.735,0.954,0.05,0.273,0.621,2.088,0.767,-0.037,0.241,0.073,0.057,0.803,0.797,0.464,"AfterLatB4"
89,224,22,7,28,"NORM. DIFFUSION",0.02771,0.182,5.776,2.14,0.991,0.009,0.125,0.234,1.803,0.624,0.465,0.007,0.218,0.031,0.444,0.753,0.662,"AfterLatB4"
92,229,10,10,19,"NORM. DIFFUSION",0.03566,4.524,6,1.599,0.837,0.048,0.254,0.575,2.152,0.569,-0.005,0.539,-0.063,0.032,0.405,0.64,0.595,"AfterLatB4"
93,232,14,8,21,"NORM. DIFFUSION",0.001752,1.774,5.754,1.502,0.699,0.062,0.296,0.638,2.527,0.097,-0.071,0.329,0.957,0.017,-0.081,-0.054,0.626,"AfterLatB4"
96,240,41,33,73,"NORM. DIFFUSION",0.07905,2.9,2.581,1.594,0.677,0.017,0.163,0.388,3.219,0.807,0.646,0.335,-0.031,0.035,0.756,0.889,0.564,"AfterLatB4"
97,243,11,2,12,"NORM. DIFFUSION",0.0351,1.345,1.011,1.879,0.186,0.086,0.334,0.67,1.193,0.544,-0.166,0.207,0.138,0.046,0.781,0.71,0.462,"AfterLatB4"
98,244,18,12,29,"NORM. DIFFUSION",0.003669,7.671,0.224,1.94,-0.227,0.027,0.205,0.291,2.895,0.1,0.239,0.016,0.831,0.029,-0.027,-0.038,0.516,"AfterLatB4"
100,245,18,14,31,"NORM. DIFFUSION",0.08735,1.571,0.736,1.897,0.798,0.006,0.095,0.233,2.105,0.806,0.29,0.041,0.004,0.039,0.867,0.953,0.632,"AfterLatB4"
106,253,23,14,36,"NORM. DIFFUSION",0.03154,1.663,3.704,2.023,0.973,0.004,0.072,0.138,2.39,0.694,0.024,0.077,0.123,0.034,0.53,0.781,0.657,"AfterLatB4"
107,254,15,10,24,"NORM. DIFFUSION",0.08701,0.275,4.651,2.053,0.938,0.014,0.14,0.389,1.513,0.604,0.396,0.158,0.032,0.038,0.67,0.629,0.564,"AfterLatB4"
110,256,10,27,36,"NORM. DIFFUSION",0.02049,5.448,6.184,1.764,0.867,0.005,0.081,0.151,2.648,0.47,0.258,0.263,0.191,0.037,0.408,0.629,0.471,"AfterLatB4"
113,258,34,16,49,"NORM. DIFFUSION",0.04845,6.402,7.592,2.058,0.811,0.002,0.05,0.111,2.615,0.57,0.313,0.078,0.242,0.04,0.741,0.795,0.589,"AfterLatB4"
117,260,32,12,43,"NORM. DIFFUSION",0.02056,7.332,1.741,2.286,0.997,0.0005705,0.027,0.066,2.957,0.445,-0.073,0.058,0.097,0.033,0.233,0.479,0.611,"AfterLatB4"
118,262,14,18,31,"NORM. DIFFUSION",0.06315,4.806,3.583,1.887,0.711,0.042,0.255,0.662,1.71,0.586,0.263,0.112,0.285,0.026,0.386,0.613,0.684,"AfterLatB4"
119,264,10,43,52,"NORM. DIFFUSION",0.04219,1.28,4.4,2.379,0.998,0.052,0.274,0.534,1.484,0.746,-0.18,0.164,2.467,0.064,0.644,0.815,0.562,"AfterLatB4"
120,270,31,74,104,"NORM. DIFFUSION",0.0963,5.305,6.548,1.965,0.845,0.006,0.092,0.231,3.947,0.879,0.11,0.049,-0.025,0.029,0.887,0.947,0.603,"AfterLatB4"
122,273,10,32,41,"NORM. DIFFUSION",0.1132,7.604,2.348,1.63,0.907,0.016,0.149,0.321,1.569,1.197,0.019,0.319,-0.012,0.035,0.997,1,0.697,"AfterLatB4"
124,274,33,23,55,"NORM. DIFFUSION",0.03226,1.959,5.688,1.984,0.993,0.012,0.129,0.238,3.102,0.744,0.262,0.082,0.086,0.038,0.788,0.904,0.622,"AfterLatB4"
125,276,11,25,35,"NORM. DIFFUSION",0.01026,7.142,5.982,1.986,0.698,0.036,0.246,0.612,1.212,0.147,0.862,0.205,0.206,0.065,0.033,0.164,0.573,"AfterLatB4"
125,278,32,55,86,"NORM. DIFFUSION",0.01463,6.406,6.428,1.771,0.839,0.007,0.106,0.158,3.359,0.412,0.442,0.23,0.381,0.023,0.258,0.336,0.635,"AfterLatB4"
126,280,14,26,39,"NORM. DIFFUSION",0.02974,5.291,6.674,1.97,0.828,0.023,0.177,0.262,2.847,0.834,-0.116,0.028,0.364,0.027,0.95,0.972,0.582,"AfterLatB4"
127,282,26,25,50,"NORM. DIFFUSION",0.06328,1.855,6.382,2.025,0.999,0.004,0.07,0.182,1.872,0.74,-0.025,0.102,0.055,0.034,0.599,0.773,0.611,"AfterLatB4"
130,290,24,21,44,"NORM. DIFFUSION",0.07632,4.62,1.353,1.984,0.937,0.006,0.094,0.209,1.742,0.843,0.051,0.052,0.008,0.028,0.684,0.887,0.607,"AfterLatB4"
131,292,14,22,35,"NORM. DIFFUSION",0.00858,1.931,1.28,1.798,0.585,0.016,0.136,0.331,2.049,0.006,-0.316,0.241,0.207,0.04,-0.053,-0.083,0.699,"AfterLatB4"
133,298,13,21,33,"NORM. DIFFUSION",0.2237,7.772,2.123,1.567,0.929,0.025,0.185,0.538,1.818,1.226,-0.179,0.154,-0.059,0.059,0.995,0.992,0.718,"AfterLatB4"
138,302,23,24,46,"NORM. DIFFUSION",0.0554,2.313,1.805,1.624,0.94,0.026,0.193,0.318,1.485,0.961,-0.006,0.217,-0.055,0.033,0.756,0.879,0.668,"AfterLatB4"
139,305,15,25,39,"NORM. DIFFUSION",0.1103,1.496,1.563,1.664,0.77,0.037,0.214,0.593,1.308,0.965,-0.294,0.413,0.11,0.043,0.598,0.856,0.609,"AfterLatB4"
140,307,43,20,62,"NORM. DIFFUSION",0.04311,7.368,1.86,1.9,0.914,0.008,0.112,0.283,3.725,0.626,0.362,0.05,0.048,0.036,0.615,0.841,0.659,"AfterLatB4"
141,308,12,25,36,"NORM. DIFFUSION",0.06507,1.043,2.737,1.504,0.733,0.145,0.448,1.189,1.668,0.669,-0.255,0.329,0.012,0.048,0.819,0.895,0.49,"AfterLatB4"
147,314,13,26,38,"NORM. DIFFUSION",0.1093,7.603,3.828,1.633,0.755,0.033,0.221,0.646,2.069,0.788,0.138,0.388,0.0005312,0.054,0.858,0.95,0.697,"AfterLatB4"
150,317,15,27,41,"NORM. DIFFUSION",0.1587,3.96,6.656,1.787,0.971,0.0004902,0.028,0.069,1.594,0.998,0.324,0.391,-0.036,0.037,0.812,0.82,0.547,"AfterLatB4"
152,320,12,31,42,"NORM. DIFFUSION",0.08599,3.317,6.73,2.278,0.961,0.001,0.043,0.087,2.798,0.948,0.231,0.045,0.797,0.042,0.932,0.953,0.579,"AfterLatB4"
153,323,11,31,41,"NORM. DIFFUSION",0.08428,6.451,7.524,1.428,0.731,0.007,0.097,0.204,1.818,1.07,-0.408,0.589,1.129,0.054,0.997,0.998,0.619,"AfterLatB4"
155,326,31,28,58,"NORM. DIFFUSION",0.1505,4.137,0.952,1.566,0.526,0.029,0.202,0.553,1.917,0.954,0.221,0.318,0.031,0.021,0.87,0.964,0.583,"AfterLatB4"
158,328,12,29,40,"NORM. DIFFUSION",0.07777,3.233,1.36,1.581,0.255,0.084,0.414,0.9,1.838,0.66,0.436,0.253,0.211,0.076,0.898,0.834,0.481,"AfterLatB4"
158,330,26,65,90,"NORM. DIFFUSION",0.005588,3.112,1.48,1.823,0.111,0.0004227,0.027,0.027,4.713,0.336,1.985,0.188,1.2,0.025,0.189,0.201,0.552,"AfterLatB4"
159,332,28,33,60,"NORM. DIFFUSION",0.122,0.443,4.68,1.728,0.89,0.009,0.112,0.303,2.254,0.917,-0.03,0.207,-0.026,0.059,0.858,0.942,0.589,"AfterLatB4"
163,345,20,41,60,"NORM. DIFFUSION",0.1464,2.282,0.83,1.503,0.832,0.068,0.296,0.862,1.846,0.909,0.194,0.149,0.005,0.048,0.826,0.872,0.562,"AfterLatB4"
164,347,100,35,134,"NORM. DIFFUSION",0.01895,6.723,0.401,2.136,0.986,0.0001795,0.017,0.028,2.124,0.612,1.422,0.049,0.103,0.021,0.702,0.885,0.608,"AfterLatB4"
167,350,23,31,53,"NORM. DIFFUSION",0.1072,0.979,2.664,1.673,0.93,0.046,0.263,0.57,2.347,1.075,0.606,0.067,-0.005,0.054,0.863,0.961,0.668,"AfterLatB4"
170,355,13,32,44,"NORM. DIFFUSION",0.04916,5.086,5.742,1.775,0.933,0.041,0.252,0.457,1.379,0.725,0.24,0.335,1.481,0.029,0.653,0.676,0.599,"AfterLatB4"
171,359,19,46,64,"NORM. DIFFUSION",0.07668,3.663,0.608,1.811,0.476,0.019,0.157,0.402,2.003,0.79,-0.02,0.148,0.206,0.033,0.814,0.878,0.728,"AfterLatB4"
173,361,11,32,42,"NORM. DIFFUSION",0.02628,6.495,6.185,1.917,0.99,0.014,0.145,0.28,1.936,0.529,0.18,0.101,0.101,0.037,0.085,0.282,0.563,"AfterLatB4"
177,366,11,34,44,"NORM. DIFFUSION",0.1966,0.575,2.4,1.78,0.977,0.019,0.153,0.397,2.112,1.398,-0.32,0.206,1.291,0.066,0.999,0.999,0.79,"AfterLatB4"
178,367,14,33,46,"NORM. DIFFUSION",0.1177,5.36,2.651,1.636,0.819,0.053,0.311,0.711,1.791,0.679,0.347,0.417,0.385,0.043,0.528,0.427,0.65,"AfterLatB4"
179,368,28,34,61,"NORM. DIFFUSION",0.07738,1.744,2.779,1.651,0.813,0.014,0.15,0.306,1.913,0.884,0.364,0.295,0.0002584,0.017,0.863,0.946,0.596,"AfterLatB4"
184,378,18,37,54,"NORM. DIFFUSION",0.1358,2.998,4.876,1.932,0.83,0.008,0.107,0.312,2.417,0.873,-0.098,0.063,0.051,0.068,0.946,0.968,0.668,"AfterLatB4"
184,380,13,66,78,"NORM. DIFFUSION",0.02857,3.237,5.477,1.693,0.758,0.094,0.354,0.567,1.273,0.661,-0.246,0.414,0.02,0.047,0.707,0.735,0.538,"AfterLatB4"
186,384,11,39,49,"NORM. DIFFUSION",0.05264,5.276,1.847,2.383,-0.014,0.007,0.098,0.136,2.219,0.995,-0.259,0.103,2.3,0.032,0.648,0.515,0.552,"AfterLatB4"
187,386,22,39,60,"NORM. DIFFUSION",0.03973,1.284,3.369,1.918,0.567,0.016,0.152,0.344,1.846,0.607,0.003,0.059,0.308,0.047,0.593,0.797,0.595,"AfterLatB4"
188,393,11,36,46,"NORM. DIFFUSION",0.2054,4.233,5.865,1.558,0.948,0.009,0.114,0.34,1.25,1.172,-0.129,0.458,3.662,0.064,0.915,0.954,0.602,"AfterLatB4"
189,398,12,43,54,"NORM. DIFFUSION",0.1192,0.77,7.047,1.507,0.954,0.106,0.4,1.455,2.162,0.696,-0.08,0.248,-0.089,0.094,0.244,0.561,0.518,"AfterLatB4"
190,400,22,42,63,"NORM. DIFFUSION",0.1455,1.415,1.435,1.828,0.41,0.005,0.074,0.267,1.932,0.812,-0.292,0.081,0.04,0.038,0.814,0.897,0.645,"AfterLatB4"
192,402,14,41,54,"NORM. DIFFUSION",0.06181,7.3,2.483,1.833,0.985,0.021,0.165,0.216,1.464,1.421,0.073,0.065,-0.007,0.023,0.99,1,0.788,"AfterLatB4"
197,406,24,45,68,"NORM. DIFFUSION",0.0177,2.697,1.912,1.659,0.861,0.043,0.269,0.384,2.993,0.539,0.445,0.324,0.278,0.025,0.714,0.728,0.585,"AfterLatB4"
202,422,11,56,66,"NORM. DIFFUSION",0.1321,4.84,4.295,1.813,0.917,0.041,0.262,0.627,2.634,0.986,0.478,0.253,0.304,0.069,0.976,0.983,0.542,"AfterLatB4"
203,427,12,57,68,"NORM. DIFFUSION",0.01641,6.013,5.237,1.95,0.953,0.041,0.284,0.63,1.69,0.125,0.462,0.022,0.934,0.024,-0.0005754,-0.07,0.575,"AfterLatB4"
204,428,19,47,65,"NORM. DIFFUSION",0.2163,1.088,4.549,1.975,0.964,0.013,0.133,0.342,1.544,1.24,-0.076,0.011,-0.082,0.074,0.931,0.968,0.728,"AfterLatB4"
207,434,32,53,84,"NORM. DIFFUSION",0.05969,2.42,6.818,2.157,0.989,0.007,0.098,0.219,1.814,0.747,0.035,0.078,-0.007,0.026,0.607,0.757,0.648,"AfterLatB4"
211,436,12,44,55,"NORM. DIFFUSION",0.2458,5.09,4.583,1.653,0.976,0.044,0.267,0.804,1.194,1.143,0.025,0.137,-0.071,0.06,0.97,0.978,0.639,"AfterLatB4"
212,437,20,53,72,"NORM. DIFFUSION",0.02291,4.45,6.434,1.775,0.991,0.009,0.119,0.193,2.127,0.694,0.239,0.349,0.091,0.03,0.485,0.731,0.607,"AfterLatB4"
220,447,36,59,94,"NORM. DIFFUSION",0.05185,5.839,4.391,2.075,0.997,0.002,0.058,0.118,1.655,0.787,0.441,0.039,0.12,0.048,0.895,0.951,0.595,"AfterLatB4"
221,449,10,74,83,"NORM. DIFFUSION",0.1185,2.668,3.476,1.242,0.756,0.321,0.652,1.195,1.687,1.488,-0.343,0.375,-0.027,0.051,0.997,1,0.594,"AfterLatB4"
221,451,13,87,99,"NORM. DIFFUSION",0.01806,3.058,3.677,1.472,0.648,0.079,0.349,0.663,1.648,0.42,-0.077,0.378,-0.011,0.053,0.49,0.702,0.585,"AfterLatB4"
221,457,10,177,186,"NORM. DIFFUSION",0.05919,3.4,4.468,1.785,0.91,0.043,0.235,0.385,2.507,1.152,-0.24,0.201,-0.004,0.046,0.984,0.993,0.695,"AfterLatB4"
223,459,12,50,61,"NORM. DIFFUSION",0.1243,1.877,5.54,1.654,0.994,0.007,0.107,0.195,1.313,1.399,0.27,0.192,-0.101,0.046,0.983,0.978,0.63,"AfterLatB4"
224,464,11,49,59,"NORM. DIFFUSION",0.3736,7.098,6.007,1.643,0.716,0.116,0.406,1.402,1.486,1.206,-0.09,0.171,0.011,0.093,0.839,0.875,0.656,"AfterLatB4"
225,465,40,50,89,"NORM. DIFFUSION",0.048,5.474,2.034,2.007,0.911,0.01,0.118,0.259,2.129,0.716,0.27,0.099,0.06,0.03,0.746,0.85,0.672,"AfterLatB4"
227,470,11,61,71,"NORM. DIFFUSION",0.2743,0.273,3.858,1.57,0.93,0.022,0.177,0.518,1.245,1.339,-0.172,0.576,-0.021,0.074,0.993,1,0.61,"AfterLatB4"
231,474,13,57,69,"NORM. DIFFUSION",0.01432,3.191,6.96,2.031,0.685,0.038,0.228,0.289,1.199,0.638,-0.101,0.228,0.089,0.022,0.838,0.911,0.631,"AfterLatB4"
234,476,39,55,93,"NORM. DIFFUSION",0.01884,7.573,1.619,1.788,0.894,0.011,0.13,0.233,1.485,0.579,0.149,0.355,0.028,0.03,0.495,0.8,0.567,"AfterLatB4"
235,478,28,69,96,"NORM. DIFFUSION",0.01444,4.443,3.34,2.031,0.99,0.0008929,0.036,0.05,2.677,0.505,0.538,0.209,0.43,0.02,0.532,0.613,0.582,"AfterLatB4"
236,484,11,60,70,"NORM. DIFFUSION",0.02999,3.545,5.065,1.444,0.827,0.174,0.492,1.04,3.269,0.534,0.087,0.5,1.11e-16,0.045,0.116,0.328,0.686,"AfterLatB4"
240,488,61,66,126,"NORM. DIFFUSION",0.008809,3.713,0.214,1.967,0.571,0.0002349,0.021,0.025,3.873,0.494,1.282,0.131,-0.026,0.019,0.398,0.55,0.569,"AfterLatB4"
244,499,52,66,117,"NORM. DIFFUSION",0.01703,5.284,1.853,2.371,0.989,0.0002814,0.02,0.04,2.146,0.543,0.453,0.006,0.183,0.039,0.419,0.759,0.586,"AfterLatB4"
245,503,16,68,83,"NORM. DIFFUSION",0.04615,4.987,4.265,1.891,0.851,0.043,0.238,0.605,1.642,0.419,-0.229,0.265,0.576,0.047,0.175,0.225,0.593,"AfterLatB4"
246,508,52,60,111,"NORM. DIFFUSION",0.05735,4.725,5.542,1.587,0.853,0.04,0.234,0.459,2.525,0.864,0.059,0.472,0.014,0.031,0.875,0.939,0.586,"AfterLatB4"
247,510,14,63,76,"NORM. DIFFUSION",0.04248,0.749,4.829,1.79,0.917,0.004,0.078,0.117,1.452,0.961,0.653,0.262,0.009,0.029,0.852,0.95,0.634,"AfterLatB4"
251,524,17,62,78,"NORM. DIFFUSION",0.02218,7.009,4.562,2.15,0.9,0.005,0.085,0.213,2.111,0.333,0.51,0.349,0.672,0.057,0.089,0.3,0.52,"AfterLatB4"
251,526,18,93,110,"NORM. DIFFUSION",0.02143,7.153,4.2,1.861,0.803,0.014,0.16,0.288,1.953,0.408,0.316,0.265,0.121,0.055,0.459,0.547,0.578,"AfterLatB4"
253,531,14,64,77,"NORM. DIFFUSION",0.1493,2.1,1.434,1.862,0.919,0.01,0.117,0.318,1.686,1.051,0.249,0.046,-0.004,0.069,0.922,0.972,0.719,"AfterLatB4"
254,533,14,64,77,"NORM. DIFFUSION",0.03855,0.817,6.406,1.546,-0.227,0.094,0.374,0.866,1.313,0.35,0.253,0.423,0.019,0.082,0.507,0.188,0.527,"AfterLatB4"
255,537,17,67,83,"NORM. DIFFUSION",0.08361,1.741,5.755,2.304,0.991,0.006,0.09,0.255,1.439,0.695,-0.042,0.05,0.291,0.058,0.61,0.823,0.675,"AfterLatB4"
257,538,11,68,78,"NORM. DIFFUSION",0.1926,4.651,1.069,2.173,0.491,0.0007639,0.033,0.096,1.963,0.924,0.171,0.188,1.053,0.081,0.724,0.667,0.444,"AfterLatB4"
262,546,14,73,86,"NORM. DIFFUSION",0.06089,1.903,1.866,1.527,0.93,0.107,0.413,0.778,2.71,0.92,0.512,0.248,-0.068,0.026,0.841,0.909,0.581,"AfterLatB4"
264,548,26,75,100,"NORM. DIFFUSION",0.08495,0.48,4.197,1.705,0.899,0.022,0.178,0.422,1.803,0.812,-0.05,0.299,0.135,0.028,0.707,0.873,0.627,"AfterLatB4"
265,554,57,81,137,"NORM. DIFFUSION",0.02139,1.34,4.464,2.176,0.998,0.001,0.044,0.1,2.16,0.405,0.276,0.045,0.187,0.005,0.363,0.4,0.639,"AfterLatB4"
266,557,29,77,105,"NORM. DIFFUSION",0.03627,4.441,6.317,2.241,0.938,0.014,0.139,0.326,2.575,0.597,0.235,0.066,0.041,0.043,0.449,0.663,0.554,"AfterLatB4"
267,558,11,72,82,"NORM. DIFFUSION",0.08627,4.207,5.687,1.567,0.588,0.028,0.201,0.481,1.883,0.823,-0.03,0.434,-0.016,0.032,0.961,0.962,0.724,"AfterLatB4"
272,566,10,87,96,"NORM. DIFFUSION",0.01831,2.404,0.264,1.669,0.953,0.003,0.069,0.076,1.602,0.77,1.568,0.341,0.667,0.019,0.799,0.901,0.598,"AfterLatB4"
