"PARENT.ID","ID","LENGTH","START","END","CLASS","X.FIT..D","X..COG.","Y..COG.","FRACT..DIM.","TRAPPEDNESS","EFFICENCY","STRAIGHTNESS","SPEED","KURTOSIS","X.FIT..ALPHA","GAUSSIANITY","Asymmetry","MSDRatio","Loc..noise_sigma","Fit.Goodness","Alpha.Fit.Goodness","Confidence","COND"
426,814,17,185,201,"NORM. DIFFUSION",0.01252,3.118,0.899,1.896,0.944,0.007,0.1,0.18,2.138,0.362,-0.008,0.302,0.762,0.037,0.017,0.159,0.643,"AfterNoco2"
442,827,14,193,206,"NORM. DIFFUSION",0.04807,2.263,3.683,1.972,0.996,0.003,0.067,0.117,1.309,0.901,0.847,0.328,-0.002,0.042,0.836,0.91,0.615,"AfterNoco2"
444,832,13,187,199,"NORM. DIFFUSION",0.03761,4.369,4.942,1.786,0.812,0.01,0.117,0.17,1.399,0.913,-0.068,0.407,-0.07,0.019,0.855,0.917,0.654,"AfterNoco2"
444,835,39,215,253,"NORM. DIFFUSION",0.007372,4.667,4.938,1.982,0.926,0.004,0.078,0.089,3.063,0.416,0.437,0.15,0.137,0.031,0.612,0.574,0.548,"AfterNoco2"
448,843,13,239,251,"NORM. DIFFUSION",0.006937,2.8,6.588,1.509,0.828,0.035,0.289,0.305,1.525,0.341,1.884,0.518,-0.006,0.012,0.103,0.227,0.536,"AfterNoco2"
452,849,16,194,209,"NORM. DIFFUSION",0.05015,0.645,3.525,1.649,0.919,0.01,0.126,0.327,2.652,0.539,0.476,0.223,0.16,0.051,0.511,0.655,0.561,"AfterNoco2"
454,853,11,200,210,"NORM. DIFFUSION",0.09634,0.233,7.324,2.103,0.963,0.046,0.272,0.495,1.782,1.119,0.333,0.007,0.436,0.055,0.909,0.938,0.516,"AfterNoco2"
466,867,17,207,223,"NORM. DIFFUSION",0.05703,1.621,2.536,1.804,0.944,0.015,0.164,0.301,1.409,0.843,1.019,0.067,0.095,0.029,0.857,0.949,0.563,"AfterNoco2"
469,879,14,209,222,"NORM. DIFFUSION",0.03093,4.103,4.291,1.955,0.601,0.021,0.167,0.282,1.292,0.684,-0.042,0.198,0.099,0.033,0.947,0.933,0.645,"AfterNoco2"
469,881,11,237,247,"NORM. DIFFUSION",0.1339,3.367,4.6,1.659,0.101,0.046,0.272,0.585,2.407,0.957,0.573,0.303,0.195,0.052,0.681,0.588,0.649,"AfterNoco2"
474,884,22,208,229,"NORM. DIFFUSION",0.004033,6.056,7.633,1.781,-0.227,0.016,0.171,0.299,3.747,0.085,1.343,0.091,1.048,0.048,0.095,0.022,0.577,"AfterNoco2"
481,895,11,217,227,"NORM. DIFFUSION",0.1295,2.298,0.055,1.529,0.971,0.03,0.22,0.476,2.08,1.23,0.315,0.271,0.282,0.041,0.894,0.944,0.754,"AfterNoco2"
482,898,18,218,235,"NORM. DIFFUSION",0.03124,3.149,0.924,1.982,0.895,0.002,0.053,0.113,1.65,0.505,1.774,0.451,0.495,0.044,0.631,0.78,0.553,"AfterNoco2"
485,903,13,216,228,"NORM. DIFFUSION",0.002677,1.185,3.277,1.933,-0.227,0.009,0.125,0.17,2.871,0.101,0.114,0.041,0.179,0.034,0.73,0.546,0.726,"AfterNoco2"
488,907,18,217,234,"NORM. DIFFUSION",0.1104,4.98,4.049,1.628,0.907,0.085,0.335,0.699,2.447,1.211,-0.153,0.121,-0.009,0.041,0.89,0.966,0.688,"AfterNoco2"
493,915,13,219,231,"NORM. DIFFUSION",0.05604,3.994,6.902,2.224,0.871,0.025,0.199,0.401,1.751,0.558,0.203,0.026,0.378,0.046,0.529,0.429,0.593,"AfterNoco2"
502,933,15,222,236,"NORM. DIFFUSION",0.04934,6.053,4.424,1.871,0.919,0.02,0.188,0.448,1.372,0.577,0.32,0.32,0.422,0.06,0.264,0.583,0.61,"AfterNoco2"
503,935,10,238,247,"NORM. DIFFUSION",0.111,5.108,6.52,1.45,0.827,0.05,0.314,0.534,1.448,1.197,0.889,0.229,0.1,0.01,0.938,0.963,0.599,"AfterNoco2"
505,937,17,224,240,"NORM. DIFFUSION",0.09007,7.741,7.581,1.794,0.959,0.026,0.211,0.392,1.933,1.068,0.257,0.006,-0.019,0.032,0.994,0.997,0.629,"AfterNoco2"
510,940,11,226,236,"NORM. DIFFUSION",0.0551,0.255,1.938,1.659,0.288,0.097,0.356,1.088,1.692,0.441,-0.142,0.555,0.086,0.061,0.977,0.953,0.458,"AfterNoco2"
511,941,27,230,256,"NORM. DIFFUSION",0.01634,1.145,3,2.229,0.999,0.016,0.148,0.222,1.865,0.604,-0.156,0.03,0.391,0.022,0.478,0.678,0.71,"AfterNoco2"
514,948,13,233,245,"NORM. DIFFUSION",0.01827,2.671,0.154,1.991,0.952,0.003,0.065,0.127,2.102,0.37,-0.23,0.411,0.169,0.041,0.081,0.164,0.635,"AfterNoco2"
522,957,15,231,245,"NORM. DIFFUSION",0.1124,3.677,6.784,1.705,0.8,0.002,0.052,0.109,1.666,1.045,0.165,0.504,-0.072,0.048,0.859,0.936,0.609,"AfterNoco2"
523,960,11,254,264,"NORM. DIFFUSION",0.007278,7.6,2.771,2.012,0.776,0.038,0.275,0.215,1.655,0.545,-0.028,0.005,0.6,0.007,0.967,0.948,0.565,"AfterNoco2"
524,962,13,249,261,"NORM. DIFFUSION",0.02956,0.511,3.36,1.913,0.416,0.012,0.124,0.33,1.771,0.266,-0.202,0.375,0.74,0.07,0.377,0.21,0.603,"AfterNoco2"
525,967,19,237,255,"NORM. DIFFUSION",0.03055,2.804,5.253,1.592,0.326,0.038,0.241,0.441,1.753,0.64,-0.075,0.463,0.148,0.032,0.826,0.92,0.616,"AfterNoco2"
529,981,28,243,270,"NORM. DIFFUSION",0.12,0.623,1.311,1.819,0.933,0.005,0.081,0.263,1.574,0.821,-0.067,0.282,-0.052,0.05,0.719,0.893,0.608,"AfterNoco2"
534,991,24,265,288,"NORM. DIFFUSION",0.00986,0.217,7.398,1.924,0.994,0.0003623,0.028,0.03,3.508,0.524,2.139,0.26,0.151,0.017,0.206,0.425,0.637,"AfterNoco2"
538,1001,12,246,257,"NORM. DIFFUSION",0.1054,3.02,5.83,1.872,0.985,0.001,0.051,0.087,3.441,1.085,1.002,0.406,2.184,0.046,0.763,0.883,0.57,"AfterNoco2"
545,1005,11,249,259,"NORM. DIFFUSION",0.1929,3.182,0.669,1.758,0.773,0.043,0.269,0.796,2.226,0.913,0.178,0.116,0.063,0.077,0.905,0.914,0.67,"AfterNoco2"
553,1019,15,258,272,"NORM. DIFFUSION",0.04227,2.909,4.611,1.801,0.84,0.026,0.183,0.326,1.377,0.858,-0.037,0.137,0.198,0.013,0.716,0.9,0.582,"AfterNoco2"
554,1020,11,252,262,"NORM. DIFFUSION",0.06407,5.753,4.636,1.532,0.94,0.127,0.449,0.627,2.109,1.3,-0.095,0.26,-0.079,0.023,1,0.999,0.536,"AfterNoco2"
555,1024,11,254,264,"NORM. DIFFUSION",0.0186,6.942,5.647,1.577,0.845,0.053,0.261,0.34,1.588,0.793,-0.326,0.437,0.144,0.042,0.703,0.851,0.649,"AfterNoco2"
557,1029,23,251,273,"NORM. DIFFUSION",0.04493,5.459,6.911,1.736,0.926,0.008,0.11,0.175,2.202,0.935,0.053,0.304,-0.086,0.041,0.579,0.853,0.628,"AfterNoco2"
565,1053,12,262,273,"NORM. DIFFUSION",0.01997,1.943,1.993,1.918,-0.227,0.002,0.058,0.124,2.01,0.317,-0.096,0.102,0.99,0.006,0.393,0.389,0.629,"AfterNoco2"
566,1055,11,260,270,"NORM. DIFFUSION",0.09149,0.153,2.527,1.52,0.847,0.096,0.419,0.577,2.747,1.357,1.018,0.091,-0.083,0.038,0.869,0.922,0.594,"AfterNoco2"
581,1075,19,266,284,"NORM. DIFFUSION",0.09478,0.528,3.524,1.634,0.899,0.063,0.313,0.835,2.343,0.776,0.265,0.213,-0.01,0.038,0.708,0.887,0.608,"AfterNoco2"
594,1102,17,270,286,"NORM. DIFFUSION",0.05177,4.986,3.553,1.496,0.576,0.066,0.288,0.77,1.828,0.594,-0.299,0.339,0.13,0.034,0.666,0.777,0.562,"AfterNoco2"
597,1112,15,276,290,"NORM. DIFFUSION",0.05324,2.741,4.619,1.403,0.723,0.155,0.468,0.682,2.096,1.171,-0.1,0.396,0.043,0.029,0.805,0.946,0.635,"AfterNoco2"
604,1118,13,272,284,"NORM. DIFFUSION",0.09659,6.277,0.686,2.031,0.7,0.028,0.187,0.487,1.544,0.87,-0.324,0.076,0.046,0.054,0.948,0.933,0.623,"AfterNoco2"
606,1119,11,275,285,"NORM. DIFFUSION",0.1299,0.545,7.338,1.612,0.852,0.038,0.255,0.67,2.017,0.877,0.983,0.337,0.133,0.033,0.999,1,0.682,"AfterNoco2"
607,1121,20,277,296,"NORM. DIFFUSION",0.07001,6.414,6.628,1.552,0.389,0.084,0.35,0.86,1.763,0.757,-0.094,0.295,0.09,0.044,0.926,0.962,0.599,"AfterNoco2"
618,1144,11,280,290,"NORM. DIFFUSION",0.005734,7.029,0.764,1.593,0.8,0.091,0.404,0.366,1.528,0.449,0.467,0.291,0.105,0.02,0.419,0.634,0.461,"AfterNoco2"
622,1149,11,285,295,"NORM. DIFFUSION",0.05525,4.582,6.542,1.78,0.072,0.033,0.219,0.68,1.12,0.367,-0.217,0.595,0.413,0.102,0.808,0.723,0.445,"AfterNoco2"
625,1150,11,285,295,"NORM. DIFFUSION",0.09009,1.713,1.625,1.575,0.957,0.089,0.423,0.68,1.185,1.169,0.319,0.101,0.068,0.042,0.999,1,0.602,"AfterNoco2"
634,1155,11,289,299,"NORM. DIFFUSION",0.02683,7.615,6.316,2.072,0.997,0.029,0.192,0.288,2.681,0.868,-0.294,0.018,0.309,0.013,0.403,0.667,0.596,"AfterNoco2"
2,3,12,38,49,"SUBDIFFUSION",0.02374,4.033,0.6,2.157,0.945,0.009,0.134,0.276,1.64,0.423,0.428,0.261,1.029,0.074,0.633,0.633,0.612,"AfterNoco2"
8,10,22,0,21,"SUBDIFFUSION",0.007082,5.2,0.985,2.336,-0.227,0.01,0.122,0.305,2.815,6.794e-11,0.186,0.051,1.99,0.073,-0.039,-0.039,0.678,"AfterNoco2"
10,15,22,12,33,"SUBDIFFUSION",0.002499,6.782,1.158,2.668,0.425,0.01,0.123,0.134,1.389,0.154,0.274,0.175,0.351,0.032,0.084,0.084,0.599,"AfterNoco2"
10,17,13,55,67,"SUBDIFFUSION",0.004116,6.797,1.215,2.406,-0.227,0.009,0.111,0.17,2.048,0.202,-0.224,0.308,0.03,0.042,0.242,0.242,0.621,"AfterNoco2"
13,21,18,3,20,"SUBDIFFUSION",0.001616,7.242,1.544,2.248,0.93,0.003,0.066,0.04,2.266,0.453,-0.027,0.081,0.219,0.016,0.708,0.708,0.614,"AfterNoco2"
15,30,62,17,78,"SUBDIFFUSION",2.987e+154,3.813,1.645,3.249,0.877,0,0,0,2.73,5.335e+153,0.064,0.055,0.727,0.021,0,0,0.62,"AfterNoco2"
15,33,29,108,136,"SUBDIFFUSION",2.987e+154,3.799,1.637,2.983,0.847,0.003,0.069,0.034,2.992,5.335e+153,-0.222,0.002,Inf,0.014,0,0,0.568,"AfterNoco2"
15,40,26,228,253,"SUBDIFFUSION",0.0003924,3.835,1.628,2.884,0.917,0.003,0.077,0.038,2.66,1.206e-11,0.042,0.002,0.6,0.014,-0.031,-0.031,0.569,"AfterNoco2"
15,42,36,264,299,"SUBDIFFUSION",2.987e+154,3.869,1.541,3.119,-0.227,0.0008681,0.035,0.027,3.79,5.335e+153,0.117,0.002,0.714,0.023,0,0,0.593,"AfterNoco2"
18,47,13,0,12,"SUBDIFFUSION",0.003226,6.354,1.778,1.829,0.569,0.077,0.324,0.289,3.073,0.459,-0.266,0.222,0.883,0.021,0.803,0.803,0.674,"AfterNoco2"
20,54,21,0,20,"SUBDIFFUSION",0.0003991,2.79,2.034,2.754,0.982,0.005,0.094,0.048,2.19,1.122e-10,0.067,0.073,0.8,0.018,-0.042,-0.042,0.6,"AfterNoco2"
20,56,30,33,62,"SUBDIFFUSION",0.0008836,2.771,2.032,2.635,0.973,0.001,0.039,0.023,2.113,0.222,-0.201,0.029,0.369,0.018,0.234,0.234,0.605,"AfterNoco2"
23,66,64,0,63,"SUBDIFFUSION",0.003339,1.511,2.592,1.97,0.496,0.011,0.13,0.111,2.245,0.467,0.221,0.337,0.497,0.028,0.775,0.775,0.622,"AfterNoco2"
25,71,13,0,12,"SUBDIFFUSION",0.01068,2.563,3.049,2.631,-0.227,0,0,0,1.617,0.581,-0.063,0.085,0.24,0.039,0.598,0.598,0.7,"AfterNoco2"
25,73,17,40,56,"SUBDIFFUSION",0.002421,2.459,2.941,2.222,0.99,0.029,0.218,0.19,3,0.279,-0.173,0.088,0.737,0.019,0.275,0.275,0.619,"AfterNoco2"
25,75,23,73,95,"SUBDIFFUSION",0.01095,1.831,2.979,2.867,1,0.004,0.074,0.138,1.888,0.285,0.516,0.198,0.164,0.039,0.196,0.196,0.561,"AfterNoco2"
37,105,28,0,27,"SUBDIFFUSION",0.0004869,4.791,5.006,2.921,-0.227,0.004,0.081,0.05,1.815,2.551e-12,0.222,0.163,0.973,0.023,-0.028,-0.028,0.624,"AfterNoco2"
37,107,17,42,58,"SUBDIFFUSION",0.0006063,4.762,4.953,2.687,-0.227,0.01,0.124,0.085,1.95,5.034e-12,-0.111,0.017,0.925,0.022,-0.059,-0.059,0.617,"AfterNoco2"
50,150,19,8,26,"SUBDIFFUSION",0.0005006,3.078,6.884,2.902,-0.227,0.002,0.05,0.038,2.932,9.436e-13,0.025,0.02,0.717,0.028,-0.049,-0.049,0.62,"AfterNoco2"
52,154,14,3,16,"SUBDIFFUSION",0.005389,6.911,7.146,2.551,-0.227,0.012,0.133,0.165,1.698,0.412,-0.232,0.062,0.791,0.042,0.604,0.604,0.647,"AfterNoco2"
55,158,12,6,17,"SUBDIFFUSION",0.005496,0.243,7.383,1.982,1,0,0,0,3.105,0.473,0.019,0.276,1.436,0.025,0.109,0.109,0.567,"AfterNoco2"
56,160,27,0,26,"SUBDIFFUSION",0.0008603,2.067,7.413,2.375,-0.227,0,0,0,3.763,2.072e-11,0.041,0.072,0.198,0.027,-0.029,-0.029,0.644,"AfterNoco2"
60,170,19,29,47,"SUBDIFFUSION",0.001513,4.96,7.96,2.187,0.775,0,0,0,2.615,0.061,0.867,0.693,0.291,0.027,-0.035,-0.035,0.564,"AfterNoco2"
71,195,13,15,27,"SUBDIFFUSION",0.006373,2.151,3.649,2.25,-0.227,0.001,0.048,0.113,2.113,1.332e-11,0.071,0.137,0.931,0.071,-0.087,-0.087,0.604,"AfterNoco2"
72,197,11,7,17,"SUBDIFFUSION",0.001674,7.378,3.727,1.685,0.681,0.041,0.26,0.288,2.442,1.333e-11,-0.233,0.596,-0.026,0.037,-0.125,-0.125,0.552,"AfterNoco2"
74,200,12,16,27,"SUBDIFFUSION",0.002513,2.23,1.767,2.451,0.747,0.026,0.185,0.195,3.44,0.259,0.003,0.24,0.188,0.03,0.172,0.172,0.591,"AfterNoco2"
74,205,11,70,80,"SUBDIFFUSION",0.003892,2.24,1.731,2.415,0.971,0.002,0.058,0.068,1.747,0.305,-0.04,0.172,0.4,0.035,0.266,0.266,0.615,"AfterNoco2"
75,207,12,9,20,"SUBDIFFUSION",0.0002977,7.443,3.067,2.37,-0.227,0.033,0.25,0.124,2.022,3.704e-11,0.613,0.008,0.406,0.018,-0.105,-0.105,0.564,"AfterNoco2"
76,209,10,28,37,"SUBDIFFUSION",0.003682,6.376,4.212,2.781,0.984,0.02,0.173,0.239,1.833,0.16,-0.016,0.144,Inf,0.049,-0.014,-0.014,0.603,"AfterNoco2"
79,216,19,10,28,"SUBDIFFUSION",0.003116,7.855,7.552,2.916,-0.227,0.005,0.092,0.156,2.244,1.471e-11,0.412,0.069,3.824,0.062,-0.049,-0.049,0.632,"AfterNoco2"
81,220,21,13,33,"SUBDIFFUSION",0.00708,5.493,7.423,2.467,0.813,0.019,0.146,0.207,1.98,0.429,-0.328,0.327,0.222,0.027,0.263,0.263,0.612,"AfterNoco2"
84,229,11,14,24,"SUBDIFFUSION",0.02652,7.2,1.196,1.748,0.814,0.053,0.272,0.693,3.815,0.45,0.153,0.097,0.083,0.059,0.605,0.605,0.579,"AfterNoco2"
85,231,12,15,26,"SUBDIFFUSION",0.003263,6.347,1.773,2.324,-0.227,0.004,0.071,0.138,2.032,2.994e-12,0.066,0.406,3.164,0.061,-0.105,-0.105,0.666,"AfterNoco2"
88,234,16,17,32,"SUBDIFFUSION",0.001489,4,4.745,2.85,-0.227,0.005,0.076,0.101,2.471,2.435e-11,-0.278,0.182,0.365,0.043,-0.065,-0.065,0.705,"AfterNoco2"
93,243,12,27,38,"SUBDIFFUSION",0.00237,5.363,6.737,2.265,0.036,0.012,0.135,0.185,1.872,1.887e-09,0.025,0.172,0.101,0.032,-0.105,-0.105,0.729,"AfterNoco2"
94,245,17,18,34,"SUBDIFFUSION",0.000673,1.621,7.668,2.48,0.06,0.002,0.06,0.043,2.699,2.467e-11,-0.023,0.093,0.404,0.025,-0.059,-0.059,0.599,"AfterNoco2"
94,247,10,45,54,"SUBDIFFUSION",0.001547,1.604,7.648,1.578,0.451,0.017,0.175,0.107,3.428,0.375,-1.132e-14,0.406,1.133,0.012,0.998,0.998,0.598,"AfterNoco2"
95,248,12,18,29,"SUBDIFFUSION",0.001189,6.787,2.95,2.272,0.832,0.012,0.131,0.087,1.925,0.288,-0.027,0.193,0.648,0.022,0.608,0.608,0.604,"AfterNoco2"
103,260,11,26,36,"SUBDIFFUSION",0.00191,7.433,3.069,2.085,-0.227,0.005,0.095,0.068,2.162,0.39,-0.054,0.427,0.286,0.028,0.195,0.195,0.788,"AfterNoco2"
110,275,14,29,42,"SUBDIFFUSION",0.008654,6.24,1.677,2.352,-0.227,0.007,0.108,0.282,1.229,2.349e-11,0.181,0.421,0.506,0.077,-0.083,-0.083,0.649,"AfterNoco2"
111,277,12,27,38,"SUBDIFFUSION",0.02291,0.163,2.323,2.277,0.998,0.009,0.119,0.315,2.659,0.31,0.642,0.142,0.444,0.078,-0.011,-0.011,0.507,"AfterNoco2"
115,281,13,25,37,"SUBDIFFUSION",0.006527,0.163,4.434,2.565,-0.227,0.004,0.08,0.16,1.999,0.121,0.275,0.204,0.736,0.07,0.039,0.039,0.611,"AfterNoco2"
116,283,18,37,54,"SUBDIFFUSION",0.003176,5.471,5.893,2.357,-0.227,0.011,0.117,0.17,2.053,0.175,-0.314,0.183,0.538,0.047,0.098,0.098,0.606,"AfterNoco2"
122,291,21,36,56,"SUBDIFFUSION",0.006148,1.4,6.324,2.011,-0.227,0.016,0.154,0.17,2.136,0.534,0.145,0.162,0.356,0.037,0.676,0.676,0.683,"AfterNoco2"
122,293,34,76,109,"SUBDIFFUSION",0.004147,1.273,6.308,2.027,0.94,0.002,0.051,0.074,2.45,0.135,0.987,0.186,0.638,0.052,0.056,0.056,0.575,"AfterNoco2"
125,297,30,31,60,"SUBDIFFUSION",0.006186,7.721,6.609,2.444,0.996,0.0006242,0.032,0.052,3.426,0.143,0.674,0.154,0.226,0.045,0.011,0.011,0.631,"AfterNoco2"
128,302,14,32,45,"SUBDIFFUSION",0.009836,1.594,1.583,2.728,1,0.014,0.131,0.148,1.949,0.711,-0.133,0.021,0.679,0.021,0.822,0.822,0.602,"AfterNoco2"
133,314,11,46,56,"SUBDIFFUSION",0.003554,0.131,7.396,2.532,-0.227,0.0009372,0.041,0.068,1.759,1.078e-11,0.378,0.343,1.292,0.061,-0.125,-0.125,0.569,"AfterNoco2"
135,323,18,44,61,"SUBDIFFUSION",0.1051,7.482,3.629,1.733,0.953,0.049,0.267,0.651,3.579,0.942,-0.004,0.274,-0.024,0.047,0.909,0.909,0.579,"AfterNoco2"
137,329,10,74,83,"SUBDIFFUSION",0.01614,0.428,2.436,2.102,0.368,0.063,0.302,0.65,1.695,0.403,-0.086,0.058,0.571,0.068,0.854,0.854,0.512,"AfterNoco2"
139,332,13,38,50,"SUBDIFFUSION",0.001153,0,4.702,2.064,-0.227,0,0,0,2.773,9.3e-12,0.333,0.693,1.55,0.023,-0.087,-0.087,0.484,"AfterNoco2"
147,340,29,72,100,"SUBDIFFUSION",0.003364,3.698,6.299,2.593,-0.227,0.003,0.071,0.097,8.204,0.055,0.897,0.014,0.347,0.052,-0.016,-0.016,0.633,"AfterNoco2"
149,344,30,40,69,"SUBDIFFUSION",0.006562,2.9,0.044,2.203,0.614,0.006,0.101,0.126,4.172,0.368,0.344,0.128,0.652,0.039,0.495,0.495,0.588,"AfterNoco2"
151,349,10,55,64,"SUBDIFFUSION",0.0325,0.212,3,1.779,0.782,0.052,0.286,0.59,2.008,0.646,0.056,0.24,2.4,0.068,1,1,0.57,"AfterNoco2"
160,369,63,51,113,"SUBDIFFUSION",0.001126,3.474,0.288,2.596,-0.227,0,0,0,6.986,5.046e-13,1.354,0.102,1.142,0.036,-0.009,-0.009,0.622,"AfterNoco2"
162,371,11,46,56,"SUBDIFFUSION",0.002794,1.702,2.945,2.055,0.982,0,0,0,2.708,0.15,0.383,0.383,0.85,0.029,-0.078,-0.078,0.608,"AfterNoco2"
167,381,17,59,75,"SUBDIFFUSION",0.00634,1.718,0.028,1.955,-0.05,0.029,0.206,0.485,3.296,2.035e-11,0.589,0.365,2.405,0.083,-0.059,-0.059,0.541,"AfterNoco2"
170,391,12,61,72,"SUBDIFFUSION",0.0005312,7.157,7.427,2.319,-0.07,0.006,0.09,0.062,1.97,1.012e-11,-0.12,0.122,0.345,0.017,-0.105,-0.105,0.592,"AfterNoco2"
170,393,44,83,126,"SUBDIFFUSION",0.02889,6.721,7.52,1.949,0.368,0.011,0.129,0.271,1.329,0.618,0.384,0.339,0.227,0.06,0.843,0.843,0.6,"AfterNoco2"
172,396,49,73,121,"SUBDIFFUSION",0.006231,0.194,4.908,2.063,0.984,0.005,0.091,0.095,2.515,0.465,0.419,0.473,0.23,0.023,0.749,0.749,0.572,"AfterNoco2"
172,399,10,143,152,"SUBDIFFUSION",0.005598,0.28,4.94,1.783,0.402,0.1,0.381,0.441,2.347,0.467,0.547,0.134,0.022,0.031,0.936,0.936,0.636,"AfterNoco2"
177,400,11,52,62,"SUBDIFFUSION",0.001977,6.349,2.564,1.755,-0.227,0.001,0.055,0.068,6.235,9.953e-12,0.491,0.443,4.4,0.048,-0.125,-0.125,0.408,"AfterNoco2"
180,405,50,65,114,"SUBDIFFUSION",0.002494,7.687,6.35,2.327,0.757,0.002,0.048,0.05,2.824,0.22,-0.022,0.109,0.316,0.028,0.2,0.2,0.654,"AfterNoco2"
180,407,98,151,248,"SUBDIFFUSION",0.005933,7.614,6.488,2.62,0.995,0.001,0.048,0.065,3.471,0.26,0.633,0.037,0.376,0.042,0.485,0.485,0.608,"AfterNoco2"
189,417,24,56,79,"SUBDIFFUSION",0.004287,5.455,6.775,2.639,-0.227,0.0005208,0.031,0.059,2.703,5.606e-12,0.511,0.289,0.913,0.075,-0.036,-0.036,0.55,"AfterNoco2"
190,418,28,57,84,"SUBDIFFUSION",0.001027,2.071,7.396,2.5,0.053,0.003,0.067,0.05,3.788,0.15,-0.145,0.038,0.047,0.028,0.014,0.014,0.678,"AfterNoco2"
194,422,14,53,66,"SUBDIFFUSION",0.009273,4.629,0.623,2.31,0.884,0.001,0.047,0.074,4.434,0.368,0.614,0.0007443,0.908,0.059,0.211,0.211,0.585,"AfterNoco2"
197,425,13,58,70,"SUBDIFFUSION",0.009505,2.997,5.892,2.318,0.842,0.002,0.064,0.127,3.056,0.188,0.588,0.077,5.1,0.073,0.12,0.12,0.659,"AfterNoco2"
199,426,16,60,75,"SUBDIFFUSION",0.01388,6.278,4.215,1.924,-0.227,0.024,0.206,0.345,7.947,0.493,0.613,0.06,0.05,0.053,0.207,0.207,0.592,"AfterNoco2"
202,429,12,66,77,"SUBDIFFUSION",0.003438,1.723,2.993,1.666,-0.227,0.067,0.354,0.618,5.677,1.077e-12,0.438,0.201,0.426,0.049,-0.105,-0.105,0.54,"AfterNoco2"
204,435,12,67,78,"SUBDIFFUSION",0.003819,3.233,6.627,2.033,-0.227,0.064,0.296,0.45,1.833,0.176,-0.099,0.174,0.073,0.033,0.042,0.042,0.427,"AfterNoco2"
207,437,12,72,83,"SUBDIFFUSION",0.0042,4.943,7.96,2.75,-0.227,0.001,0.043,0.062,1.738,0.194,0.504,0.693,0.331,0.044,-0.049,-0.049,0.649,"AfterNoco2"
211,440,15,66,80,"SUBDIFFUSION",0.0006954,2.483,5.125,2.743,-0.227,0.002,0.052,0.049,3.415,5.677e-12,0.049,0.005,5.371,0.039,-0.071,-0.071,0.626,"AfterNoco2"
215,442,11,70,80,"SUBDIFFUSION",0.003745,1.8,6.88,2.818,-0.227,0.004,0.071,0.136,1.919,1.149e-11,-0.181,0.163,0.709,0.057,-0.125,-0.125,0.624,"AfterNoco2"
216,444,56,78,133,"SUBDIFFUSION",0.001664,0.285,7.472,2.15,-0.227,0.002,0.059,0.063,3.115,0.076,0.217,0.15,0.918,0.034,0.048,0.048,0.627,"AfterNoco2"
219,450,12,71,82,"SUBDIFFUSION",0.00277,7.513,6.61,2.708,-0.227,0.005,0.085,0.138,1.408,4.311e-12,0.036,0.35,0.352,0.053,-0.105,-0.105,0.608,"AfterNoco2"
221,453,11,72,82,"SUBDIFFUSION",0.01205,2.055,5.436,2.133,0.967,0.052,0.266,0.481,1.316,0.414,-0.108,0.139,0.477,0.05,0.358,0.358,0.5,"AfterNoco2"
225,459,24,75,98,"SUBDIFFUSION",0.01269,0.187,1.795,2.502,0.96,0.0007745,0.034,0.066,2.368,0.346,0.242,0.111,0.35,0.047,0.628,0.628,0.579,"AfterNoco2"
228,463,14,77,90,"SUBDIFFUSION",0.007229,1.294,1.749,1.991,0.534,0.022,0.189,0.305,3.159,0.272,1.038,0.172,2.621,0.031,0.403,0.403,0.613,"AfterNoco2"
236,473,13,117,129,"SUBDIFFUSION",0.004126,2.062,3.089,2.574,0.813,0.003,0.061,0.057,2.18,0.574,-0.219,0.015,0.078,0.026,0.877,0.877,0.592,"AfterNoco2"
241,483,21,120,140,"SUBDIFFUSION",0.01417,0.484,5.276,2.207,0.923,0.009,0.113,0.198,1.936,0.49,0.192,0.252,0.297,0.038,0.759,0.759,0.647,"AfterNoco2"
243,485,12,87,98,"SUBDIFFUSION",0.0009631,3.403,4.67,2.718,-0.227,0.03,0.22,0.195,1.313,6.197e-12,0.272,0.16,0.648,0.019,-0.105,-0.105,0.634,"AfterNoco2"
244,488,14,88,101,"SUBDIFFUSION",0.00574,7.817,7.506,2.581,0.265,0.002,0.055,0.074,1.793,0.366,-0.176,0.324,0.525,0.044,0.199,0.199,0.603,"AfterNoco2"
247,489,14,84,97,"SUBDIFFUSION",0.01383,4.954,4.849,2.595,1,0.013,0.131,0.234,4.052,0.466,-0.284,0.0008845,1.125,0.038,0.153,0.153,0.637,"AfterNoco2"
249,494,29,85,113,"SUBDIFFUSION",0.004294,6.512,0.563,1.973,0.704,0.000821,0.036,0.049,3.022,0.202,0.095,0.226,0.19,0.047,0.092,0.092,0.651,"AfterNoco2"
250,495,18,85,102,"SUBDIFFUSION",0.01015,0.609,2.693,2.115,-0.227,0.003,0.068,0.126,2.154,0.345,0.298,0.051,0.153,0.041,0.32,0.32,0.601,"AfterNoco2"
254,504,11,109,119,"SUBDIFFUSION",0.004446,2.505,6.433,2.246,0.517,0.023,0.175,0.366,1.537,6.835e-12,-0.152,0.214,0.196,0.065,-0.125,-0.125,0.628,"AfterNoco2"
256,506,11,91,101,"SUBDIFFUSION",0.01458,4.64,0.716,2.681,-0.227,0.01,0.12,0.245,2.179,0.438,-0.152,0.126,3.029,0.058,0.271,0.271,0.665,"AfterNoco2"
