ID,LENGTH,START,END,#SEG_NORM,#POS_NORM,#SEG_SUB,#POS_SUB,#SEG_CONF,#POS_CONF,#SEG_DIRECTED,#POS_DIRECTED
96,31,40,70,1,15,1,10,0,0,0,0
99,12,44,55,1,11,0,0,0,0,0,0
100,16,44,59,0,0,0,0,0,0,1,11
102,25,48,72,1,16,0,0,0,0,0,0
104,11,46,56,1,11,0,0,0,0,0,0
105,23,46,68,1,11,1,12,0,0,0,0
106,16,46,61,1,15,0,0,0,0,0,0
111,11,49,59,0,0,0,0,0,0,1,11
115,32,53,84,1,17,1,15,0,0,0,0
117,26,57,82,1,10,0,0,0,0,0,0
118,40,59,98,1,12,1,18,0,0,0,0
119,26,58,83,0,0,0,0,0,0,1,26
121,11,58,68,0,0,1,11,0,0,0,0
123,16,54,69,1,15,0,0,0,0,0,0
124,15,60,74,0,0,1,13,0,0,0,0
125,19,60,78,1,15,0,0,0,0,0,0
128,11,58,68,0,0,0,0,1,11,0,0
133,18,67,84,0,0,1,13,0,0,0,0
137,22,65,86,1,15,0,0,0,0,0,0
139,13,68,80,1,13,0,0,0,0,0,0
140,22,69,90,0,0,0,0,0,0,1,16
141,19,65,83,0,0,0,0,0,0,0,0
142,61,70,130,0,0,1,40,1,13,0,0
143,25,72,96,1,17,0,0,0,0,0,0
145,11,75,85,0,0,0,0,0,0,1,11
147,13,74,86,1,13,0,0,0,0,0,0
151,19,76,94,1,12,0,0,0,0,0,0
152,33,77,109,1,31,0,0,0,0,0,0
156,11,79,89,0,0,0,0,0,0,1,11
159,14,82,95,1,11,0,0,0,0,0,0
165,21,85,105,0,0,1,16,0,0,0,0
171,13,81,93,1,13,0,0,0,0,0,0
172,17,87,103,0,0,0,0,0,0,1,17
174,11,87,97,0,0,1,11,0,0,0,0
176,17,93,109,1,10,0,0,0,0,0,0
177,25,89,113,0,0,1,14,0,0,0,0
178,36,92,127,1,15,0,0,0,0,1,14
180,11,93,103,0,0,0,0,0,0,1,11
181,20,91,110,0,0,1,12,0,0,0,0
182,39,94,132,0,0,1,15,0,0,1,15
183,13,96,108,1,11,0,0,0,0,0,0
186,20,100,119,1,12,0,0,0,0,0,0
188,35,100,134,1,22,1,13,0,0,0,0
189,25,101,125,1,16,0,0,0,0,0,0
190,11,101,111,0,0,0,0,0,0,1,11
191,11,102,112,0,0,1,11,0,0,0,0
192,17,103,119,0,0,0,0,0,0,1,11
194,17,106,122,1,17,0,0,0,0,0,0
196,21,108,128,1,14,0,0,0,0,0,0
197,19,111,129,1,19,0,0,0,0,0,0
198,25,117,141,1,14,0,0,0,0,1,11
200,16,116,131,1,12,0,0,0,0,0,0
205,11,121,131,1,11,0,0,0,0,0,0
209,18,126,143,0,0,0,0,0,0,0,0
217,16,133,148,1,12,0,0,0,0,0,0
219,13,141,153,0,0,1,11,0,0,0,0
221,15,139,153,0,0,0,0,0,0,1,15
222,12,138,149,0,0,1,12,0,0,0,0
224,17,137,153,1,11,0,0,0,0,0,0
225,15,141,155,0,0,1,12,0,0,0,0
226,17,137,153,0,0,0,0,0,0,1,11
228,18,147,164,1,18,0,0,0,0,0,0
231,16,152,167,1,12,0,0,0,0,0,0
232,19,150,168,0,0,0,0,0,0,0,0
234,19,155,173,1,16,0,0,0,0,0,0
235,22,155,176,0,0,1,18,0,0,0,0
237,16,158,173,1,11,0,0,0,0,0,0
238,27,151,177,1,12,0,0,0,0,0,0
241,16,161,176,1,14,0,0,0,0,0,0
244,24,164,187,0,0,1,13,0,0,0,0
247,16,172,187,0,0,0,0,1,13,0,0
248,16,174,189,1,10,0,0,0,0,0,0
251,11,175,185,0,0,1,11,0,0,0,0
253,27,177,203,1,12,1,11,0,0,0,0
255,31,180,210,1,12,1,16,0,0,0,0
257,16,183,198,1,12,0,0,0,0,0,0
259,15,184,198,0,0,1,15,0,0,0,0
260,12,181,192,0,0,0,0,0,0,1,12
264,16,199,214,1,16,0,0,0,0,0,0
265,11,202,212,0,0,0,0,0,0,1,11
268,30,205,234,0,0,1,28,0,0,0,0
271,12,217,228,0,0,1,11,0,0,0,0
272,18,218,235,0,0,1,18,0,0,0,0
273,17,211,227,0,0,1,15,0,0,0,0
274,13,218,230,0,0,0,0,0,0,1,12
275,20,219,238,0,0,1,11,0,0,0,0
285,22,245,266,0,0,1,15,0,0,0,0
286,18,254,271,0,0,1,18,0,0,0,0
287,11,257,267,1,11,0,0,0,0,0,0
292,27,272,298,1,11,0,0,0,0,0,0
294,11,277,287,1,11,0,0,0,0,0,0
297,14,278,291,1,11,0,0,0,0,0,0
298,11,279,289,0,0,1,11,0,0,0,0
302,17,280,296,0,0,0,0,0,0,1,13
