PARENT-ID,ID,LENGTH,START,END,CLASS,(FIT) D,X (COG),Y (COG),FRACT. DIM.,TRAPPEDNESS,EFFICENCY,STRAIGHTNESS,SPEED,KURTOSIS,(FIT) ALPHA,GAUSSIANITY,Asymmetry,MSDRatio,Loc. noise_sigma,Fit Goodness,Alpha Fit Goodness,Confidence
501,932,31,229,259,SUBDIFFUSION,3.893E-3,5.739,2.015,2.418,0.758,0.001,0.048,0.051,1.912,0.334,0.618,0.057,0.423,0.031,0.702,0.702,0.598
504,936,12,227,238,SUBDIFFUSION,5.028E-3,0.330,7.473,2.658,-0.227,0.002,0.056,0.124,2.257,7.027E-11,0.019,0.116,0.332,0.088,-0.105,-0.105,0.601
513,946,35,260,294,SUBDIFFUSION,1.158E-3,1.397,7.489,2.275,-0.227,5.195E-4,0.028,0.020,2.775,0.226,-0.138,0.248,0.609,0.022,0.435,0.435,0.591
516,951,13,231,243,SUBDIFFUSION,1.071E-2,5.431,3.089,1.754,0.288,0.072,0.301,0.457,3.370,0.555,-0.118,0.368,1.717,0.044,0.922,0.922,0.636
517,953,31,233,263,SUBDIFFUSION,5.6E-3,1.728,3.030,2.870,0.928,7.965E-5,0.011,0.023,2.613,4.398E-12,0.491,0.240,0.800,0.069,-0.024,-0.024,0.569
523,959,15,239,253,SUBDIFFUSION,6.532E-3,7.643,2.853,2.443,-0.227,0.003,0.070,0.109,2.329,0.310,-0.082,0.121,0.955,0.044,0.222,0.222,0.623
527,969,13,243,255,SUBDIFFUSION,7.207E-3,5.969,6.911,2.450,-0.227,0.012,0.137,0.227,1.843,0.294,-0.056,0.112,0.305,0.056,0.109,0.109,0.690
530,983,12,243,254,SUBDIFFUSION,3.136E-3,1.220,1.757,1.990,-0.227,0.016,0.173,0.255,2.500,0.009,0.375,0.069,1.382,0.038,-0.105,-0.105,0.581
533,986,14,242,255,SUBDIFFUSION,1.104E-2,0.303,1.726,2.406,-0.227,0.028,0.190,0.563,1.931,0.074,0.064,0.124,1.338,0.091,-0.047,-0.047,0.666
535,995,21,246,266,SUBDIFFUSION,8.846E-3,4.036,7.080,2.182,-0.227,0.018,0.193,0.274,5.289,0.396,0.611,0.224,0.189,0.054,0.348,0.348,0.614
541,1004,13,250,262,SUBDIFFUSION,5.226E-3,2.800,0.948,2.210,-0.017,0.023,0.191,0.227,2.419,0.387,0.004,0.087,0.492,0.034,0.584,0.584,0.629
550,1007,17,249,265,SUBDIFFUSION,1.031E-2,6.979,3.325,2.378,0.753,0.021,0.181,0.309,1.885,0.387,0.192,0.100,0.183,0.062,0.193,0.193,0.688
556,1027,11,247,257,SUBDIFFUSION,7.708E-3,2.025,4.851,1.529,0.944,0.098,0.451,0.925,5.590,3.074E-10,0.891,0.326,0.087,0.044,-0.125,-0.125,0.904
557,1030,10,274,283,SUBDIFFUSION,5.644E-2,5.464,6.904,1.918,0.959,0.015,0.156,0.272,1.646,0.955,-0.023,0.127,0.178,0.053,1.000,1.000,0.590
561,1036,14,265,278,SUBDIFFUSION,1.759E-2,3.811,7.923,2.517,0.897,0.012,0.136,0.189,2.484,0.714,0.260,0.030,5.877,0.048,0.842,0.842,0.604
563,1043,11,275,285,SUBDIFFUSION,5.315E-4,2.607,1.804,2.821,-0.227,0.011,0.143,0.096,1.840,4.185E-11,0.042,0.328,1.400,0.026,-0.125,-0.125,0.570
572,1060,22,262,283,SUBDIFFUSION,1.326E-3,7.642,6.396,2.017,0.956,0.010,0.135,0.130,5.770,3.886E-12,0.523,0.200,2.543,0.034,-0.039,-0.039,0.585
574,1071,12,264,275,SUBDIFFUSION,2.221E-2,5.423,7.433,2.869,0.264,0.013,0.131,0.333,1.676,0.414,0.035,0.054,2.306,0.083,0.444,0.444,0.617
576,1072,12,258,269,SUBDIFFUSION,2.357E-3,2.193,1.403,1.869,0.266,0.081,0.328,0.498,2.441,1.256E-11,-0.204,0.198,0.034,0.038,-0.105,-0.105,0.708
584,1083,29,266,294,SUBDIFFUSION,3.012E-3,1.327,6.284,2.460,-0.227,4.962E-4,0.028,0.049,4.909,3.581E-12,0.224,0.011,1.512,0.059,-0.027,-0.027,0.683
590,1096,21,270,290,SUBDIFFUSION,3.988E-3,4.667,4.842,2.868,0.455,0.002,0.050,0.096,3.090,8.607E-13,-0.141,0.012,2.333,0.060,-0.042,-0.042,0.566
593,1101,12,270,281,SUBDIFFUSION,8.344E-3,0.957,3.017,2.570,0.979,0.005,0.086,0.185,2.080,0.152,-0.238,0.182,2.291,0.063,-0.009,-0.009,0.543
596,1108,24,274,297,SUBDIFFUSION,4.404E-3,6.942,3.217,2.541,0.991,1.673E-4,0.016,0.030,2.948,8.190E-12,0.403,0.295,0.256,0.052,-0.036,-0.036,0.686
600,1113,14,271,284,SUBDIFFUSION,1.125E-3,3.060,5.909,2.847,-0.227,0.000,0.000,0.000,1.767,1.702E-12,-0.158,0.155,0.251,0.036,-0.083,-0.083,0.609
603,1115,15,272,286,SUBDIFFUSION,3.591E-3,6.405,1.677,2.061,0.871,0.001,0.042,0.069,5.856,2.707E-12,0.119,0.187,-0.014,0.065,-0.071,-0.071,0.584
608,1122,19,277,295,SUBDIFFUSION,1.699E-2,2.798,6.627,2.176,0.838,0.012,0.146,0.242,1.798,0.519,1.237,0.138,0.221,0.052,0.769,0.769,0.602
611,1130,12,284,295,SUBDIFFUSION,1.675E-2,1.977,0.690,2.225,-0.227,0.035,0.220,0.570,1.710,0.310,-0.095,0.106,0.395,0.078,0.147,0.147,0.593
617,1142,12,284,295,SUBDIFFUSION,8.119E-3,1.530,0.030,2.347,0.958,0.009,0.112,0.247,3.462,0.117,0.135,0.155,0.877,0.063,-0.080,-0.080,0.673
620,1146,11,281,291,SUBDIFFUSION,1.716E-2,6.033,4.476,2.162,0.140,0.006,0.104,0.245,1.396,0.297,0.558,0.155,0.123,0.057,0.684,0.684,0.728
627,1152,11,287,297,SUBDIFFUSION,3.879E-3,7.171,7.164,2.004,-0.227,0.004,0.077,0.152,3.040,1.002E-12,0.361,0.198,1.387,0.044,-0.125,-0.125,0.592
629,1153,11,287,297,SUBDIFFUSION,5.706E-3,0.084,2.276,2.885,-0.227,0.016,0.149,0.347,1.871,6.992E-11,-0.155,0.027,0.200,0.072,-0.125,-0.125,0.656
631,1154,11,289,299,SUBDIFFUSION,8.904E-3,6.793,4.960,2.080,0.069,0.011,0.128,0.204,1.663,0.386,-0.144,0.205,2.000,0.040,0.626,0.626,0.682
