"trace","wide","fd","dataid"
"1201",0.29510161109184,1.56304623761255,"SG-TPD54_2"
"1205",0.372997171937765,2.32333093798082,"SG-TPD54_2"
"1207",0.469425730014834,1.07291939642102,"SG-TPD54_2"
"1208",0.614758063433278,1.23228815932167,"SG-TPD54_2"
"1209",0.709409368805917,1.49621852485549,"SG-TPD54_2"
"121",0.478125176453594,1.53642194319253,"SG-TPD54_2"
"1210",0.524131759962135,1.57416135881287,"SG-TPD54_2"
"1211",0.974187536155832,1.5435487338452,"SG-TPD54_2"
"1212",0.245408042770122,1.45206051992092,"SG-TPD54_2"
"1214",0,NA,"SG-TPD54_2"
"1215",1.04965074413746,1.24623118060699,"SG-TPD54_2"
"1216",0.694442221300057,1.38930380553355,"SG-TPD54_2"
"1217",0.472533509166889,1.32849253185466,"SG-TPD54_2"
"1219",0.451205181620039,1.65515573583443,"SG-TPD54_2"
"122",0.506050093790948,1.08693269094225,"SG-TPD54_2"
"1220",0.752420357522446,1.25690790368774,"SG-TPD54_2"
"1221",1.21153148946802,1.19267321461921,"SG-TPD54_2"
"1222",0.479155804180938,1.3778023489005,"SG-TPD54_2"
"1225",0.267477624139647,1.25324087002525,"SG-TPD54_2"
"1227",0.685316597749886,1.71481641280083,"SG-TPD54_2"
"1228",0.744187082574117,1.65183249652904,"SG-TPD54_2"
"1229",0.512900286457126,2.10268094687898,"SG-TPD54_2"
"123",0.423822026112414,1.32685335326412,"SG-TPD54_2"
"1230",1.00345188273254,1.73325481656498,"SG-TPD54_2"
"1232",0.528535239858882,1.49085137517115,"SG-TPD54_2"
"1233",0.521403018326857,1.79941676773098,"SG-TPD54_2"
"1234",0.403767865283305,1.32469947962486,"SG-TPD54_2"
"1235",0.419078477733373,1.46394099314106,"SG-TPD54_2"
"1236",0.341900549616486,1.79615265220861,"SG-TPD54_2"
"1237",0.779558611488153,1.05211187639397,"SG-TPD54_2"
"1238",0.69641036988824,1.35896907907167,"SG-TPD54_2"
"1239",0.068372584374768,1.76360712723371,"SG-TPD54_2"
"124",0.391469951753556,2.08783005361685,"SG-TPD54_2"
"1241",0.533971775568214,1.63921518776628,"SG-TPD54_2"
"1243",1.04039378657566,1.38711042533155,"SG-TPD54_2"
"1245",0.215653691653831,1.72040537984823,"SG-TPD54_2"
"1246",0.429522627717849,1.88440487500848,"SG-TPD54_2"
"1247",0.750875765372979,1.40341205265455,"SG-TPD54_2"
"1248",0.609975608643676,1.33546367839539,"SG-TPD54_2"
"125",0.595667334801928,1.81081278469815,"SG-TPD54_2"
"1250",0.465561162412547,1.61571260948013,"SG-TPD54_2"
"1251",1.87483400945012,1.47086621418137,"SG-TPD54_2"
"1254",0.652591920376245,1.69562635093501,"SG-TPD54_2"
"1257",0.795775692332305,1.77537769002673,"SG-TPD54_2"
"1258",0.60860879383045,1.55587842742161,"SG-TPD54_2"
"1259",0.234795859451456,1.10631834600796,"SG-TPD54_2"
"1260",0.349808496213362,1.2493283801816,"SG-TPD54_2"
"1261",0.936902381427122,1.30354373715523,"SG-TPD54_2"
"1262",0.151582034029181,3.48294199419514,"SG-TPD54_2"
"1263",0.280837924672041,2.06479502766316,"SG-TPD54_2"
"1264",0.528540016902601,1.74221970360019,"SG-TPD54_2"
"1266",0.409206771871642,1.42875818628381,"SG-TPD54_2"
"1267",0.640467994734607,1.79482043612092,"SG-TPD54_2"
"1268",0.636142300955888,1.93620988177009,"SG-TPD54_2"
"1271",0.478597737478803,1.61539493563331,"SG-TPD54_2"
"1272",0.100449275004925,1.87006386348918,"SG-TPD54_2"
"1273",0.591659491251315,1.5130522374004,"SG-TPD54_2"
"1274",0.736081789990093,1.61079099139621,"SG-TPD54_2"
"1277",1.35438105709009,1.44866391772634,"SG-TPD54_2"
"1279",0.486000973479872,1.46141456628608,"SG-TPD54_2"
"128",0.409781648819363,1.54664238316016,"SG-TPD54_2"
"1281",0.18676606994384,2.74113651273104,"SG-TPD54_2"
"1282",1.16705703473037,1.49989470906468,"SG-TPD54_2"
"1283",1.04473525864837,1.7080371926732,"SG-TPD54_2"
"1284",0.470536208439889,1.5391619295353,"SG-TPD54_2"
"1285",0.345062698068315,1.97508407917936,"SG-TPD54_2"
"1286",0.235714289923469,1,"SG-TPD54_2"
"1287",0.72580857369621,1.07217732960152,"SG-TPD54_2"
"1289",0.272436552306245,1.92498788102049,"SG-TPD54_2"
"129",0.152935089134036,2.39841884035473,"SG-TPD54_2"
"1290",0.290156882564764,1.98492196687444,"SG-TPD54_2"
"1292",0.915201456515233,1.57371045523941,"SG-TPD54_2"
"1297",0.426974086546767,1.34510079334736,"SG-TPD54_2"
"1298",0.343420115598766,2.08751538043205,"SG-TPD54_2"
"13",0.360731124681661,1.30172722976804,"SG-TPD54_2"
"130",0.593945104477955,1.6023254619114,"SG-TPD54_2"
"1300",0.323317784337785,1.81453337866512,"SG-TPD54_2"
"1301",0.419560231373696,1.44880165592077,"SG-TPD54_2"
"1302",0.2037108526556,2.44448623721432,"SG-TPD54_2"
"1304",0.656690618115111,1.61650470277473,"SG-TPD54_2"
"1308",0.21642583202153,1.46058087632955,"SG-TPD54_2"
"1309",0.424174154595636,1.68816766075993,"SG-TPD54_2"
"131",0.576482337821826,1.80680111480978,"SG-TPD54_2"
"1310",0.186625507128327,1.4868741632318,"SG-TPD54_2"
"1311",0.467534735974675,1.74463188177164,"SG-TPD54_2"
"1312",0.437297682386802,1.81129531468064,"SG-TPD54_2"
"1313",0.529289932997758,1.34442170173286,"SG-TPD54_2"
"1314",0.32358529700554,1.57264532124611,"SG-TPD54_2"
"1316",0.237848597754332,1.86896559492711,"SG-TPD54_2"
"1317",0.235714289923469,1.0941315659912,"SG-TPD54_2"
"1318",0.808942382665807,1.47699826352299,"SG-TPD54_2"
"1319",0.379526865986383,1.27540334245747,"SG-TPD54_2"
"132",0.039285714987245,2.12008515783427,"SG-TPD54_2"
"1323",0.278017853981878,1.5755753891734,"SG-TPD54_2"
"1327",0.415421582512117,1.28221610289326,"SG-TPD54_2"
"1328",0.684237549460578,1.60080305781278,"SG-TPD54_2"
"1329",0.651026006808045,2.23052675914594,"SG-TPD54_2"
"133",0.519067720686686,1.20822377569166,"SG-TPD54_2"
"1331",0.695946607765804,1.1763393142264,"SG-TPD54_2"
"1332",0.315768806205191,1.63622793601847,"SG-TPD54_2"
"1334",0.0673816162078104,1.87174028535243,"SG-TPD54_2"
"1335",0.0785714299744897,1,"SG-TPD54_2"
"1336",0.256282470703802,1.41478119347508,"SG-TPD54_2"
"134",0.598724867937266,1.76590530416195,"SG-TPD54_2"
"1343",0.117857144961734,1,"SG-TPD54_2"
"1344",0.244576533919036,1.95459928479968,"SG-TPD54_2"
"1345",1.04997989793378,1.61434635239829,"SG-TPD54_2"
"1346",0.478532714347712,1.4567300303184,"SG-TPD54_2"
"1347",1.37984461085797,1.28815000512392,"SG-TPD54_2"
"1349",0.564607623439095,1.61323890911166,"SG-TPD54_2"
"135",0.613647733334903,1.55608344877021,"SG-TPD54_2"
"1350",0.533514267211711,1.48403258052141,"SG-TPD54_2"
"1351",0.406428774187259,1.98501706498813,"SG-TPD54_2"
"1352",0.891237311340698,1.41555199307421,"SG-TPD54_2"
"1353",0.302124818033115,2.09464399595084,"SG-TPD54_2"
"1355",0.524845128420385,1.75463793645872,"SG-TPD54_2"
"1356",0.330066123674895,2.07126422330751,"SG-TPD54_2"
"1358",0.192841367710249,1.26706522616198,"SG-TPD54_2"
"1362",0.471191093725325,1.78288696823622,"SG-TPD54_2"
"1363",0.599325637392185,1.39540512036276,"SG-TPD54_2"
"1365",1.18494801972325,1.42595428305881,"SG-TPD54_2"
"1366",0.135321027205386,2.15187993439343,"SG-TPD54_2"
"1367",0.509035327285051,1.07962131021553,"SG-TPD54_2"
"1368",0.507925611504786,1.4021552153083,"SG-TPD54_2"
"137",0.246847765417107,2.23550076949998,"SG-TPD54_2"
"1370",0.192795846965151,1.80888206778572,"SG-TPD54_2"
"1371",0.389177106386454,1.6139038260221,"SG-TPD54_2"
"1375",0.235714289923469,1.55329475566511,"SG-TPD54_2"
"1376",0.15714285994898,1.9036774610288,"SG-TPD54_2"
"1377",0.196428574936225,2.70951129135145,"SG-TPD54_2"
"1378",0.400022284641198,2.02574290073018,"SG-TPD54_2"
"138",0.745315469357114,1.37539578592995,"SG-TPD54_2"
"1380",0.402985665012171,1.61540868194041,"SG-TPD54_2"
"1381",0.881431873878093,1.31228706895753,"SG-TPD54_2"
"1382",0.149829552245447,1.42775771391811,"SG-TPD54_2"
"1383",0.791211741877629,1.43308308377854,"SG-TPD54_2"
"1385",0.44070035063397,1.86033672638892,"SG-TPD54_2"
"1387",0.811045879224816,1.47358913512479,"SG-TPD54_2"
"1388",0.430859629806652,1.63675708926618,"SG-TPD54_2"
"1389",1.01601530085154,1.1706139412474,"SG-TPD54_2"
"1390",1.15539293308816,1.22286358685412,"SG-TPD54_2"
"1391",0.730567713349102,1.66761806773082,"SG-TPD54_2"
"1392",0.875486959307548,1.40812553891913,"SG-TPD54_2"
"1393",1.03131503554329,1.62030652135682,"SG-TPD54_2"
"1398",0.645008829600705,1.10085881866567,"SG-TPD54_2"
"14",0.199051890873554,1.19131887703312,"SG-TPD54_2"
"140",0.830411543116453,1.82298876470654,"SG-TPD54_2"
"1405",0.618409947270862,1.93475793936894,"SG-TPD54_2"
"1407",0.339920735826681,1.39156248612386,"SG-TPD54_2"
"1408",0.50757618414838,1.69690392428776,"SG-TPD54_2"
"1409",0.67378401244581,1.82360419982382,"SG-TPD54_2"
"141",0.413581206753009,1.78864197300877,"SG-TPD54_2"
"1410",0.342041174737829,2.66900654537891,"SG-TPD54_2"
"1412",0.117857144961735,1.63092975357146,"SG-TPD54_2"
"1413",0.55466939749498,1.50441934511365,"SG-TPD54_2"
"1414",0.281148623612805,1.44206523578745,"SG-TPD54_2"
"1415",0.232610843265366,1.64680805466446,"SG-TPD54_2"
"1416",0.58380603875589,1.95172591930393,"SG-TPD54_2"
"1417",0.746091798473277,1.36647067379735,"SG-TPD54_2"
"1419",0.313443192358891,1.65444102311465,"SG-TPD54_2"
"1420",0.629295723045908,1.6446812468037,"SG-TPD54_2"
"1421",0.510714294834184,1,"SG-TPD54_2"
"1422",0.510512330236537,1.18718372734682,"SG-TPD54_2"
"1424",0.904585658271951,1.18829733727051,"SG-TPD54_2"
"1429",0.991132861751706,1.48426828894087,"SG-TPD54_2"
"143",0.235714289923469,2.10032645766035,"SG-TPD54_2"
"1430",0.728556276272474,1.74403857902799,"SG-TPD54_2"
"1432",0.695449816987042,1.68075586169592,"SG-TPD54_2"
"1433",0.475718092855779,1.40457156777592,"SG-TPD54_2"
"1434",0.290788562550826,1.87217548288765,"SG-TPD54_2"
"1436",0.233301344190145,2.14755106380457,"SG-TPD54_2"
"1437",0.275000004910715,1.09047415322872,"SG-TPD54_2"
"1439",0.843397154568846,1.69405165883357,"SG-TPD54_2"
"1440",0.556602293598733,1.7518230732086,"SG-TPD54_2"
"1441",0.189610846761554,2.40865922855035,"SG-TPD54_2"
"1442",0.369990547391165,1.32483544120555,"SG-TPD54_2"
"1443",0.47107178657395,1.44222415149644,"SG-TPD54_2"
"1444",0.433560213784027,1.52082593992303,"SG-TPD54_2"
"1445",0.380112547300882,1.50759589229005,"SG-TPD54_2"
"1446",1.06506483538127,1.7482135565405,"SG-TPD54_2"
"1449",0.876836690468948,1.72736414857164,"SG-TPD54_2"
"145",0.852867724939956,1.65162363007042,"SG-TPD54_2"
"1450",0.90185186666194,1.38754786439326,"SG-TPD54_2"
"1451",0.373851060109665,2.69454302755286,"SG-TPD54_2"
"1452",1.39779085743185,1.22664321590072,"SG-TPD54_2"
"1454",0.468721544009936,2.08811014690014,"SG-TPD54_2"
"1456",0.661074869537928,2.0634240805292,"SG-TPD54_2"
"1457",0.411193905256216,1.55237883106477,"SG-TPD54_2"
"1458",0.493406646621452,1.46549030341767,"SG-TPD54_2"
"1459",0.294822725265836,2.42974813235343,"SG-TPD54_2"
"146",0.687795466348712,1.82326546262601,"SG-TPD54_2"
"1460",0.402791128981121,2.04388771635781,"SG-TPD54_2"
"1461",0.268910728714971,1.7714256091202,"SG-TPD54_2"
"1462",0.816412989741489,1.33588430815287,"SG-TPD54_2"
"1463",0.670937302083486,1.46228136436034,"SG-TPD54_2"
"1464",0.285964171594939,1.89411861870193,"SG-TPD54_2"
"1467",1.17914037156741,1.5574343616494,"SG-TPD54_2"
"147",0.891459280856082,1.25904806092669,"SG-TPD54_2"
"1470",0.218888882415609,2.21940646940104,"SG-TPD54_2"
"1471",0.667857154783163,1.31189084664665,"SG-TPD54_2"
"1472",0.236152363061838,1.68802153268459,"SG-TPD54_2"
"1473",0.275000004910714,1.83760320210722,"SG-TPD54_2"
"1475",0.477776745650302,1.56810419649632,"SG-TPD54_2"
"1476",0.403347942873613,1.5348305367268,"SG-TPD54_2"
"1478",0.576905016588247,1.69159773325562,"SG-TPD54_2"
"148",0.593428086688475,1.55607864441196,"SG-TPD54_2"
"1484",0.392857149872449,1,"SG-TPD54_2"
"1487",0.467036283135074,2.17500476683268,"SG-TPD54_2"
"1489",0.459816655749822,2.0499453363724,"SG-TPD54_2"
"149",0.435373555186849,2.10044287069113,"SG-TPD54_2"
"1493",0.330854602910648,1.88889241709581,"SG-TPD54_2"
"1495",0.844651684194696,1.73834753851981,"SG-TPD54_2"
"1496",0.432132466628874,1.29090541927656,"SG-TPD54_2"
"1497",0.569983358724237,1.52230332671993,"SG-TPD54_2"
"1499",0.376826564873297,1.66719368133994,"SG-TPD54_2"
"15",0.392857149872449,1.50904246165714,"SG-TPD54_2"
"150",0.729903489523152,1.84588149438333,"SG-TPD54_2"
"1501",0.504762380690324,1.40894313947353,"SG-TPD54_2"
"1504",0.765534845964391,1.43180413044063,"SG-TPD54_2"
"1507",0.746544770661085,1.10030313146153,"SG-TPD54_2"
"151",0.912544552641529,1.58627106744026,"SG-TPD54_2"
"1511",0.243661750643068,1.27758257920751,"SG-TPD54_2"
"1514",0.391203472421423,1.98153904187794,"SG-TPD54_2"
"1516",0.511335173661446,1.55315701915178,"SG-TPD54_2"
"1517",0.309859133139636,2.0814939884637,"SG-TPD54_2"
"1519",0.325055949736325,1.86848777633045,"SG-TPD54_2"
"152",0.637266933914323,1.31358602660373,"SG-TPD54_2"
"1520",0.414754512555758,1.94454111073085,"SG-TPD54_2"
"1521",0.436145311408603,1.45355884585021,"SG-TPD54_2"
"1523",0.319986510175032,1.82033892544322,"SG-TPD54_2"
"1524",0.687023230751578,1.70571083553662,"SG-TPD54_2"
"1525",0.743760264811835,1.78895397165219,"SG-TPD54_2"
"1527",0.785917619127924,1.75881197847832,"SG-TPD54_2"
"1528",0.34239933121069,1.87590850326869,"SG-TPD54_2"
"1529",0.397246426451058,1.65112907470245,"SG-TPD54_2"
"153",0.551168894301861,1.1711825921552,"SG-TPD54_2"
"1530",0.576279630700146,1.22314529498907,"SG-TPD54_2"
"1531",0.41650104403931,1.55720096723619,"SG-TPD54_2"
"1532",0.343554856730154,1.67857726774218,"SG-TPD54_2"
"1533",0.157464754261833,1.64617531980084,"SG-TPD54_2"
"1535",0.702610001262952,1.04403064794144,"SG-TPD54_2"
"1539",0.287661872466176,1.26524942879345,"SG-TPD54_2"
"1540",0.800945355962348,1.71111415936845,"SG-TPD54_2"
"1541",0.492571457669683,1.13586596373965,"SG-TPD54_2"
"1542",0.15714285994898,1.14225505986894,"SG-TPD54_2"
"1543",0.20970589200924,2.2102557265574,"SG-TPD54_2"
"1544",0.437722168450514,2.20968982032413,"SG-TPD54_2"
"1545",0.274031191092841,1.95815799106154,"SG-TPD54_2"
"1546",0.390894559540572,1.90371947955951,"SG-TPD54_2"
"1548",0.432142864859694,1.52925079968263,"SG-TPD54_2"
"1549",0.506537431594663,1.55290394482463,"SG-TPD54_2"
"1550",0.225750301871115,2.16852418070971,"SG-TPD54_2"
"1551",0.156667434801386,3.3950983497033,"SG-TPD54_2"
"1553",0.565151547221739,1.64593776414454,"SG-TPD54_2"
"1554",0.50903189556437,1.64859084856457,"SG-TPD54_2"
"1556",0.491935884461945,1.37795617132594,"SG-TPD54_2"
"1558",0.939111653886104,1.65657140429772,"SG-TPD54_2"
"1560",0.825378544135036,1.41483664172579,"SG-TPD54_2"
"1563",0.678384793561461,1.54780220745215,"SG-TPD54_2"
"1569",0.449657626038154,1.34613168294297,"SG-TPD54_2"
"1570",0.993906782292188,1.68310643670931,"SG-TPD54_2"
"1573",0.853141946789055,1.32146230994635,"SG-TPD54_2"
"1574",0.346508734550281,2.1439666809637,"SG-TPD54_2"
"1575",0.317661715740547,1.1279667404636,"SG-TPD54_2"
"1576",0.612868382844973,1.32433012283163,"SG-TPD54_2"
"1577",0.471215015070451,1.37415302890006,"SG-TPD54_2"
"1578",1.0333943210322,1.3579999793015,"SG-TPD54_2"
"1580",0.478753239999017,1.57620422096804,"SG-TPD54_2"
"1581",0.742893203786064,1.16499641617087,"SG-TPD54_2"
"1582",0.307988988947146,1.58508961595604,"SG-TPD54_2"
"1583",0.88340226828871,1.71544404729352,"SG-TPD54_2"
"1584",0.497536964339572,1.40414775125071,"SG-TPD54_2"
"1586",0.895679031252411,1.34336076135941,"SG-TPD54_2"
"1588",0.486212253853422,1.45779926464971,"SG-TPD54_2"
"1589",0.762853031018625,1.42700165681013,"SG-TPD54_2"
"1590",0.399024284513308,1.5617305696359,"SG-TPD54_2"
"1591",0.551438804008918,1.01732607120788,"SG-TPD54_2"
"1592",0.692699376333126,1.73402993785625,"SG-TPD54_2"
"1594",0.950154922630617,1.6279691339483,"SG-TPD54_2"
"1597",0.117857144961735,1.21765144798273,"SG-TPD54_2"
"16",0.358313504440765,2.5229180024247,"SG-TPD54_2"
"1600",0.9282334437023,1.3098154696777,"SG-TPD54_2"
"1603",0.246123172509484,2.46118919011389,"SG-TPD54_2"
"1605",0.174078852657337,1.99145879852392,"SG-TPD54_2"
"1607",0.196428574936225,1.41248857979819,"SG-TPD54_2"
"161",0.326541748975185,1.72715361629657,"SG-TPD54_2"
"1612",0.555359665311156,1.47400705377061,"SG-TPD54_2"
"1613",0.802392655794708,1.67988257447599,"SG-TPD54_2"
"1614",0.498638549845265,1.69762636668578,"SG-TPD54_2"
"1616",0.296042451458888,1.87733740498686,"SG-TPD54_2"
"1617",0.399789430745968,1.46131020519653,"SG-TPD54_2"
"1618",0.53802638585104,1.21241756458585,"SG-TPD54_2"
"1622",0.683187413353306,1.57316160418057,"SG-TPD54_2"
"1624",0.439758079007631,1.58894644916831,"SG-TPD54_2"
"1626",0.392857149872449,1.33677264689975,"SG-TPD54_2"
"1627",0.15714285994898,2.0466287290208,"SG-TPD54_2"
"1628",0.170976347295768,2.65781129937553,"SG-TPD54_2"
"1629",0.388837899184398,1.86315853937459,"SG-TPD54_2"
"163",0.719580978303621,1.09663021358921,"SG-TPD54_2"
"1630",0.329926928008609,1.58886176186154,"SG-TPD54_2"
"1633",0.585737858998095,1.33215918702399,"SG-TPD54_2"
"1636",0.727423925469244,1.14352966021462,"SG-TPD54_2"
"1637",0.276135362629328,1.84978709207119,"SG-TPD54_2"
"1639",0.392672145067175,1.15318601656077,"SG-TPD54_2"
"164",0.07857142997449,1.33677264689975,"SG-TPD54_2"
"1640",0.546713606479935,1.57482823783451,"SG-TPD54_2"
"1641",0.457511317195732,1.80329193282074,"SG-TPD54_2"
"1643",0.378889436830395,1.48446923797136,"SG-TPD54_2"
"1644",0.618135112434329,1.6976703087703,"SG-TPD54_2"
"1645",0.148004119861499,2.40601603420894,"SG-TPD54_2"
"1646",0.703167255170661,1.43523004271779,"SG-TPD54_2"
"1647",0.764537587518642,1.32445011975006,"SG-TPD54_2"
"1648",0.473819917313608,2.14482142152959,"SG-TPD54_2"
"1649",0.314285719897959,1.84652686344164,"SG-TPD54_2"
"165",0.333371381078896,1.42052593329821,"SG-TPD54_2"
"1650",0.635337852462718,1.4850248265566,"SG-TPD54_2"
"1655",0.493744695064397,1.75091703729373,"SG-TPD54_2"
"1656",0.267283264471199,2.60604093629868,"SG-TPD54_2"
"1657",0.53994996769837,1.47546110871479,"SG-TPD54_2"
"1658",1.5035017879165,1.42604038382822,"SG-TPD54_2"
"166",0.91359827622249,1.72059810923243,"SG-TPD54_2"
"1660",0.560663542209075,1.70942434324961,"SG-TPD54_2"
"1661",0.351320241376513,1.58559174931341,"SG-TPD54_2"
"1664",0.279744557813582,1.93208462241504,"SG-TPD54_2"
"1665",0.289311862570394,1.75012683539674,"SG-TPD54_2"
"1666",0.459322608466867,2.01618252520636,"SG-TPD54_2"
"1668",0.604702867940632,1.59027142596135,"SG-TPD54_2"
"1669",0.526002013165327,1.75146745747783,"SG-TPD54_2"
"167",0.681345327741007,1.26924825254241,"SG-TPD54_2"
"1670",0.581917943465628,1.55048351300334,"SG-TPD54_2"
"1673",1.22990252250188,1.39460410643165,"SG-TPD54_2"
"1674",0.226311733032717,2.23045309730994,"SG-TPD54_2"
"1675",0.826549873336019,1.40812280294374,"SG-TPD54_2"
"1676",0.550000009821429,1.49129287518605,"SG-TPD54_2"
"1677",0.863968693154109,1.37782652416122,"SG-TPD54_2"
"1680",0.234779785068947,1.92625196067779,"SG-TPD54_2"
"1681",0.525910375905186,1.52555556218634,"SG-TPD54_2"
"1682",0.261547143702785,1.99493987069848,"SG-TPD54_2"
"1683",0.262654157501202,1.13444392278467,"SG-TPD54_2"
"1686",0.583820880575065,1.68248866529895,"SG-TPD54_2"
"1687",0.0959376103949114,1.36242161393404,"SG-TPD54_2"
"1688",0.405900276278862,1.58755556079129,"SG-TPD54_2"
"1689",0.335374279850551,1.58703567737798,"SG-TPD54_2"
"169",0.27968893656178,2.40712439562474,"SG-TPD54_2"
"1691",1.30141734123473,1.58180475889296,"SG-TPD54_2"
"1692",0.45455846034666,1.51417873260938,"SG-TPD54_2"
"1693",0.78860032804541,1.45161274035528,"SG-TPD54_2"
"1694",0.745005709286516,1.4006082170093,"SG-TPD54_2"
"1695",0.401877873498387,2.60043993348126,"SG-TPD54_2"
"1696",0.755960987817822,1.41219274186423,"SG-TPD54_2"
"1697",0.577827182857046,1.25378472756091,"SG-TPD54_2"
"1698",0.11221495171426,2.14465091151911,"SG-TPD54_2"
"1699",0.514147120878042,1.72810689352993,"SG-TPD54_2"
"17",0.412231167879777,1.97715889051667,"SG-TPD54_2"
"170",0.820343418359786,1.55694649305005,"SG-TPD54_2"
"1700",0.415250789105986,1.59811770624811,"SG-TPD54_2"
"1701",0.397082554958581,1.81282345802443,"SG-TPD54_2"
"1704",0.655352462784797,1.77545308890698,"SG-TPD54_2"
"1706",0.18732909922797,1.55882244793076,"SG-TPD54_2"
"1707",0.546184895982038,1.21288825381601,"SG-TPD54_2"
"1708",0.221106116103876,2.30378780658147,"SG-TPD54_2"
"1709",0.498641115056189,1.63569643454111,"SG-TPD54_2"
"171",0.839886893179042,1.50547525930896,"SG-TPD54_2"
"1712",0.395772358716397,1.46710086190537,"SG-TPD54_2"
"1717",0.382522100344791,1.80658315173152,"SG-TPD54_2"
"1718",0.714909193549113,1.59415253947165,"SG-TPD54_2"
"1719",0.440756900205957,1.65261882813943,"SG-TPD54_2"
"1720",0.333953740386283,2.96418064419418,"SG-TPD54_2"
"1721",0.443579227623041,1.43987025022314,"SG-TPD54_2"
"1722",0.329104278187327,2.40773269239231,"SG-TPD54_2"
"1723",0.196428574936224,1.41248857979819,"SG-TPD54_2"
"1725",0.812145225685798,1.82160896759202,"SG-TPD54_2"
"1726",0,NA,"SG-TPD54_2"
"1727",0.20303635218528,1.26460722906259,"SG-TPD54_2"
"173",0.727794188383753,1.99737554317833,"SG-TPD54_2"
"1733",0.916175671161658,1.74792457436049,"SG-TPD54_2"
"1734",0.493981568170302,1.38477807044193,"SG-TPD54_2"
"1736",0.340526889756055,1.58938365295683,"SG-TPD54_2"
"1737",0.479543264895668,1.86835216259841,"SG-TPD54_2"
"1738",0.609679530690711,1.62841769587311,"SG-TPD54_2"
"1739",0.630499870343554,2.02077689948446,"SG-TPD54_2"
"174",0.981299292166199,1.26810434973517,"SG-TPD54_2"
"1741",0.760379942128194,1.47188833066027,"SG-TPD54_2"
"1743",0.437581397143646,1.8134134216913,"SG-TPD54_2"
"1745",0.471320296924372,1.56059864237296,"SG-TPD54_2"
"1746",0.91606366467587,1.48135424842896,"SG-TPD54_2"
"1748",0.415561933165333,1.99447964595773,"SG-TPD54_2"
"175",0.260457465389569,2.56610257313288,"SG-TPD54_2"
"1752",0.397455622616898,1.8857131814926,"SG-TPD54_2"
"1753",1.01419976136698,1.75822023068495,"SG-TPD54_2"
"1754",0.535969771981895,1.68321199486501,"SG-TPD54_2"
"1755",0.474023161236782,1.98064113890871,"SG-TPD54_2"
"1756",1.31716881945927,1.44237018428064,"SG-TPD54_2"
"1757",0.523346347490589,1.50229903407927,"SG-TPD54_2"
"1758",0.218970599471575,1.20798423484782,"SG-TPD54_2"
"1759",0.363662062900814,2.20097539694949,"SG-TPD54_2"
"176",1.08617520691368,1.7782361675119,"SG-TPD54_2"
"1760",0.431054592665251,2.09834336354721,"SG-TPD54_2"
"1761",0.274450019480623,1.21932237116506,"SG-TPD54_2"
"1762",0.382137297629778,2.30570831765635,"SG-TPD54_2"
"1763",0.460385746663232,1.56916812411012,"SG-TPD54_2"
"1764",1.54692233986206,1.39418021006969,"SG-TPD54_2"
"1765",0.723916620807853,1.27315249032445,"SG-TPD54_2"
"1767",0.231541594278224,1.70216475812925,"SG-TPD54_2"
"1768",0.514921628780518,2.35394921291278,"SG-TPD54_2"
"1769",0.481585112631613,1.0466875427506,"SG-TPD54_2"
"177",0.208058558646155,1.699054628406,"SG-TPD54_2"
"1770",0.376207595924917,2.131850360181,"SG-TPD54_2"
"1773",0.315409726019436,1.18379218113344,"SG-TPD54_2"
"1774",0.431948552483376,1.42433102413208,"SG-TPD54_2"
"1775",0.44323184537778,1.24375205613825,"SG-TPD54_2"
"1777",0.252359926390044,1.56715621140154,"SG-TPD54_2"
"1778",0.378178103161368,1.95149446779172,"SG-TPD54_2"
"1779",1.06575124940333,1.12339423888525,"SG-TPD54_2"
"178",0.295713564058425,2.53200080612923,"SG-TPD54_2"
"1780",1.16266291311943,1.35520773935965,"SG-TPD54_2"
"1787",1.04296283413358,1.66240501981817,"SG-TPD54_2"
"1788",0.464231817629318,2.08075147106238,"SG-TPD54_2"
"1789",0.468505527267736,1.48341459737867,"SG-TPD54_2"
"179",0.817431615018171,1.66934732890017,"SG-TPD54_2"
"1790",0.572438902195859,1.31129151677236,"SG-TPD54_2"
"1792",0.168371401813367,1.67447500187834,"SG-TPD54_2"
"1793",0.493909987892492,1.33400136804093,"SG-TPD54_2"
"1794",0.431347834944277,2.37899392049967,"SG-TPD54_2"
"1795",0.283071983770821,1.8665288832425,"SG-TPD54_2"
"1796",0.598633089225711,1.37665524729638,"SG-TPD54_2"
"1798",0.865653915474005,1.09303888023904,"SG-TPD54_2"
"18",0.463287676253421,1.25765691175526,"SG-TPD54_2"
"180",0.890845796788781,2.06612676304407,"SG-TPD54_2"
"1803",0.332005243363034,1.8570790802269,"SG-TPD54_2"
"1804",1.04459332086001,1.6048335662305,"SG-TPD54_2"
"1805",0.860756168224689,1.28883979771034,"SG-TPD54_2"
"1806",0.226543123890899,1.78193833663691,"SG-TPD54_2"
"1807",0.399626649850501,1.42419772940188,"SG-TPD54_2"
"1808",1.01028460620663,1.82100648587012,"SG-TPD54_2"
"1809",0.496030968638118,1.89726114844248,"SG-TPD54_2"
"181",0.777569772019279,1.83358752723841,"SG-TPD54_2"
"1810",0.491444430353613,1.50995708170881,"SG-TPD54_2"
"1811",0.18419196570227,1.64555099236959,"SG-TPD54_2"
"1812",0.206615888925232,1.32659328822377,"SG-TPD54_2"
