ID,LENGTH,START,END,#SEG_NORM,#POS_NORM,#SEG_SUB,#POS_SUB,#SEG_CONF,#POS_CONF,#SEG_DIRECTED,#POS_DIRECTED
120,13,85,97,0,0,0,0,0,0,1,13
121,28,85,112,1,28,0,0,0,0,0,0
124,27,89,115,1,21,0,0,0,0,0,0
127,14,94,107,1,14,0,0,0,0,0,0
129,20,93,112,1,11,0,0,0,0,0,0
133,65,97,161,1,30,1,35,0,0,0,0
134,13,97,109,0,0,0,0,0,0,1,13
137,12,103,114,0,0,0,0,0,0,1,12
138,19,103,121,0,0,0,0,0,0,0,0
142,20,104,123,0,0,1,15,0,0,0,0
143,48,109,156,2,29,0,0,0,0,1,12
144,12,107,118,1,11,0,0,0,0,0,0
146,23,114,136,0,0,0,0,1,17,0,0
150,15,116,130,0,0,1,15,0,0,0,0
151,11,116,126,1,11,0,0,0,0,0,0
153,55,115,169,1,21,0,0,0,0,1,23
154,13,115,127,1,13,0,0,0,0,0,0
156,74,122,195,1,56,0,0,0,0,1,18
158,12,124,135,1,12,0,0,0,0,0,0
159,62,127,188,2,25,1,27,0,0,0,0
161,105,124,228,2,78,1,13,0,0,1,11
162,11,131,141,1,11,0,0,0,0,0,0
163,11,131,141,0,0,1,11,0,0,0,0
167,17,135,151,1,16,0,0,0,0,0,0
168,17,139,155,0,0,1,10,0,0,0,0
174,70,142,211,0,0,1,52,0,0,0,0
181,11,153,163,1,11,0,0,0,0,0,0
183,19,155,173,1,19,0,0,0,0,0,0
184,13,152,164,1,11,0,0,0,0,0,0
187,12,158,169,0,0,0,0,0,0,1,12
188,17,159,175,1,14,0,0,0,0,0,0
189,33,158,190,0,0,1,25,0,0,0,0
194,15,165,179,0,0,0,0,0,0,1,15
196,15,166,180,0,0,0,0,0,0,1,13
199,19,171,189,0,0,1,18,0,0,0,0
200,20,173,192,1,13,0,0,0,0,0,0
202,27,176,202,0,0,1,11,0,0,0,0
204,32,179,210,1,29,0,0,0,0,0,0
206,21,181,201,1,21,0,0,0,0,0,0
207,13,180,192,0,0,1,11,0,0,0,0
208,12,182,193,0,0,0,0,0,0,1,11
210,15,184,198,1,11,0,0,0,0,0,0
212,14,190,203,1,14,0,0,0,0,0,0
214,81,193,273,1,18,0,0,1,14,1,43
215,26,192,217,1,12,1,13,0,0,0,0
218,15,196,210,0,0,0,0,0,0,1,15
221,20,203,222,0,0,0,0,0,0,1,14
223,12,210,221,1,11,0,0,0,0,0,0
224,11,212,222,1,11,0,0,0,0,0,0
225,82,217,298,2,27,1,27,1,13,0,0
226,11,215,225,0,0,0,0,0,0,1,11
227,124,219,342,1,42,1,47,1,22,0,0
228,20,221,240,1,20,0,0,0,0,0,0
233,12,228,239,1,12,0,0,0,0,0,0
236,20,241,260,0,0,0,0,0,0,1,20
237,16,242,257,0,0,1,15,0,0,0,0
240,37,252,288,1,11,1,21,0,0,0,0
243,15,260,274,0,0,0,0,0,0,1,14
253,15,276,290,0,0,1,13,0,0,0,0
254,31,278,308,0,0,1,16,0,0,0,0
258,21,280,300,0,0,0,0,0,0,1,21
260,23,291,313,1,19,0,0,0,0,0,0
262,17,295,311,1,14,0,0,0,0,0,0
263,17,296,312,0,0,0,0,0,0,0,0
264,57,296,352,0,0,0,0,1,53,0,0
267,16,300,315,0,0,1,14,0,0,0,0
269,12,305,316,0,0,0,0,0,0,1,12
271,11,322,332,0,0,0,0,0,0,1,11
272,21,321,341,0,0,1,18,0,0,0,0
280,15,342,356,0,0,0,0,0,0,1,15
282,15,354,368,0,0,1,15,0,0,0,0
285,18,355,372,1,11,0,0,0,0,0,0
288,12,370,381,1,12,0,0,0,0,0,0
289,13,373,385,1,11,0,0,0,0,0,0
290,14,382,395,1,12,0,0,0,0,0,0
295,14,407,420,0,0,1,11,0,0,0,0
298,26,409,434,0,0,0,0,0,0,1,14
302,22,423,444,0,0,1,22,0,0,0,0
303,12,427,438,1,12,0,0,0,0,0,0
311,13,484,496,0,0,0,0,0,0,1,13
