"NewFrame","mean","median","sd","sem","Cond","Condname"
2,0.314260648878415,0.145227499528009,0.325983042312015,0.0679721630602323,"Cond2","Dongle"
3,0.183784667426175,0.0736521293524292,0.216885389512471,0.0452237299117334,"Cond2","Dongle"
4,0.103941300992532,0.0543135934876308,0.173659212529813,0.0362104489462671,"Cond2","Dongle"
5,0.0558722299123001,0.0263597501948923,0.104009668410151,0.0216875150648132,"Cond2","Dongle"
6,0.0328708607724197,0.0169689778671693,0.061355470117397,0.0130810301813643,"Cond2","Dongle"
7,0.0426673288651676,0.026798155607915,0.074863284026061,0.0163365078963049,"Cond2","Dongle"
8,0.0161974097359374,0.0100684901627194,0.0701993749478345,0.0153187594970018,"Cond2","Dongle"
9,0.0248841603800672,0.0204241691447992,0.0455521795498318,0.00994030051701542,"Cond2","Dongle"
10,0.0167843520892275,0.0133574066206986,0.0658278987745295,0.0143648251892463,"Cond2","Dongle"
11,0.0131507372102423,0.00963215838807365,0.0546587602977449,0.0119275193550887,"Cond2","Dongle"
12,6.50635433370697e-05,-0.00669730946909043,0.0606770121107699,0.013240809568636,"Cond2","Dongle"
13,0.00981207262117823,-0.00896012618269448,0.100582255204168,0.0224908759966752,"Cond2","Dongle"
14,0.0120953585787379,0.00808573716520965,0.0582341187654537,0.013021544816935,"Cond2","Dongle"
15,0.00336687473788434,0.0011489483298442,0.0525995196788896,0.0117616101585835,"Cond2","Dongle"
16,-0.00794559491679797,0,0.0303120157744954,0.00695405334400191,"Cond2","Dongle"
17,-0.00771142208245338,0.00124361279181414,0.0345817647602953,0.00793360094102228,"Cond2","Dongle"
18,-0.0223797309418537,-0.0138313581302072,0.0288327715037773,0.0066146914340613,"Cond2","Dongle"
19,0.00776596317627627,0.010143715192211,0.0405704793710615,0.00930750629839256,"Cond2","Dongle"
20,-0.0108370276002146,-0.00595058461205144,0.0577354611794022,0.0132454231968279,"Cond2","Dongle"
21,-0.00203810380304268,0.00350773160607558,0.0387046397070138,0.00887945332258025,"Cond2","Dongle"
22,-0.0127174339611171,-0.0175210525879977,0.0390309281672332,0.00895430902913499,"Cond2","Dongle"
23,-0.0261419629891464,-0.0268503513901173,0.0524225096514676,0.012026548523028,"Cond2","Dongle"
24,-0.0131246181078628,-0.0201751585093282,0.0539965754101305,0.0123876639742122,"Cond2","Dongle"
25,-0.0177309922688895,-0.015939047274536,0.0501319284350274,0.0115010531522683,"Cond2","Dongle"
26,-0.0131789445284458,-0.00446487297939326,0.0384806283584809,0.00882806159466124,"Cond2","Dongle"
27,-0.0100805809639558,0.00233060722911982,0.0526864800320584,0.0120871074816114,"Cond2","Dongle"
28,-0.010769981506198,-0.00374365789394717,0.0463633227679345,0.0109279399758491,"Cond2","Dongle"
29,-0.0378733608407878,-0.0366236368604517,0.0359709940956349,0.00872424753616306,"Cond2","Dongle"
30,-0.00356078462637733,-0.0120332274768082,0.0738082546181292,0.0179011311666488,"Cond2","Dongle"
31,-0.00908280521023195,-0.0269514740700857,0.0587374414831554,0.0142459220831521,"Cond2","Dongle"
32,-0.00252609030419279,-0.0140205083345475,0.0660224175289588,0.0160127883017958,"Cond2","Dongle"
33,-0.00829193749816894,-0.0163699112442063,0.051595785820736,0.012513816163273,"Cond2","Dongle"
34,-0.0220636817672589,-0.0176335733743288,0.0466025889896976,0.0113027880489276,"Cond2","Dongle"
35,-0.0248511287429179,-0.021734379356861,0.0411968586484585,0.00999170586183735,"Cond2","Dongle"
36,-0.0164094119017302,-0.0309743351826435,0.0542662996341865,0.0131615109001864,"Cond2","Dongle"
37,-0.0174826020011782,-0.0193575442422211,0.0428299124116356,0.0103877795770074,"Cond2","Dongle"
38,-0.0370372092903719,-0.0358247881939373,0.0361760637899615,0.00877398424265258,"Cond2","Dongle"
39,-0.0170159580228639,-0.0274876806729486,0.0508399978276627,0.0127099994569157,"Cond2","Dongle"
40,-0.0115500655849781,-0.0169316808659483,0.0477210084242698,0.0119302521060675,"Cond2","Dongle"
41,-0.0316314692600522,-0.0156613001611681,0.0433035039397563,0.0108258759849391,"Cond2","Dongle"
42,-0.0349227809763632,-0.0302337090791262,0.036472023552236,0.009118005888059,"Cond2","Dongle"
43,-0.0306403999734389,-0.0398344923529012,0.0342123131282693,0.00855307828206732,"Cond2","Dongle"
44,-0.0162125748956938,-0.00229915258120327,0.0526768714420756,0.0131692178605189,"Cond2","Dongle"
45,-0.00854435081828134,-0.00284993370791273,0.0574825073503978,0.0143706268375995,"Cond2","Dongle"
46,-0.0212425484934802,-0.0259168744047812,0.0441607715562463,0.0110401928890616,"Cond2","Dongle"
47,-0.0229606562492152,-0.0145126807586649,0.0486266188707809,0.0121566547176952,"Cond2","Dongle"
48,-0.0162124555621259,-0.019147790554445,0.0219058604886324,0.0056560688571211,"Cond2","Dongle"
49,-0.0232463474880953,-0.0217816975483455,0.0500599793384706,0.0129254310859589,"Cond2","Dongle"
50,-0.0426752638486183,-0.0419491340574958,0.0277990266843478,0.00717767782595031,"Cond2","Dongle"
51,-0.0211756384160523,-0.0164737730337274,0.0420877660489255,0.0108670144657708,"Cond2","Dongle"
52,-0.0198671111142539,-0.0316688201464366,0.049451977133816,0.0127684455917533,"Cond2","Dongle"
53,-0.0324429229115965,-0.0335558173013996,0.0329955839129226,0.00851942313287591,"Cond2","Dongle"
54,-0.0208291531774988,-0.00869676621976999,0.0432278351144471,0.0111613790327236,"Cond2","Dongle"
55,-0.00921562372645355,-0.011297492241885,0.0463292251348425,0.0119621544926626,"Cond2","Dongle"
56,-0.0104799605390229,-0.0177316211451796,0.0532337986219978,0.0137449077012238,"Cond2","Dongle"
57,-0.0191291475417247,-0.0134854492003129,0.0500754044069203,0.0129294138215069,"Cond2","Dongle"
58,-0.0418013794458501,-0.0317626061607134,0.0537548529552357,0.014366588759636,"Cond2","Dongle"
59,-0.0246765620174206,-0.0193555019002342,0.044554216533484,0.011907615243174,"Cond2","Dongle"
60,-0.0212176442595968,-0.0342314642500737,0.0543660015555378,0.015078415865419,"Cond2","Dongle"
61,-0.0342702711212707,-0.0227310743141197,0.0477273558163946,0.0137777008641522,"Cond2","Dongle"
62,-0.0244815108596168,-0.0276038112765705,0.0565767518220197,0.0163323014471589,"Cond2","Dongle"
63,-0.0546921618294935,-0.0563032588375959,0.0369958680328207,0.0106797871838264,"Cond2","Dongle"
64,-0.0196848234009356,-0.0368425854125803,0.0425687897229209,0.012834973026406,"Cond2","Dongle"
65,-0.0153605496932641,-0.00879352556439471,0.0389468393085778,0.0123160719879683,"Cond2","Dongle"
66,-0.0466293141740554,-0.040478477965497,0.041805801500868,0.0132201552151629,"Cond2","Dongle"
67,0.00952481060962765,-0.00668742200469876,0.0630344682021321,0.0199332490616196,"Cond2","Dongle"
68,0.00586339827851906,-0.00923090345940715,0.0673115729665275,0.0212857883462844,"Cond2","Dongle"
69,0.00752733592065336,-0.0197023897418,0.091744533255656,0.0324365908009345,"Cond2","Dongle"
70,0.00504637824730749,0.00180529699795056,0.0620267802757348,0.0234439193193772,"Cond2","Dongle"
71,0.0406223052000757,0.0397102764263254,0.0879642225592798,0.0332473510232846,"Cond2","Dongle"
72,-0.00854043050451373,-0.00118051768904803,0.0404165535156486,0.0164999888792048,"Cond2","Dongle"
73,-0.0303900030431307,-0.0255793878523922,0.0391771476823494,0.0159940035665694,"Cond2","Dongle"
74,0.0145976376311955,-0.00677510721875215,0.0780437970485829,0.0390218985242915,"Cond2","Dongle"
75,-0.00654571834019146,-0.021734379356861,0.0416870828032334,0.024068048478177,"Cond2","Dongle"
76,0.00438919955383168,0.0376809628239621,0.0685554486408158,0.0395805067271906,"Cond2","Dongle"
77,-0.0309219952321832,-0.018840481411981,0.055408698737117,0.0319902271313214,"Cond2","Dongle"
78,-0.0517700504110012,-0.0511427811585816,0.0274532466617719,0.0158501393503032,"Cond2","Dongle"
79,-0.0601631639781305,-0.0609134822661965,0.063401928730577,0.0366051206197401,"Cond2","Dongle"
80,0.0394893481851729,0.0391354479889671,0.0517004342131596,0.0298492596101882,"Cond2","Dongle"
81,-0.0189716216401591,-0.0228650094645121,0.0324224993603001,0.0187191387334697,"Cond2","Dongle"
82,0.00279297779918065,0.00361059399590113,0.0903740623013372,0.052177489197437,"Cond2","Dongle"
83,0.00406666779358442,-0.0102279304788572,0.0582366534508415,0.0336229475465463,"Cond2","Dongle"
84,-0.0506661848225587,-0.0456917107335487,0.0947669653086895,0.0547137329312558,"Cond2","Dongle"
85,0.00577864602903228,0.00337870535753528,0.0418098369351671,0.0241389206092931,"Cond2","Dongle"
86,-0.00104393453181736,0.004348383109885,0.0287916417527269,0.0166228621163481,"Cond2","Dongle"
87,-0.0227670195388482,-0.0227670195388482,0.0228391008056697,0.0161496830558922,"Cond2","Dongle"
88,-0.0332048495845463,-0.0332048495845463,0.0631267518632748,0.0446373543168021,"Cond2","Dongle"
89,0.0415155734242759,0.0415155734242759,NA,NA,"Cond2","Dongle"
