ID,LENGTH,START,END,#SEG_NORM,#POS_NORM,#SEG_SUB,#POS_SUB,#SEG_CONF,#POS_CONF,#SEG_DIRECTED,#POS_DIRECTED
129,13,75,87,1,13,0,0,0,0,0,0
130,29,76,104,0,0,0,0,0,0,1,15
134,20,80,99,1,15,0,0,0,0,0,0
136,48,82,129,1,25,0,0,0,0,1,13
138,14,87,100,1,13,0,0,0,0,0,0
141,13,88,100,0,0,1,13,0,0,0,0
145,13,96,108,1,13,0,0,0,0,0,0
147,18,97,114,0,0,0,0,0,0,1,18
149,11,99,109,1,11,0,0,0,0,0,0
150,24,100,123,1,19,0,0,0,0,0,0
151,15,100,114,0,0,0,0,0,0,1,15
152,12,105,116,1,12,0,0,0,0,0,0
153,81,104,184,2,47,2,26,0,0,0,0
155,16,107,122,0,0,0,0,1,15,0,0
156,15,108,122,1,13,0,0,0,0,0,0
157,34,110,143,1,17,0,0,0,0,1,15
158,96,111,206,3,66,1,12,1,13,0,0
160,26,114,139,1,14,0,0,0,0,0,0
168,12,119,130,1,12,0,0,0,0,0,0
170,52,119,170,1,28,0,0,0,0,1,15
171,11,120,130,1,11,0,0,0,0,0,0
172,12,120,131,0,0,0,0,0,0,1,12
174,27,121,147,0,0,1,26,0,0,0,0
175,40,121,160,0,0,1,17,0,0,1,15
176,23,123,145,0,0,1,14,0,0,0,0
178,18,125,142,0,0,0,0,1,18,0,0
179,11,125,135,1,11,0,0,0,0,0,0
181,23,131,153,0,0,1,14,0,0,0,0
182,14,128,141,1,14,0,0,0,0,0,0
185,11,133,143,1,11,0,0,0,0,0,0
186,13,135,147,1,13,0,0,0,0,0,0
187,15,134,148,0,0,0,0,0,0,1,12
188,33,137,169,1,32,0,0,0,0,0,0
189,12,137,148,0,0,1,11,0,0,0,0
190,12,137,148,0,0,0,0,0,0,1,12
191,11,138,148,0,0,1,11,0,0,0,0
193,12,141,152,0,0,1,12,0,0,0,0
194,20,145,164,0,0,0,0,0,0,0,0
197,22,149,170,1,16,0,0,0,0,0,0
199,24,154,177,1,11,1,12,0,0,0,0
200,16,159,174,0,0,1,12,0,0,0,0
201,15,162,176,1,12,0,0,0,0,0,0
203,47,163,209,1,18,0,0,1,19,0,0
204,24,162,185,1,24,0,0,0,0,0,0
205,59,163,221,1,15,1,23,1,13,0,0
206,12,165,176,1,12,0,0,0,0,0,0
207,45,169,213,1,14,0,0,0,0,1,27
210,31,178,208,0,0,0,0,0,0,1,18
211,12,183,194,1,11,0,0,0,0,0,0
215,45,184,228,0,0,1,23,0,0,1,13
217,19,190,208,0,0,0,0,0,0,1,15
218,17,195,211,1,17,0,0,0,0,0,0
220,11,195,205,1,11,0,0,0,0,0,0
223,12,205,216,0,0,0,0,1,12,0,0
226,18,208,225,1,18,0,0,0,0,0,0
227,19,214,232,1,11,0,0,0,0,0,0
230,17,212,228,0,0,0,0,0,0,1,16
232,37,223,259,1,11,1,26,0,0,0,0
233,11,223,233,1,11,0,0,0,0,0,0
234,29,224,252,1,15,1,14,0,0,0,0
242,21,234,254,0,0,0,0,0,0,1,11
243,15,236,250,1,15,0,0,0,0,0,0
244,11,236,246,0,0,1,11,0,0,0,0
245,17,237,253,0,0,1,15,0,0,0,0
248,11,251,261,1,11,0,0,0,0,0,0
249,15,258,272,0,0,0,0,0,0,1,15
252,22,261,282,1,15,0,0,0,0,0,0
253,14,263,276,0,0,0,0,0,0,1,14
255,11,267,277,1,11,0,0,0,0,0,0
257,19,274,292,1,15,0,0,0,0,0,0
259,11,279,289,1,11,0,0,0,0,0,0
261,14,280,293,0,0,1,12,0,0,0,0
262,11,280,290,1,11,0,0,0,0,0,0
