PARENT-ID,ID,LENGTH,START,END,CLASS,(FIT) D,X (COG),Y (COG),FRACT. DIM.,TRAPPEDNESS,EFFICENCY,STRAIGHTNESS,SPEED,KURTOSIS,(FIT) ALPHA,GAUSSIANITY,Asymmetry,MSDRatio,Loc. noise_sigma,Fit Goodness,Alpha Fit Goodness,Confidence
278,684,16,222,237,NORM. DIFFUSION,4.969E-2,0.115,3.633,1.845,0.700,0.059,0.289,0.453,1.866,0.986,0.152,0.207,-0.004,0.028,0.971,0.956,0.668
278,686,11,255,265,NORM. DIFFUSION,1.806E-1,0.189,3.240,1.781,0.981,0.015,0.144,0.366,1.766,1.298,-0.006,0.207,0.002,0.039,0.999,0.997,0.671
284,703,24,253,276,NORM. DIFFUSION,4.652E-2,0.945,6.667,2.099,0.958,0.008,0.106,0.172,2.068,0.948,0.308,0.003,0.020,0.028,0.957,0.985,0.676
285,705,13,257,269,NORM. DIFFUSION,2.005E-2,1.292,0.874,1.582,0.782,0.052,0.313,0.380,2.034,0.689,0.723,0.077,-0.031,0.015,0.455,0.709,0.576
287,716,14,247,260,NORM. DIFFUSION,3.254E-2,4.817,5.911,1.775,0.540,0.015,0.148,0.318,1.823,0.507,-0.134,0.255,-0.031,0.031,0.971,0.988,0.657
288,718,32,230,261,NORM. DIFFUSION,3.59E-2,0.605,0.402,2.148,0.680,0.009,0.120,0.257,2.646,0.503,0.685,0.037,0.188,0.038,0.655,0.653,0.575
289,722,15,241,255,NORM. DIFFUSION,9.8E-2,0.155,2.589,1.514,0.320,0.089,0.368,0.831,1.360,0.902,0.369,0.416,0.032,0.046,0.905,0.903,0.521
291,725,11,235,245,NORM. DIFFUSION,1.26E-1,6.120,3.905,1.876,0.972,0.027,0.184,0.366,1.572,1.410,-0.336,0.102,0.052,0.043,0.965,0.991,0.810
292,728,16,256,271,NORM. DIFFUSION,5.29E-2,0.258,7.922,1.598,0.858,0.067,0.338,0.548,2.556,0.877,0.079,0.429,0.039,0.028,0.844,0.897,0.613
293,730,12,238,249,NORM. DIFFUSION,1.673E-2,0.780,5.947,1.925,0.955,0.035,0.211,0.391,2.046,0.461,-0.150,0.249,0.077,0.043,0.136,0.295,0.491
294,731,13,237,249,NORM. DIFFUSION,3.332E-2,0.311,1.292,1.781,0.690,0.019,0.182,0.283,2.043,0.722,0.080,0.006,0.586,0.018,0.528,0.744,0.475
301,741,13,276,288,NORM. DIFFUSION,6.401E-2,2.695,1.948,1.816,0.979,0.007,0.095,0.170,2.058,0.927,0.037,0.382,0.944,0.029,0.652,0.696,0.679
302,745,13,252,264,NORM. DIFFUSION,2.661E-2,1.302,6.763,2.038,0.812,0.033,0.228,0.487,2.279,0.438,0.642,0.042,0.714,0.055,0.904,0.970,0.521
306,746,11,250,260,NORM. DIFFUSION,9.586E-2,0.640,5.840,2.049,0.792,6.734E-4,0.031,0.068,1.913,0.929,0.292,0.150,1.600,0.052,0.856,0.862,0.756
310,752,33,258,290,NORM. DIFFUSION,2.914E-2,5.179,2.710,2.318,0.995,0.003,0.073,0.129,1.825,0.578,0.587,0.097,0.191,0.022,0.416,0.384,0.601
312,755,11,254,264,NORM. DIFFUSION,4.275E-2,5.215,2.967,1.930,0.097,0.003,0.055,0.096,2.355,0.753,-0.429,0.202,0.179,0.023,0.699,0.605,0.592
315,756,14,264,277,NORM. DIFFUSION,3.3E-2,3.897,0.866,1.678,0.958,0.041,0.285,0.398,0.975,0.798,1.354,0.413,0.066,0.030,0.746,0.892,0.569
317,764,15,275,289,NORM. DIFFUSION,7.122E-3,4.752,5.845,2.050,0.976,0.002,0.061,0.109,1.253,0.080,1.523,0.170,0.257,0.026,-0.008,-0.057,0.649
318,767,13,281,293,NORM. DIFFUSION,3.392E-2,0.323,1.797,1.745,0.843,0.007,0.095,0.113,1.787,1.049,-0.074,0.203,0.053,0.015,0.780,0.879,0.642
330,785,11,285,295,NORM. DIFFUSION,4.977E-2,2.255,7.607,1.576,0.986,0.107,0.407,0.548,3.590,1.263,0.153,0.276,0.016,0.038,0.822,0.912,0.541
332,787,16,284,299,NORM. DIFFUSION,5.369E-2,0.925,6.675,1.696,0.889,0.074,0.328,0.641,1.551,0.865,0.071,0.164,0.085,0.025,0.910,0.966,0.669
334,788,11,282,292,NORM. DIFFUSION,5.583E-2,0.262,3.171,1.687,0.975,0.048,0.275,0.544,3.071,0.847,1.050,0.404,-0.024,0.025,0.522,0.747,0.559
