ID,LENGTH,START,END,#SEG_NORM,#POS_NORM,#SEG_SUB,#POS_SUB,#SEG_CONF,#POS_CONF,#SEG_DIRECTED,#POS_DIRECTED
93,20,34,53,1,17,0,0,0,0,0,0
94,12,37,48,1,11,0,0,0,0,0,0
97,65,38,102,1,31,1,20,0,0,0,0
98,47,37,83,1,26,0,0,0,0,1,11
99,15,40,54,0,0,1,12,0,0,0,0
104,16,41,56,1,14,0,0,0,0,0,0
105,12,43,54,1,11,0,0,0,0,0,0
107,64,43,106,1,55,0,0,0,0,0,0
108,37,42,78,1,25,0,0,0,0,0,0
110,20,44,63,1,11,0,0,0,0,0,0
111,26,47,72,1,15,0,0,0,0,0,0
112,11,44,54,0,0,0,0,0,0,1,11
113,28,48,75,1,24,0,0,0,0,0,0
114,38,50,87,1,16,0,0,0,0,1,13
116,33,57,89,0,0,0,0,0,0,1,23
118,38,59,96,1,10,1,13,0,0,1,15
119,16,60,75,0,0,0,0,0,0,0,0
121,56,63,118,1,13,1,40,0,0,0,0
122,33,65,97,0,0,1,20,0,0,0,0
123,20,65,84,1,20,0,0,0,0,0,0
124,48,64,111,1,36,0,0,0,0,0,0
126,14,61,74,0,0,1,11,0,0,0,0
127,74,67,140,1,73,0,0,0,0,0,0
131,16,74,89,0,0,0,0,1,14,0,0
132,14,79,92,1,13,0,0,0,0,0,0
133,11,80,90,1,11,0,0,0,0,0,0
136,14,77,90,0,0,0,0,0,0,1,14
137,46,77,122,1,30,1,16,0,0,0,0
139,26,75,100,0,0,1,10,0,0,0,0
144,60,88,147,1,58,0,0,0,0,0,0
145,22,82,103,0,0,1,15,0,0,0,0
146,35,88,122,1,19,1,12,0,0,0,0
147,12,88,99,1,12,0,0,0,0,0,0
148,22,90,111,1,14,0,0,0,0,0,0
151,12,94,105,1,12,0,0,0,0,0,0
152,99,94,192,0,0,1,36,0,0,2,63
153,38,98,135,1,26,0,0,0,0,0,0
154,30,98,127,1,27,0,0,0,0,0,0
155,29,96,124,0,0,1,23,0,0,0,0
156,41,103,143,1,15,1,14,0,0,0,0
157,123,102,224,2,45,1,12,0,0,3,55
159,71,104,174,2,39,0,0,0,0,2,32
161,17,106,122,1,13,0,0,0,0,0,0
163,51,101,151,1,15,1,24,0,0,0,0
164,16,109,124,0,0,0,0,0,0,1,14
165,55,107,161,0,0,1,51,0,0,0,0
166,52,111,162,1,22,1,14,0,0,1,16
167,24,107,130,1,24,0,0,0,0,0,0
169,13,110,122,0,0,1,12,0,0,0,0
170,76,114,189,1,13,0,0,0,0,1,63
174,36,119,154,1,18,0,0,0,0,0,0
175,13,118,130,1,12,0,0,0,0,0,0
180,25,121,145,1,19,0,0,0,0,0,0
181,17,121,137,0,0,0,0,0,0,0,0
185,74,125,198,1,19,1,40,1,10,0,0
187,34,126,159,1,29,0,0,0,0,0,0
189,23,129,151,0,0,0,0,0,0,1,15
190,11,125,135,0,0,0,0,0,0,1,11
191,14,129,142,0,0,0,0,0,0,1,11
192,16,129,144,1,10,0,0,0,0,0,0
193,26,129,154,1,26,0,0,0,0,0,0
194,57,129,185,0,0,2,21,0,0,2,27
195,20,128,147,0,0,0,0,0,0,1,15
196,34,129,162,0,0,1,31,0,0,0,0
197,19,132,150,0,0,1,18,0,0,0,0
198,35,131,165,1,22,1,13,0,0,0,0
199,18,135,152,1,15,0,0,0,0,0,0
201,45,138,182,1,39,0,0,0,0,0,0
202,11,137,147,1,11,0,0,0,0,0,0
204,73,136,208,1,29,1,21,1,14,0,0
209,28,143,170,1,10,0,0,0,0,1,11
210,38,144,181,0,0,1,37,0,0,0,0
212,29,145,173,0,0,1,26,0,0,0,0
213,18,146,163,0,0,1,18,0,0,0,0
214,13,145,157,1,13,0,0,0,0,0,0
216,54,150,203,1,25,1,13,1,11,0,0
218,51,153,203,0,0,1,22,0,0,1,18
221,22,157,178,1,18,0,0,0,0,0,0
222,27,156,182,0,0,1,27,0,0,0,0
223,94,158,251,2,44,1,19,1,12,0,0
224,19,157,175,1,11,0,0,0,0,0,0
225,28,159,186,1,15,0,0,1,13,0,0
228,15,157,171,0,0,0,0,0,0,1,15
230,25,164,188,1,15,0,0,0,0,0,0
231,15,164,178,1,14,0,0,0,0,0,0
233,60,165,224,1,58,0,0,0,0,0,0
235,18,170,187,0,0,1,11,0,0,0,0
236,121,168,288,2,34,2,52,0,0,2,31
237,14,173,186,1,14,0,0,0,0,0,0
238,20,180,199,0,0,1,20,0,0,0,0
239,19,180,198,1,14,0,0,0,0,0,0
240,13,181,193,0,0,0,0,0,0,1,13
242,50,181,230,1,19,1,23,0,0,0,0
243,113,180,292,0,0,2,100,0,0,0,0
245,15,177,191,0,0,0,0,0,0,1,12
247,11,182,192,1,11,0,0,0,0,0,0
248,12,185,196,0,0,1,11,0,0,0,0
249,47,188,234,1,16,0,0,0,0,1,20
250,32,193,224,1,23,0,0,0,0,0,0
252,27,193,219,1,10,0,0,0,0,1,14
253,41,196,236,1,14,1,25,0,0,0,0
256,27,191,217,1,17,0,0,0,0,0,0
257,33,197,229,1,14,0,0,1,15,0,0
258,69,199,267,1,15,1,39,0,0,0,0
259,13,200,212,0,0,0,0,0,0,0,0
260,28,200,227,1,18,0,0,0,0,0,0
261,25,198,222,1,13,1,11,0,0,0,0
263,14,202,215,0,0,1,12,0,0,0,0
265,19,207,225,0,0,0,0,0,0,1,13
266,12,207,218,0,0,1,11,0,0,0,0
268,13,208,220,0,0,0,0,0,0,1,12
270,16,209,224,0,0,1,16,0,0,0,0
271,69,211,279,0,0,1,40,0,0,1,19
272,12,211,222,0,0,0,0,0,0,1,12
273,77,215,291,1,32,1,16,0,0,1,25
274,15,215,229,0,0,1,13,0,0,0,0
277,23,221,243,1,23,0,0,0,0,0,0
278,44,222,265,2,27,1,17,0,0,0,0
280,23,228,250,0,0,0,0,1,14,0,0
281,42,229,270,0,0,1,21,1,16,0,0
282,20,230,249,0,0,0,0,0,0,1,13
283,16,225,240,0,0,0,0,0,0,1,11
284,47,230,276,1,24,1,14,0,0,0,0
285,53,232,284,1,13,2,36,0,0,0,0
286,68,232,299,0,0,1,55,0,0,0,0
287,31,232,262,1,14,0,0,0,0,1,12
288,36,230,265,1,32,0,0,0,0,0,0
289,24,234,257,1,15,0,0,0,0,0,0
291,11,235,245,1,11,0,0,0,0,0,0
292,54,235,288,1,16,1,17,0,0,1,18
293,12,238,249,1,12,0,0,0,0,0,0
294,13,237,249,1,13,0,0,0,0,0,0
295,24,239,262,0,0,0,0,0,0,1,18
296,11,242,252,0,0,1,11,0,0,0,0
297,14,242,255,0,0,1,14,0,0,0,0
298,13,244,256,0,0,0,0,0,0,1,11
300,16,247,262,0,0,1,15,0,0,0,0
301,52,246,297,1,13,1,30,0,0,0,0
302,16,249,264,1,13,0,0,0,0,0,0
306,11,250,260,1,11,0,0,0,0,0,0
308,14,254,267,0,0,1,14,0,0,0,0
310,39,252,290,1,33,0,0,0,0,0,0
311,19,246,264,0,0,1,19,0,0,0,0
312,13,252,264,1,11,0,0,0,0,0,0
315,26,264,289,1,14,0,0,0,0,0,0
317,26,265,290,1,15,0,0,0,0,0,0
318,31,268,298,1,13,1,13,0,0,0,0
319,11,268,278,0,0,1,11,0,0,0,0
321,22,271,292,0,0,1,14,0,0,0,0
322,11,272,282,0,0,0,0,0,0,1,11
323,21,269,289,0,0,0,0,0,0,0,0
324,14,276,289,0,0,1,12,0,0,0,0
327,20,278,297,0,0,0,0,1,17,0,0
330,13,285,297,1,11,0,0,0,0,0,0
332,16,284,299,1,16,0,0,0,0,0,0
334,13,282,294,1,11,0,0,0,0,0,0
335,18,282,299,0,0,1,15,0,0,0,0
337,12,286,297,0,0,1,12,0,0,0,0
338,11,287,297,0,0,0,0,0,0,1,11
