Time,010_Cond1_cell1,010_Cond1_cell2,010_Cond1_cell3,010_Cond1_cell4,011_Cond1_cell1,011_Cond1_cell2,011_Cond1_cell3,011_Cond1_cell4,011_Cond1_cell5,011_Cond1_cell6,013_Cond1_cell1,013_Cond1_cell2,013_Cond1_cell3,013_Cond1_cell4,014_Cond1_cell1,014_Cond1_cell2,014_Cond1_cell3,014_Cond1_cell4
237.9994,1.378476321,1.534894953,1.522008741,1.834264013,1.58497155,1.84108532,1.761808479,1.287299351,1.661464106,1.900140128,1.423202551,1.456993375,1.305299733,1.351046572,1.637678388,1.1034253,1.52265452,1.464248285
238.9987,1.381269522,1.539516757,1.524044807,1.838120222,1.583737427,1.853466123,1.763044895,1.28358657,1.655649836,1.89517147,1.437239323,1.465950127,1.320088008,1.357347796,1.634934143,1.107260458,1.525332146,1.461028389
239.9988,1.381454116,1.539100861,1.527559838,1.840959508,1.588119655,1.860966123,1.766190535,1.282238696,1.662402868,1.890753696,1.419338809,1.462338992,1.315158583,1.351772938,1.633528554,1.105153058,1.52572326,1.454796227
240.9994,1.387210539,1.537028093,1.526253308,1.834893966,1.589757872,1.855520703,1.768945171,1.289020953,1.660810001,1.89430503,1.43637389,1.473234951,1.31844687,1.36025326,1.631013793,1.10581162,1.531571917,1.456275995
241.9979,1.382969731,1.535988355,1.521876098,1.833148097,1.590921005,1.847757215,1.761709847,1.287060409,1.656503807,1.90483067,1.440561471,1.465842077,1.312104744,1.355422927,1.631329333,1.104262061,1.531469625,1.456592382
242.9988,1.378796932,1.538242239,1.521895995,1.837697254,1.590904623,1.854551443,1.765817144,1.287568925,1.658302596,1.90836061,1.42969051,1.464915124,1.314473273,1.360725397,1.63831903,1.104912876,1.531222923,1.462455426
243.9992,1.378432601,1.53853739,1.519203348,1.835658908,1.595434291,1.864438519,1.774176163,1.292464159,1.671972188,1.910211155,1.433414665,1.457510876,1.312549595,1.356966454,1.635063228,1.1065864,1.535422884,1.45689229
244.9991,1.378369451,1.539006949,1.516656608,1.846975553,1.586549698,1.850423463,1.753312081,1.288101948,1.65813907,1.911451982,1.433732922,1.463010037,1.314803905,1.359744803,1.625640045,1.103293587,1.526824396,1.454123905
245.9979,1.384869108,1.536343878,1.520861382,1.838025729,1.583120365,1.854344417,1.755629921,1.288788139,1.652954679,1.913896198,1.438026588,1.467980324,1.31671556,1.363630861,1.634953267,1.105524952,1.529255319,1.451503826
246.9989,1.383270911,1.536162763,1.517154018,1.847466016,1.594841803,1.852446675,1.758743858,1.291949516,1.657963431,1.923758638,1.44052797,1.458369587,1.314659629,1.358715785,1.636411446,1.105083328,1.530771638,1.456737392
247.9978,1.382046761,1.535585876,1.516935158,1.83814722,1.5923954,1.854146801,1.76072001,1.293830413,1.660028708,1.919132276,1.437847918,1.468185049,1.322396422,1.366493953,1.635727775,1.105207292,1.526914653,1.45209046
248.9988,1.380166815,1.538664842,1.520775164,1.838457696,1.599789216,1.859422836,1.763763496,1.294927092,1.662620904,1.928278031,1.443866868,1.462833746,1.320340491,1.355422927,1.637993928,1.103371065,1.52509146,1.450080085
249.9979,1.376834404,1.534948617,1.519176819,1.839726601,1.594183786,1.854165621,1.752202476,1.290681289,1.65141632,1.912521661,1.436010966,1.465262021,1.313830043,1.361130952,1.638500705,1.101550334,1.524303216,1.448956253
250.999,1.379472158,1.535646248,1.525384498,1.830718281,1.593935323,1.850454831,1.756116033,1.293952947,1.666303275,1.919159018,1.451706021,1.470454093,1.320003847,1.357995472,1.640154902,1.102363852,1.52368345,1.450581031
251.9984,1.381973894,1.537645228,1.529257665,1.83721579,1.596542818,1.858510038,1.758366944,1.292880774,1.65827837,1.912901397,1.44411254,1.470613324,1.31619256,1.351185792,1.631434513,1.105501708,1.529838981,1.443172306
252.9978,1.382051618,1.535874319,1.52598139,1.836540841,1.599123008,1.867939147,1.767835567,1.298057836,1.66515859,1.914874955,1.451694854,1.481060024,1.329898766,1.358007578,1.631219372,1.103557012,1.534345817,1.451912493
253.9988,1.374012057,1.535290724,1.522201073,1.846327602,1.601998078,1.859240903,1.762660937,1.298578606,1.667175415,1.909071947,1.444335878,1.471238875,1.326394065,1.358346549,1.630095857,1.103402056,1.533136372,1.45575857
254.9978,1.373579718,1.534217446,1.522121487,1.853932028,1.60012232,1.859338143,1.774873628,1.303069477,1.673062364,1.92325054,1.454469824,1.480764309,1.326538341,1.346954711,1.627356393,1.104153592,1.535753827,1.447809351
255.9983,1.386603322,1.539355765,1.534656223,1.854512484,1.597249981,1.865661857,1.7764623,1.301880897,1.672153884,1.921512312,1.432716735,1.474423498,1.320081997,1.35201506,1.634843306,1.103417552,1.532492539,1.455837667
256.9992,1.385505472,1.537611688,1.529197976,1.845337677,1.604597381,1.855370138,1.775606319,1.302266879,1.672414315,1.922394797,1.445781989,1.475930507,1.327692548,1.356754597,1.636879975,1.10303791,1.527474247,1.456829672
257.999,1.385068276,1.540449167,1.530199428,1.848959904,1.596466367,1.853136763,1.771030523,1.302542581,1.672705029,1.922073893,1.447144349,1.47424152,1.336042513,1.36158493,1.637883967,1.104703686,1.535103976,1.445093697
258.9994,1.381823305,1.53760498,1.533946585,1.84940987,1.600436312,1.859548306,1.773866178,1.301292734,1.670342981,1.93157799,1.441879163,1.478847849,1.336379157,1.364012203,1.642851337,1.107554874,1.52525994,1.4537449
259.998,1.387001656,1.533171,1.527553206,1.860321546,1.596116881,1.856031995,1.766440636,1.296985664,1.662633017,1.917709604,1.446658589,1.473712645,1.334082766,1.364387492,1.648435446,1.107028024,1.531535814,1.455722318
260.9986,1.388449263,1.53070246,1.530955492,1.86927137,1.594312113,1.857898369,1.77760713,1.301354001,1.67041566,1.926133325,1.436077967,1.483948932,1.326309905,1.356881711,1.647531853,1.108910738,1.532438385,1.460092411
261.9983,1.393170988,1.534847997,1.537508041,1.850552783,1.598019943,1.844683187,1.767920108,1.297163338,1.654480925,1.927256488,1.439199111,1.485205721,1.332694111,1.362886336,1.647182846,1.102565295,1.527390007,1.454575415
262.9986,1.383533229,1.538490434,1.530351967,1.839564613,1.600411738,1.850047051,1.773686528,1.298278397,1.668780396,1.934733543,1.450326911,1.474781768,1.333716065,1.366536324,1.645547773,1.105687655,1.526607779,1.459074041
263.9986,1.389007904,1.538040999,1.531346788,1.844113769,1.606126383,1.858259097,1.777043521,1.298351918,1.672698972,1.943633271,1.450712168,1.478353095,1.336998341,1.363394792,1.647847393,1.105982072,1.534303697,1.464874467
264.9991,1.38374697,1.530561593,1.526001287,1.854139013,1.607499754,1.856690715,1.772700213,1.298523465,1.666921041,1.940220996,1.449053886,1.476061304,1.341494938,1.359714538,1.64443382,1.108786773,1.53221575,1.459726589
265.9981,1.385957242,1.536444498,1.532049794,1.853734043,1.600619246,1.856427227,1.776684221,1.296716089,1.669046884,1.948136619,1.448919883,1.47911513,1.340719456,1.361754416,1.647995602,1.103192866,1.531674208,1.458935622
266.9987,1.392524908,1.533090504,1.5327528,1.854485486,1.601801492,1.850272898,1.78505733,1.295423355,1.670639751,1.93680872,1.455151004,1.478660184,1.346484478,1.36585233,1.648201181,1.109770743,1.527901463,1.470088259
267.9978,1.382551966,1.536035311,1.526240044,1.868537925,1.610672433,1.853268507,1.776039593,1.295012866,1.6708699,1.9383758,1.45185119,1.474696466,1.340220502,1.361451763,1.644304735,1.104246566,1.537432608,1.460260492
268.9983,1.385738644,1.535277308,1.526644604,1.860101062,1.611600756,1.851301757,1.779558624,1.296440387,1.67160274,1.944761783,1.451538517,1.482584094,1.341074134,1.360785928,1.648559749,1.107857038,1.532119476,1.462610323
269.9982,1.383377782,1.540630283,1.53094886,1.860119061,1.612821227,1.861913425,1.78130581,1.297947555,1.665915657,1.948837259,1.444665301,1.483926185,1.349201674,1.376402794,1.652666555,1.103866924,1.529826947,1.459687041
270.9981,1.38520915,1.536578658,1.530869274,1.862346393,1.619486037,1.861279799,1.774690456,1.295239554,1.667169359,1.941622275,1.450343661,1.485126105,1.343647053,1.371342445,1.650701599,1.103851428,1.532985944,1.452268428
271.9992,1.38006966,1.533318576,1.527738906,1.860069565,1.62398021,1.860439147,1.774764429,1.300373729,1.666824136,1.949537899,1.451432432,1.485291023,1.338194628,1.373000981,1.651045825,1.108624069,1.535543227,1.457393236
272.9979,1.384538782,1.536833561,1.532010001,1.868456932,1.624597272,1.859589084,1.773425859,1.297451293,1.662354416,1.952902039,1.454514492,1.48456311,1.347692789,1.379350629,1.653852222,1.105137562,1.534700828,1.469396162
273.999,1.379083539,1.539697872,1.531180984,1.870319791,1.624097616,1.853782936,1.767617169,1.298541845,1.659962086,1.935279079,1.4557931,1.482191703,1.344584846,1.375894338,1.661511247,1.106353966,1.533966737,1.470042119
274.9984,1.382561681,1.54230728,1.530769792,1.871795679,1.626737874,1.861242158,1.773048946,1.301550055,1.666527366,1.947377147,1.450594916,1.47949046,1.34943011,1.379411159,1.66513518,1.107151988,1.53814263,1.475994147
275.9977,1.385048845,1.548532292,1.533568553,1.870958743,1.629159704,1.860420326,1.76986808,1.300851611,1.664819425,1.954693751,1.45890866,1.475771276,1.336517421,1.371614832,1.660100877,1.106470183,1.535988495,1.476676356
276.9986,1.375819137,1.54290429,1.535591354,1.865856128,1.622109913,1.855065872,1.769265724,1.299779439,1.661203675,1.949003059,1.460287771,1.477386335,1.333830284,1.374411341,1.661052279,1.109507318,1.534273611,1.477506872
277.999,1.37901553,1.543521425,1.542508672,1.866576074,1.620296954,1.859526349,1.784130898,1.301347874,1.668374609,1.945676358,1.457228045,1.478927465,1.348931156,1.386929046,1.66100447,1.106462435,1.521655675,1.47823522
278.9991,1.383742112,1.543353726,1.538595712,1.862170906,1.628771993,1.854789837,1.773362453,1.299172895,1.663050917,1.933594335,1.44959548,1.476231909,1.339210571,1.383787514,1.66194631,1.109189658,1.537414557,1.475812884
279.998,1.380832325,1.541643189,1.53685146,1.860807509,1.621200703,1.858845671,1.778248234,1.29701017,1.665643113,1.927197655,1.453559723,1.478904717,1.350019237,1.38735276,1.667845959,1.106485678,1.532119476,1.483636867
280.9989,1.379889924,1.54427272,1.54035986,1.857059292,1.625596584,1.859300502,1.780900717,1.304141649,1.670670034,1.936824765,1.460606027,1.483658904,1.350872869,1.390342966,1.670217293,1.107903524,1.532245836,1.485844984
281.9985,1.37583371,1.543065282,1.540545559,1.860821008,1.630235466,1.861314304,1.779364884,1.299834579,1.672044867,1.939771731,1.452789208,1.484017174,1.346262053,1.394816169,1.667477829,1.108042985,1.534532348,1.48121453
282.9979,1.370359036,1.545044139,1.532858915,1.864933698,1.637495495,1.869952949,1.778938655,1.298112976,1.673449982,1.930754338,1.455123087,1.485473002,1.356150961,1.397297919,1.665852318,1.102673764,1.532203716,1.474857132
283.9987,1.373312542,1.546446108,1.533946585,1.862832356,1.637992421,1.864962359,1.777515543,1.29697341,1.673456039,1.935450228,1.453777478,1.478267793,1.344572823,1.380089101,1.66027299,1.106501174,1.527865361,1.477368452
284.9993,1.375819137,1.543152486,1.541553644,1.863331818,1.634795168,1.861351945,1.77265442,1.297653474,1.684188213,1.940333312,1.450511164,1.483056101,1.343647053,1.391947024,1.669753544,1.107492891,1.53310027,1.486141596
285.9982,1.37654294,1.548009069,1.536513221,1.863129334,1.632935793,1.861985571,1.767934199,1.297298125,1.674328179,1.940477719,1.452666373,1.485979129,1.348594513,1.386680871,1.678301819,1.108391635,1.531192837,1.489503207
286.9986,1.376013446,1.546459524,1.540691466,1.871534699,1.640062034,1.867183187,1.775518256,1.29753094,1.680148506,1.942445928,1.46027102,1.486388581,1.349123524,1.385591322,1.669815696,1.105191797,1.532787378,1.486655725
287.9978,1.378150852,1.547217527,1.537461617,1.872110656,1.632578116,1.863873902,1.766761189,1.294320549,1.662517942,1.932064694,1.455078419,1.487696551,1.346063674,1.385409731,1.666449932,1.106563156,1.535230336,1.484335555
288.9977,1.379049534,1.551168531,1.541593437,1.883458799,1.638587639,1.873353199,1.769181183,1.297347139,1.674521988,1.941600881,1.457646803,1.481151014,1.353151225,1.3826677,1.667296154,1.101976462,1.537149803,1.47146586
289.9986,1.376275764,1.552194854,1.542203593,1.873825026,1.633320774,1.870699498,1.768899378,1.294032594,1.670155229,1.927994566,1.44943356,1.476379766,1.349394041,1.390094791,1.674056367,1.105935585,1.540639742,1.479635891
290.999,1.373715735,1.550397113,1.535783686,1.864542227,1.638702314,1.874278545,1.775493598,1.297867908,1.670997087,1.934979569,1.459003579,1.485313771,1.352916777,1.391517257,1.678665169,1.105261527,1.535801964,1.485423134
291.9991,1.369309764,1.549142719,1.536068868,1.881618438,1.6401849,1.879196989,1.77915353,1.29701017,1.674643119,1.94150461,1.455335258,1.482470357,1.352249501,1.387619094,1.677914565,1.106764599,1.535290507,1.485742817
292.9989,1.374575555,1.549592154,1.538502862,1.872074658,1.631600647,1.878431619,1.777941772,1.299620145,1.671893453,1.940370751,1.465843295,1.488344849,1.364669248,1.39132356,1.675399804,1.105222788,1.539328006,1.485726339
293.9983,1.37634863,1.550927044,1.541195509,1.887315008,1.628728307,1.872361982,1.775652113,1.297837275,1.671051596,1.933225296,1.450946673,1.482720578,1.355940558,1.380991005,1.676451605,1.102565295,1.541403918,1.484253162
294.9987,1.365749039,1.550108669,1.528362327,1.876497824,1.62632559,1.868102258,1.775134297,1.297175591,1.665546208,1.925839163,1.458344733,1.486206602,1.364338615,1.389416849,1.685693113,1.108616322,1.54236666,1.489476841
