"trace","dataid","alpha","neighbours","fraction","density","cumdist","cumtime","speed","condition","wide","fd"
"1041","SG-TPD54_4",-0.648313968536169,8,0.713466760201786,11.2128559398302,4.35590434826416,3.36197113990784,1.29564001801145,"SG-TPD54",0.426470771129292,2.38023176234095
"1041","SG-TPD54_5",NA,16,0.733590093100648,21.8105453583392,0.617546447147275,0.240140795707703,2.57160156951819,"SG-TPD54",0.51157291832084,1.13247088832426
"1041","SG-TPD54_F_1",NA,2,0.961442501788968,2.08020760084828,0.0282956511710806,0.100044958293438,0.282829356458801,"SG-TPD54_F",0.0282956511710806,1
"1041","SG-TPD54_F_4",NA,2,0.823548574271746,2.42851492004412,0.0346526931133253,0.200089916586876,0.173185604274464,"SG-TPD54_F",0.0279734944272089,1.24207958974929
"1041","SG-TPD54_F_5",NA,9,0.901655046442992,9.98164435002587,0.329737212454586,0.200089916586876,1.64794517424579,"SG-TPD54_F",0.250131372588964,1.33601956112298
"1042","SG-TPD54_1",NA,11,0.707369052554257,15.5505813553474,0.64020269173785,0.300175994634628,2.13275779269791,"SG-TPD54",0.384673692507402,1.46306086278169
"1042","SG-TPD54_3",0.200162931600968,16,1,16,3.46139525074353,2.64154875278473,1.31036584015136,"SG-TPD54",0.685991262750937,1.74738714635691
"1042","SG-TPD54_4",NA,19,1,19,0.698451474844781,0.300175994634628,2.32680656457866,"SG-TPD54",0.261532487219503,2.21354553962287
"1042","SG-TPD54_5",-0.943713224185409,19,1,19,1.4382195656339,0.840492784976959,1.71116229828591,"SG-TPD54",0.494972526921044,1.64985052008797
"1042","SG-TPD54_F_1",NA,3,1,3,0.0680531490505813,0.200089916586876,0.340112836325931,"SG-TPD54_F",0.0499172531846296,1.39295833842084
"1042","SG-TPD54_F_4",NA,4,1,4,0.655766642449666,0.50022479146719,1.31094390689086,"SG-TPD54_F",0.458551382121712,1.24946021993378
"1042","SG-TPD54_F_5",NA,5,0.5,10,0.117857144961734,0.100044958293438,1.17804182211814,"SG-TPD54_F",0.117857144961734,1
"1043","SG-TPD54_3",-0.646526487253858,16,1,16,1.14484893586921,0.900527983903885,1.2713085615687,"SG-TPD54",0.334258713383702,1.79865833995802
"1043","SG-TPD54_5",-1.05037756308309,14,0.906602341685395,15.4422720483753,1.01631212755765,0.720422387123108,1.41071702618256,"SG-TPD54",0.430354418526836,1.503819932509
"1043","SG-TPD54_F_1",NA,1,0.626677302792138,1.59571759746928,0.163886735474362,0.100044958293438,1.63813087905611,"SG-TPD54_F",0.163886735474362,1
"1043","SG-TPD54_F_4",-0.0252869067470654,4,1,4,1.55633891927708,2.1009441241622,0.740780728710579,"SG-TPD54_F",0.775928675328196,1.29061692402224
"1043","SG-TPD54_F_5",-0.701959240720887,7,0.519421062621547,13.4765424503015,1.06221058405967,1.80080924928188,0.589851803839443,"SG-TPD54_F",0.259612963283862,1.91754741676106
"1043","SG-TPD54_F_9",-0.701959240720887,5,0.519421062621547,9.62610175021537,1.06221058405967,1.80080924928188,0.589851803839443,"SG-TPD54_F",0.259612963283862,1.91754741676106
"1044","SG-TPD54_2",-0.499502677564499,14,0.824985706217,16.9699909883257,0.989153887608614,0.660387188196182,1.49783930592361,"SG-TPD54",0.317062473961181,1.84455805676146
"1044","SG-TPD54_4",-0.120537126286539,10,0.768892663216972,13.005716504253,0.59657181141731,0.480281591415405,1.24212924684286,"SG-TPD54",0.244886396432027,1.68135293038478
"1044","SG-TPD54_5",NA,11,0.5,22,0.451789332795113,0.42024639248848,1.07505820602017,"SG-TPD54",0.392734615185678,1.07223100097033
"1044","SG-TPD54_F_1",NA,4,0.955232203926478,4.18746351259727,0.479149606524156,0.200089916586876,2.39467142921276,"SG-TPD54_F",0.250637904675952,2.43806277805196
"1044","SG-TPD54_F_4",0.199667943202995,1,1,1,1.84974799015606,1.60071933269501,1.15557296796171,"SG-TPD54_F",0.637820885542888,1.60207382693541
"1044","SG-TPD54_F_5",NA,6,0.5,12,0.117857144961734,0.200089916586876,0.589020911059068,"SG-TPD54_F",0.0785714299744895,1.58496250072116
"1045","SG-TPD54_1",-0.0213042269225661,9,0.422681420173149,21.2926321585491,2.35148934297035,1.26073917746544,1.86516718525217,"SG-TPD54",1.06090666365211,1.35396509536366
"1045","SG-TPD54_3",-0.537644490727996,12,0.665636177123269,18.0278662915548,1.07610830776938,1.62095037102699,0.663874926095106,"SG-TPD54",0.327759737242221,1.55465019977699
"1045","SG-TPD54_4",NA,17,0.879915257269761,19.3200423103792,0.454277714897471,0.42024639248848,1.08097945161998,"SG-TPD54",0.306165101859295,1.2543528755807
"1045","SG-TPD54_5",0.253751983057643,15,0.887296679666915,16.9052813379521,1.18971159149045,0.780457586050034,1.52437699723272,"SG-TPD54",0.511469025691984,1.47032672601199
"1045","SG-TPD54_F_1",NA,4,0.768980845694938,5.20169003219469,0.483683758588586,0.200089916586876,2.41733200172822,"SG-TPD54_F",0.43931090860423,1.09599464868372
"1045","SG-TPD54_F_4",-0.110462541400432,4,1,4,0.82671937599432,0.800359666347504,1.03293483012095,"SG-TPD54_F",0.369786973238249,1.57768801458562
"1045","SG-TPD54_F_5",NA,11,1,11,0.0814856397919291,0.100044958293438,0.814490217017501,"SG-TPD54_F",0.0814856397919291,1
"1046","SG-TPD54_1",0.446919577556263,12,0.476221137581937,25.1983775036347,3.85042246314155,1.8610911667347,2.06890588272317,"SG-TPD54",1.41411161539397,1.40651753459276
"1046","SG-TPD54_2",0.0548997046750551,11,1,11,0.657703134962228,0.480281591415405,1.36941150091544,"SG-TPD54",0.220504199756632,1.98954105828582
"1046","SG-TPD54_3",0.0692227792820007,9,0.501864069596281,17.9331427476766,4.93444390017756,2.82165434956551,1.74877688365245,"SG-TPD54",0.899076246970585,1.78513702334838
"1046","SG-TPD54_4",0.255243506815262,7,0.68771439224581,10.1786440402108,3.44710828270152,2.1012319624424,1.64051772689328,"SG-TPD54",0.970525077774286,1.54724441119596
"1046","SG-TPD54_5",-0.145259268906488,22,0.996315390797144,22.0813611866399,0.746750107908563,1.08063358068466,0.691029893255252,"SG-TPD54",0.197825289273917,1.85039994917756
"1046","SG-TPD54_F_1",NA,0,1,0,0.13188450403842,0.100044958293438,1.31825237661247,"SG-TPD54_F",0.13188450403842,1
"1046","SG-TPD54_F_4",-0.196991746898003,7,0.993850185697645,7.04331507981383,0.573346496330909,1.60071933269501,0.358180528353843,"SG-TPD54_F",0.158121113074856,1.83369489492955
"1046","SG-TPD54_F_5",NA,8,0.5,16,0.392857149872449,0.300134874880314,1.30893535790904,"SG-TPD54_F",0.314285719897959,1.19184404071514
"1047","SG-TPD54_1",NA,21,1,21,0.589323314455392,0.300175994634628,1.96325930450472,"SG-TPD54",0.505480237893957,1.09367431072211
"1047","SG-TPD54_2",0.0515834993762454,8,1,8,1.447710824284,0.660387188196182,2.1922151885447,"SG-TPD54",0.813130475855657,1.3023214404441
"1047","SG-TPD54_4",0.0839065708696125,5,0.5167954266302,9.67500821863467,0.413367178484514,0.480281591415405,0.860676706900857,"SG-TPD54",0.240016184794178,1.32875643422008
"1047","SG-TPD54_F_1",NA,3,0.607056840041643,4.94187661207179,0.0940229562822456,0.100044958293438,0.939807041614937,"SG-TPD54_F",0.0940229562822456,1
"1047","SG-TPD54_F_4",NA,4,1,4,0.879131427287996,0.600269749760628,1.46456060402606,"SG-TPD54_F",0.469706883734093,1.47519739135739
"1047","SG-TPD54_F_5",NA,19,0.947541366568327,20.0518950099367,0.319552921092238,0.400179833173752,0.798523300282084,"SG-TPD54_F",0.214819817073136,1.32757443512572
"1048","SG-TPD54_1",NA,15,1,15,0.735428042097019,0.42024639248848,1.74999251687135,"SG-TPD54",0.314059970186547,1.77701970056625
"1048","SG-TPD54_2",NA,13,1,13,0.62719803214265,0.360211193561554,1.74119528585797,"SG-TPD54",0.573296479437989,1.04841426305672
"1048","SG-TPD54_F_1",0.147379856810613,4,0.957366055772474,4.1781301685827,0.836759425400497,0.800359666347504,1.04547925212062,"SG-TPD54_F",0.268328681668259,2.07304772069577
"1048","SG-TPD54_F_4",-0.0973646761179285,5,0.5,10,0.541022247721946,1.10049454122782,0.491617384233755,"SG-TPD54_F",0.20046698131462,1.66538009819694
"1048","SG-TPD54_F_5",0.246732491815764,15,0.573747171301749,26.1439197442441,3.47945946221831,1.70076429098845,2.04582109387782,"SG-TPD54_F",1.29658219593535,1.51866933297776
"1048","SG-TPD54_F_9",0.246732491815764,10,0.573747171301749,17.4292798294961,3.47945946221831,1.70076429098845,2.04582109387782,"SG-TPD54_F",1.29658219593535,1.51866933297776
"1049","SG-TPD54_1",-1.30778197868023,19,1,19,3.57259456492174,2.94172474741936,1.21445576036841,"SG-TPD54",0.737236011905207,1.68822365390506
"1049","SG-TPD54_2",-0.371819287741123,8,0.645439184465763,12.3946611741921,1.07506926528144,0.540316790342331,1.98970175366993,"SG-TPD54",0.455151555494269,1.59560994063219
"1049","SG-TPD54_3",0.35054279641442,12,0.758715001787562,15.8162155377547,3.33321326174008,2.3413727581501,1.42361494987822,"SG-TPD54",0.863095509817723,1.57798662581621
"1049","SG-TPD54_5",NA,11,0.604806468325804,18.1876361713685,0.707547539165564,0.42024639248848,1.68364928720943,"SG-TPD54",0.317775578265452,1.69881610101359
"1049","SG-TPD54_F_1",NA,1,0.553874972617385,1.80546161036021,0.275904065604533,0.300134874880314,0.919266931957028,"SG-TPD54_F",0.154679771690836,1.71656458966078
"1049","SG-TPD54_F_4",NA,3,0.90966112229541,3.29793142355023,0.805837826995141,0.600269749760628,1.34245949811146,"SG-TPD54_F",0.452893457847829,1.42069950637567
"1049","SG-TPD54_F_5",NA,15,1,15,0.693241540634121,0.50022479146719,1.3858600222528,"SG-TPD54_F",0.295942810236361,1.90501810225882
"105","SG-TPD54_1",NA,13,0.53032401420801,24.5133157309768,1.1125119514488,0.300175994634628,3.70619893440494,"SG-TPD54",0.514088087461756,1.92181608128159
"105","SG-TPD54_2",NA,12,0.5,24,0.667857154783164,0.42024639248848,1.58920377835598,"SG-TPD54",0.392857149872449,1.37492760404453
"105","SG-TPD54_F_1",NA,2,0.442587036955364,4.51888517512479,0.151529122247238,0.100044958293438,1.51461027953847,"SG-TPD54_F",0.151529122247238,1
"105","SG-TPD54_F_2",NA,3,0.655786989906768,4.5746561706363,0.177997278474265,0.100044958293438,1.77917289896997,"SG-TPD54_F",0.177997278474265,1
"105","SG-TPD54_F_3",NA,9,0.821682005167092,10.9531423876927,0.847533792640449,0.400179833173752,2.11788231785399,"SG-TPD54_F",0.487266832717857,1.52420572332164
"105","SG-TPD54_F_4",NA,5,0.923594389414199,5.41363184673665,0.187930416355518,0.200089916586876,0.939229820079024,"SG-TPD54_F",0.186300508058395,1.00799224851748
"105","SG-TPD54_F_5",NA,4,0.6882255813265,5.81204783508675,0.711854008131475,0.600269749760628,1.18589019089392,"SG-TPD54_F",0.288020912814865,1.86914368005198
"105","SG-TPD54_F_6",NA,5,0.371754761957352,13.4497268405498,1.16218533450378,0.42024639248848,2.76548557055284,"SG-TPD54_F",0.640531098531888,1.44125435677283
"105","SG-TPD54_F_8",-0.431391649622439,7,0.998794996225113,7.00844520292562,3.28792289937687,1.20070397853851,2.73832931192491,"SG-TPD54_F",0.816754138421879,1.84309944797519
"1050","SG-TPD54_1",-0.0845758839529185,12,0.682405790011951,17.5848449348442,2.74406366684941,1.02059838175774,2.68868118536835,"SG-TPD54",1.30222015180314,1.36768061949665
"1050","SG-TPD54_5",0.150688375297802,13,0.54133111878204,24.0148765680591,0.938737178614101,0.900527983903885,1.04242976941658,"SG-TPD54",0.354968816869307,1.54025593974603
"1050","SG-TPD54_F_1",NA,0,1,0,0.418332376085248,0.200089916586876,2.09072192752709,"SG-TPD54_F",0.283663757411953,1.547067577622
"1050","SG-TPD54_F_4",0.0420345892540412,3,0.662027357338554,4.53153478741488,1.308137228368,1.00044958293438,1.30754937648247,"SG-TPD54_F",0.503194739058022,1.6623040045442
"1050","SG-TPD54_F_5",NA,19,0.986785824461951,19.2544314368924,0.442716351571234,0.200089916586876,2.21258701649273,"SG-TPD54_F",0.330653113651718,1.36177057972629
"1051","SG-TPD54_1",NA,18,0.873400737508941,20.6090964055497,0.621108876997971,0.360211193561554,1.72429088295901,"SG-TPD54",0.248463064668413,1.88978732340811
"1051","SG-TPD54_2",0.304880999707759,8,0.877113075346464,9.12083085392378,2.07357119835486,1.92112636566162,1.07935179872498,"SG-TPD54",1.00977571293811,1.26832107710541
"1051","SG-TPD54_4",NA,17,0.961449555133368,17.6816348910181,0.285096201078021,0.300175994634628,0.94976349266382,"SG-TPD54",0.104211509305173,2.28146330333355
"1051","SG-TPD54_F_1",NA,0,0.762851149142974,0,0.0181979369719669,0.100044958293438,0.181897591666651,"SG-TPD54_F",0.0181979369719669,1
"1051","SG-TPD54_F_4",NA,5,1,5,0.221108938353467,0.400179833173752,0.552523940549159,"SG-TPD54_F",0.125876855628489,1.53853235430745
"1051","SG-TPD54_F_5",NA,4,0.25,16,0.353571434885204,0.300134874880314,1.17804182211814,"SG-TPD54_F",0.161979152470322,2.28883647006199
"1052","SG-TPD54_1",-0.352456304927234,13,0.934472639134974,13.9115897625787,5.4479595557124,7.08415347337723,0.769034659707223,"SG-TPD54",0.534978609351214,1.94403402381514
"1052","SG-TPD54_2",NA,10,0.966973816842006,10.3415416486235,0.746864822552595,0.360211193561554,2.07340814472765,"SG-TPD54",0.435730944586818,1.43008952262746
"1052","SG-TPD54_3",NA,20,1,20,1.33574671807219,0.42024639248848,3.17848467458007,"SG-TPD54",0.569294775433912,1.69529713433179
"1052","SG-TPD54_4",-0.169375735035364,17,1,17,1.98089882871281,1.20070397853851,1.64978118180631,"SG-TPD54",0.680439553125378,1.58654308005196
"1052","SG-TPD54_5",NA,22,1,22,0.327478873837693,0.300175994634628,1.09095623797732,"SG-TPD54",0.127158209413801,2.11850000881524
"1052","SG-TPD54_F_1",NA,1,1,1,0.652065274165323,0.200089916586876,3.25886124242651,"SG-TPD54_F",0.565484486263788,1.14899517617822
"1052","SG-TPD54_F_4",NA,2,0.852423774966125,2.34625084228731,0.180640199887989,0.400179833173752,0.45139755908079,"SG-TPD54_F",0.0900763891699854,1.76166557643771
"1052","SG-TPD54_F_5",-0.605617778601129,10,0.5,20,1.09341194602262,0.800359666347504,1.36615073447227,"SG-TPD54_F",0.293649800072892,2.48962008310871
"1052","SG-TPD54_F_9",-0.605617778601129,6,0.5,12,1.09341194602262,0.800359666347504,1.36615073447227,"SG-TPD54_F",0.293649800072892,2.48962008310871
"1053","SG-TPD54_1",-0.449773059751883,19,1,19,2.84536137329137,3.36197113990784,0.846337239340304,"SG-TPD54",0.555566247103865,1.67789746234838
"1053","SG-TPD54_2",-0.00608602359583898,9,0.57103589460249,15.7608305976371,4.28524892866655,3.30193594098091,1.29779892925286,"SG-TPD54",0.957907968402783,1.60148591376218
"1053","SG-TPD54_4",0.453615550017424,15,0.97124275060125,15.4441307188282,1.51220157245007,1.08063358068466,1.39936570497095,"SG-TPD54",0.668439708425469,1.39362449167333
"1053","SG-TPD54_F_1",NA,1,0.631339190956773,1.58393461759365,0.153229638901951,0.200089916586876,0.76580390214427,"SG-TPD54_F",0.0833532734788253,2.24315328910009
"1053","SG-TPD54_F_4",NA,1,0.687352909165689,1.45485672158397,0.0988544197395348,0.300134874880314,0.329366654837947,"SG-TPD54_F",0.0453108299976296,2.28688922798
"1053","SG-TPD54_F_5",-0.216713971325694,16,0.728203373376947,21.9718839337452,3.20460810436023,1.90085420757532,1.68587790246573,"SG-TPD54_F",1.15432638880177,1.51708807684929
"1053","SG-TPD54_F_9",-0.216713971325694,7,0.728203373376947,9.61269922101353,3.20460810436023,1.90085420757532,1.68587790246573,"SG-TPD54_F",1.15432638880177,1.51708807684929
"1054","SG-TPD54_2",-1.1495589345721,9,0.5,18,1.87851812292035,0.900527983903885,2.08601859853014,"SG-TPD54",0.554792354047952,1.81943027447274
"1054","SG-TPD54_3",0.0269948181550997,10,0.5,20,0.707142869770409,0.840492784976959,0.841343176776698,"SG-TPD54",0.471428579846939,1.18776015996856
"1054","SG-TPD54_5",-0.568769070846979,19,0.922495005731822,20.5963174672444,0.68089868673305,0.600351989269257,1.13416578757711,"SG-TPD54",0.275816322921694,1.60478393621206
"1054","SG-TPD54_F_1",NA,3,1,3,0.282892710107232,0.300134874880314,0.942551945088161,"SG-TPD54_F",0.231214742165267,1.17028981532477
"1054","SG-TPD54_F_4",NA,2,0.58313723473008,3.42972439570893,0.200421484844538,0.100044958293438,2.0033141925722,"SG-TPD54_F",0.200421484844538,1
"1054","SG-TPD54_F_5",NA,19,0.954510384735499,19.9054932286201,0.179017787912147,0.100044958293438,1.78937340737428,"SG-TPD54_F",0.179017787912147,1
"1055","SG-TPD54_1",-0.618204636076313,13,0.642635661841301,20.2291917052221,1.65000881732166,1.26073917746544,1.30876302316455,"SG-TPD54",0.446654621023206,1.75196870017244
"1055","SG-TPD54_2",0.479555348096459,9,0.5,18,1.09166319926156,0.660387188196182,1.65306538160346,"SG-TPD54",0.776120364275607,1.16586890069149
"1055","SG-TPD54_3",NA,12,0.629319934700915,19.0682025760125,0.392695645013752,0.42024639248848,0.934441442051206,"SG-TPD54",0.121553736995279,2.29325775134604
"1055","SG-TPD54_5",-0.741399392818934,23,1,23,0.7437278565852,0.660387188196182,1.12619970508007,"SG-TPD54",0.196536663394499,2.15314852941587
"1055","SG-TPD54_F_1",NA,0,0.332403742118901,0,0.334468203331757,0.200089916586876,1.67158949854695,"SG-TPD54_F",0.250615565164448,1.35632716899568
"1055","SG-TPD54_F_4",NA,3,0.678800853493475,4.41955837939858,0.0438361266177936,0.100044958293438,0.438164274997442,"SG-TPD54_F",0.0438361266177936,1
"1055","SG-TPD54_F_5",0.196093461759106,15,1,15,1.89900559219849,1.70076429098845,1.11656012667977,"SG-TPD54_F",0.535055911949916,1.78016116164184
"1055","SG-TPD54_F_9",0.196093461759106,8,1,8,1.89900559219849,1.70076429098845,1.11656012667977,"SG-TPD54_F",0.535055911949916,1.78016116164184
"1056","SG-TPD54_1",-0.523505323689317,17,0.824434427112228,20.6201966353424,1.35996192080455,0.780457586050034,1.74251867764838,"SG-TPD54",0.423693768314654,1.79179552604047
"1056","SG-TPD54_2",NA,5,0.29981349136546,16.6770347032356,0.635841684524938,0.42024639248848,1.51302116065724,"SG-TPD54",0.543396056439423,1.08172953572616
"1056","SG-TPD54_F_1",NA,2,0.856455783369671,2.33520520129028,0.408499484455757,0.300134874880314,1.3610530419654,"SG-TPD54_F",0.176574711301759,2.53182350207003
"1056","SG-TPD54_F_4",NA,3,1,3,0.110690947746287,0.200089916586876,0.553206026742616,"SG-TPD54_F",0.105457154671438,1.04612308514306
"1056","SG-TPD54_F_5",-0.151380946366921,13,1,13,0.905050727497732,1.00044958293438,0.904644014986905,"SG-TPD54_F",0.424318571068325,1.46178471560661
"1056","SG-TPD54_F_9",-0.151380946366921,9,1,9,0.905050727497732,1.00044958293438,0.904644014986905,"SG-TPD54_F",0.424318571068325,1.46178471560661
"1057","SG-TPD54_1",-0.370463316402911,8,0.715105398017205,11.1871620913251,1.20630277892097,0.660387188196182,1.82665987542237,"SG-TPD54",0.409215688269349,1.77008629931465
"1057","SG-TPD54_3",-0.101537695009494,7,0.25,28,0.489976778410283,0.480281591415405,1.02018646387488,"SG-TPD54",0.211560049772428,1.67752036972174
"1057","SG-TPD54_4",-0.56618074986696,8,0.681796599314722,11.7337047559945,2.01048488817363,1.14066877961159,1.76254923787624,"SG-TPD54",0.456173079400015,2.01511028371754
"1057","SG-TPD54_F_1",NA,1,0.829138277855899,1.2060714439405,0.0627417575054006,0.100044958293438,0.627135625579205,"SG-TPD54_F",0.0627417575054006,1
"1057","SG-TPD54_F_4",NA,5,1,5,0.567537129123105,0.200089916586876,2.83641044388506,"SG-TPD54_F",0.546695068895373,1.03525733322467
"1057","SG-TPD54_F_5",NA,13,0.903572243484963,14.3873388029945,0.577485028210682,0.300134874880314,1.92408505822913,"SG-TPD54_F",0.30007815596146,1.89473827269296
"1058","SG-TPD54_3",0.133932773285384,4,0.385290133533682,10.3817867416279,2.28240858280838,1.50087997317314,1.5207135970926,"SG-TPD54",0.504810064141873,1.88230480503877
"1058","SG-TPD54_4",0.211984804841486,8,0.537718398971146,14.8776757784501,0.8980808298869,0.480281591415405,1.86990475158589,"SG-TPD54",0.518135962692612,1.33391310176262
"1058","SG-TPD54_5",0.211806877647909,10,0.489302803038714,20.4372424149158,0.674906828605688,0.540316790342331,1.24909468050786,"SG-TPD54",0.31180443211298,1.54188374456394
"1058","SG-TPD54_F_1",NA,1,0.5,2,0.039285714987245,0.100044958293438,0.392680607372713,"SG-TPD54_F",0.039285714987245,1
"1058","SG-TPD54_F_4",NA,1,0.591464024683105,1.69071990563717,0.232994603357683,0.300134874880314,0.776299666776795,"SG-TPD54_F",0.105582700073886,2.33079335743881
"1058","SG-TPD54_F_5",-0.235102257708326,10,0.731862055855383,13.6637771011536,2.42732598803563,1.70076429098845,1.42719717299857,"SG-TPD54_F",0.665597660133876,1.810429517287
"1058","SG-TPD54_F_9",-0.235102257708326,8,0.731862055855383,10.9310216809229,2.42732598803563,1.70076429098845,1.42719717299857,"SG-TPD54_F",0.665597660133876,1.810429517287
"1059","SG-TPD54_1",-0.482791963083514,13,0.621083321082008,20.9311690697994,2.91072459271856,1.44084477424622,2.0201514033608,"SG-TPD54",1.11585626804073,1.43202419144475
"1059","SG-TPD54_3",0.0217377538712242,13,0.681367883223057,19.0792673386753,8.39453902399353,5.82341429591179,1.44151499402794,"SG-TPD54",1.84624254879236,1.4965471851162
"1059","SG-TPD54_4",-0.234101666459205,10,0.557732450300058,17.929743902511,1.0325532475577,0.480281591415405,2.14989136792591,"SG-TPD54",0.440963647179251,1.69250993074968
"1059","SG-TPD54_F_1",NA,1,0.657011141405641,1.52204420439591,0.0634426467058424,0.100044958293438,0.634141367921422,"SG-TPD54_F",0.0634426467058424,1
"1059","SG-TPD54_F_4",NA,3,0.580530081509946,5.16769086659052,0.433655002182077,0.400179833173752,1.08365031476684,"SG-TPD54_F",0.292739535514438,1.32303750156093
"1059","SG-TPD54_F_5",-0.424509972679179,14,1,14,1.1776844346569,1.50067437440157,0.784770137176846,"SG-TPD54_F",0.336654603599547,1.82366268440035
"1059","SG-TPD54_F_9",-0.424509972679179,9,1,9,1.1776844346569,1.50067437440157,0.784770137176846,"SG-TPD54_F",0.336654603599547,1.82366268440035
"106","SG-TPD54_2",NA,14,0.504195148300959,27.7670264126446,0.347795235618533,0.360211193561554,0.965531448869594,"SG-TPD54",0.306405225611597,1.06964879099952
"106","SG-TPD54_4",-0.21051394961357,8,0.5,16,3.55700676866272,2.46144315600395,1.44508995057898,"SG-TPD54",1.20365319474579,1.41199710827973
"106","SG-TPD54_5",0.289440461716848,3,0.332403742118901,9.02516915386259,1.04029351795479,1.02059838175774,1.0192976361212,"SG-TPD54",0.639525106266865,1.2023980014118
"106","SG-TPD54_F_1",NA,0,0.919665200303975,0,0.304287652328999,0.100044958293438,3.04150911269817,"SG-TPD54_F",0.304287652328999,1
"106","SG-TPD54_F_2",NA,5,1,5,0.280884256572609,0.100044958293438,2.80758032552483,"SG-TPD54_F",0.280884256572609,1
"106","SG-TPD54_F_3",NA,1,0.266665747511979,3.75001292565735,0.15714285994898,0.300134874880314,0.523574143163618,"SG-TPD54_F",0.0878455292561621,1.72270623229357
"106","SG-TPD54_F_4",NA,7,0.854350931981941,8.19335443780843,0.44396340857033,0.50022479146719,0.887527799788087,"SG-TPD54_F",0.326865837844105,1.20611141375292
"106","SG-TPD54_F_5",NA,6,0.902915874110795,6.64513735115011,0.228906611545362,0.100044958293438,2.28803745286159,"SG-TPD54_F",0.228906611545362,1
"106","SG-TPD54_F_8",0.189124449524517,6,0.827473502006675,7.25098747627522,2.21684515305246,1.08063358068466,2.05143093151698,"SG-TPD54_F",1.33829080108764,1.22253736526382
"1060","SG-TPD54_2",-0.354238281230196,7,0.412079703158539,16.9870050535027,4.16718586956791,2.3413727581501,1.77980454204155,"SG-TPD54",1.07460852510842,1.60823247106253
"1060","SG-TPD54_3",0.132965950862898,15,0.822406297401081,18.2391599473425,3.50337124455458,1.56091517210007,2.24443410325823,"SG-TPD54",0.71228568005409,1.93549990996391
"1060","SG-TPD54_F_1",NA,3,0.953325144197549,3.14688017856197,0.215364624785928,0.100044958293438,2.15267844036928,"SG-TPD54_F",0.215364624785928,1
"1060","SG-TPD54_F_4",NA,3,1,3,0.219619142277037,0.200089916586876,1.09760224814568,"SG-TPD54_F",0.180275753372993,1.21904807522794
"1060","SG-TPD54_F_5",NA,15,0.894260594800541,16.7736340919122,0.941454727631969,0.50022479146719,1.88206331171757,"SG-TPD54_F",0.829673508107959,1.07589565436638
"1061","SG-TPD54_1",0.0321192958622823,8,0.389903370424228,20.5179041958414,0.800173486368663,0.540316790342331,1.48093396442797,"SG-TPD54",0.369410601138662,1.50528687437274
"1061","SG-TPD54_2",-0.590974568294438,11,0.708385416456131,15.5282699847636,1.49043625074771,0.900527983903885,1.65506933419937,"SG-TPD54",0.553463422532703,1.57681142681524
"1061","SG-TPD54_3",0.34454498778941,16,0.925688760822774,17.2844272039976,1.43525969898749,0.660387188196182,2.17336090802706,"SG-TPD54",0.662605076971418,1.47565207167716
"1061","SG-TPD54_4",NA,19,0.947517092877349,20.0524087035752,0.262742723598301,0.240140795707703,1.09411948446323,"SG-TPD54",0.137599558810091,1.67195165743218
"1061","SG-TPD54_5",-0.0801701832583848,19,0.907721623612192,20.9315273601077,0.980711037042814,0.540316790342331,1.81506674338486,"SG-TPD54",0.443493725112666,1.56538688410328
"1061","SG-TPD54_F_1",NA,0,0.25,0,0,0.100044958293438,0,"SG-TPD54_F",0,NA
"1061","SG-TPD54_F_4",NA,4,0.824273042678078,4.85276090918117,0.0666038060758815,0.200089916586876,0.332869377987687,"SG-TPD54_F",0.0565940040545382,1.17404013036335
"1061","SG-TPD54_F_5",NA,8,0.5,16,0.185995483946681,0.200089916586876,0.929559505643179,"SG-TPD54_F",0.18249586540021,1.01759408093722
"1062","SG-TPD54_1",NA,11,0.350714043148128,31.3645838109597,0.540550644587674,0.360211193561554,1.50064921426519,"SG-TPD54",0.294590583204803,1.51234257075218
"1062","SG-TPD54_4",0.167171232919086,19,0.860270754819544,22.0860698722527,1.76446600802449,0.840492784976959,2.09932320605567,"SG-TPD54",0.929942052049484,1.32046868954312
"1062","SG-TPD54_5",0.295442507431748,24,1,24,0.314479527856156,0.540316790342331,0.582028049983251,"SG-TPD54",0.0885824354289614,2.22343158350138
"1062","SG-TPD54_F_1",NA,0,0.781957235056702,0,0.360426751539499,0.100044958293438,3.60264782641366,"SG-TPD54_F",0.360426751539499,1
"1062","SG-TPD54_F_4",NA,4,0.70102930631493,5.70589555096722,0.0592426011228171,0.100044958293438,0.592159786293827,"SG-TPD54_F",0.0592426011228171,1
"1062","SG-TPD54_F_5",NA,17,1,17,0.362992991817564,0.300134874880314,1.20943289900021,"SG-TPD54_F",0.287097554009923,1.20365959866844
"1063","SG-TPD54_1",-0.22284195731396,10,0.518391445921724,19.2904417668766,2.79339203846712,2.1012319624424,1.32940679011002,"SG-TPD54",0.751794264785419,1.60099553747789
"1063","SG-TPD54_2",0.567813323260743,12,0.913286827647074,13.1393551694115,0.39482287691431,0.480281591415405,0.822065396574444,"SG-TPD54",0.108140546809185,2.43535595663969
"1063","SG-TPD54_3",0.185753635931374,13,0.880281863502204,14.7679970916128,4.71380045793129,3.84225273132324,1.2268324828044,"SG-TPD54",1.17322555382431,1.50823683905333
"1063","SG-TPD54_4",-0.237191517812982,19,0.891802434731611,21.3051672209418,1.47136443698156,1.38080957531929,1.0655809919636,"SG-TPD54",0.652910024246246,1.35659124210036
