PARENT-ID,ID,LENGTH,START,END,CLASS,(FIT) D,X (COG),Y (COG),FRACT. DIM.,TRAPPEDNESS,EFFICENCY,STRAIGHTNESS,SPEED,KURTOSIS,(FIT) ALPHA,GAUSSIANITY,Asymmetry,MSDRatio,Loc. noise_sigma,Fit Goodness,Alpha Fit Goodness,Confidence
4,8,36,14,49,NORM. DIFFUSION,9.506E-3,4.842,6.667,2.005,0.938,0.000,0.000,0.000,1.898,0.697,0.381,0.189,0.027,0.022,0.640,0.851,0.554
6,14,54,20,73,NORM. DIFFUSION,3.249E-2,5.473,6.712,1.826,0.959,0.002,0.061,0.093,2.417,0.773,0.915,0.220,0.015,0.030,0.782,0.920,0.599
8,22,45,13,57,NORM. DIFFUSION,9.126E-3,6.557,6.061,1.577,0.661,0.020,0.180,0.230,5.385,0.473,0.480,0.277,0.306,0.034,0.267,0.497,0.633
10,25,16,0,15,NORM. DIFFUSION,4.56E-3,1.542,7.325,2.106,0.564,0.007,0.090,0.128,2.315,0.218,-0.295,0.254,0.329,0.018,0.438,0.394,0.660
12,37,77,11,87,NORM. DIFFUSION,1.048E-2,2.777,7.495,2.006,0.903,0.002,0.061,0.077,1.667,0.626,0.455,0.234,0.047,0.016,0.836,0.943,0.605
14,39,16,1,16,NORM. DIFFUSION,4.211E-2,7.615,6.925,1.763,0.981,0.019,0.190,0.317,2.850,0.551,1.436,0.054,0.005,0.032,0.437,0.384,0.571
15,41,13,0,12,NORM. DIFFUSION,1.023E-1,6.754,7.052,1.724,0.964,0.060,0.282,0.453,1.587,1.461,-0.260,0.015,-0.069,0.036,0.971,0.997,0.721
16,43,16,0,15,NORM. DIFFUSION,2.027E-2,4.097,7.440,2.123,0.994,0.014,0.147,0.203,2.101,0.612,0.214,0.158,0.680,0.026,0.245,0.430,0.622
18,46,32,12,43,NORM. DIFFUSION,2.378E-2,7.355,1.157,1.732,0.821,0.011,0.124,0.187,3.410,0.758,0.090,0.002,0.108,0.025,0.746,0.903,0.654
19,49,13,26,38,NORM. DIFFUSION,1.743E-2,2.862,1.348,2.033,0.946,0.005,0.087,0.179,1.824,0.099,0.323,0.027,0.014,0.062,-0.022,-0.078,0.653
20,50,11,0,10,NORM. DIFFUSION,1.225E-1,4.647,0.891,1.440,0.914,0.153,0.495,0.841,1.904,1.456,-0.077,0.222,0.004,0.052,0.982,0.998,0.538
21,52,10,6,15,NORM. DIFFUSION,2.014E-2,7.504,0.920,1.557,0.367,0.132,0.423,0.534,2.048,0.737,-0.244,0.242,0.048,0.030,0.903,0.888,0.459
22,56,56,30,85,NORM. DIFFUSION,7.363E-3,3.217,2.049,2.169,0.959,0.005,0.087,0.097,1.645,0.580,0.854,0.152,0.079,0.023,0.728,0.818,0.626
23,60,15,6,20,NORM. DIFFUSION,1.018E-1,2.248,1.504,1.686,0.808,0.069,0.342,0.826,1.370,0.754,1.033,0.104,-0.014,0.047,0.606,0.687,0.639
24,65,14,4,17,NORM. DIFFUSION,5.79E-2,3.037,2.031,1.707,0.903,0.039,0.259,0.370,3.634,1.028,0.237,0.024,-0.016,0.016,0.877,0.944,0.666
27,75,27,5,31,NORM. DIFFUSION,9.305E-4,6.444,1.283,1.650,0.984,0.005,0.093,0.078,3.101,0.270,0.793,0.344,0.633,0.015,-0.002,0.188,0.613
29,76,31,0,30,NORM. DIFFUSION,5.307E-3,7.143,2.323,2.115,1.000,0.003,0.064,0.051,2.282,0.680,-0.109,0.135,0.137,0.016,0.270,0.630,0.633
30,82,12,52,63,NORM. DIFFUSION,2.226E-3,5.070,2.613,1.681,-0.227,0.076,0.379,0.276,2.611,0.253,0.606,0.281,0.467,0.017,0.437,0.460,0.571
32,90,17,25,41,NORM. DIFFUSION,5.767E-2,5.426,1.518,1.559,0.961,0.029,0.236,0.438,2.485,0.820,1.063,0.116,0.340,0.048,0.473,0.714,0.519
33,91,21,0,20,NORM. DIFFUSION,3.895E-3,5.522,2.229,2.133,0.997,0.003,0.081,0.076,1.631,0.332,0.576,0.336,0.827,0.024,0.248,0.392,0.607
34,95,13,8,20,NORM. DIFFUSION,6.595E-2,2.114,2.560,1.673,0.162,0.062,0.337,0.887,1.046,0.451,0.054,0.448,0.023,0.098,0.733,0.679,0.528
36,104,10,36,45,NORM. DIFFUSION,1.02E-2,5.852,3.652,1.886,0.649,0.048,0.258,0.604,1.742,0.192,0.165,0.159,0.663,0.056,0.100,0.267,0.711
37,105,36,1,36,NORM. DIFFUSION,1.741E-2,5.456,2.733,2.275,0.984,6.400E-4,0.030,0.043,1.961,0.649,0.261,0.138,0.099,0.013,0.736,0.888,0.650
38,106,12,0,11,NORM. DIFFUSION,2.153E-2,3.883,2.960,1.630,0.925,0.026,0.177,0.185,1.974,1.140,-0.329,0.377,-0.024,0.017,0.527,0.808,0.709
38,109,10,42,51,NORM. DIFFUSION,9.241E-3,3.920,3.724,1.450,0.665,0.056,0.297,0.239,1.827,0.781,-2.220E-15,0.406,-0.131,7.454E-10,0.995,0.999,0.592
39,111,13,0,12,NORM. DIFFUSION,7.711E-2,2.766,3.015,1.610,0.275,0.049,0.288,0.692,1.347,0.656,1.432,0.283,0.121,0.040,0.902,0.864,0.515
40,115,12,8,19,NORM. DIFFUSION,2.23E-1,6.657,3.500,1.503,0.974,0.059,0.360,0.691,2.356,1.417,2.496,0.156,0.027,0.046,0.975,0.998,0.611
41,122,18,20,37,NORM. DIFFUSION,4.902E-2,2.542,2.891,1.634,0.828,0.045,0.280,0.645,1.655,0.609,1.433,0.331,0.162,0.051,0.767,0.895,0.577
42,124,43,0,42,NORM. DIFFUSION,2.154E-2,2.909,3.700,1.516,0.461,0.030,0.204,0.213,1.708,0.941,0.198,0.435,0.024,0.010,0.884,0.932,0.617
44,129,15,0,14,NORM. DIFFUSION,2.37E-2,6.432,3.264,1.856,0.987,0.023,0.164,0.350,1.898,0.586,-0.070,0.231,0.533,0.037,0.188,0.477,0.722
45,134,10,1,10,NORM. DIFFUSION,5.78E-2,7.520,3.048,1.484,0.979,0.156,0.488,0.756,1.593,1.190,0.043,0.131,0.022,0.022,0.723,0.867,0.601
45,136,31,22,52,NORM. DIFFUSION,2.284E-2,7.652,3.077,1.871,0.945,8.625E-4,0.035,0.051,2.028,0.758,0.493,0.038,0.131,0.032,0.761,0.907,0.628
49,144,47,0,46,NORM. DIFFUSION,4.31E-2,2.885,4.609,1.883,0.983,5.910E-4,0.029,0.047,2.170,0.961,0.227,0.052,-0.062,0.028,0.729,0.911,0.670
50,147,19,0,18,NORM. DIFFUSION,1.009E-1,7.533,4.556,1.737,0.959,0.058,0.272,0.643,1.206,1.002,-0.110,0.149,0.133,0.032,0.764,0.882,0.654
51,148,20,0,19,NORM. DIFFUSION,2.777E-2,3.606,4.352,1.754,-0.227,0.017,0.159,0.324,1.470,0.486,0.446,0.573,0.093,0.055,0.520,0.493,0.606
52,150,29,0,28,NORM. DIFFUSION,1.771E-3,1.779,4.212,1.826,0.594,0.006,0.105,0.073,2.859,0.335,1.433,0.169,0.315,0.017,0.409,0.571,0.618
53,154,47,6,52,NORM. DIFFUSION,3.555E-2,1.620,5.060,1.870,0.902,0.005,0.083,0.119,2.568,0.933,0.288,0.079,0.018,0.017,0.631,0.893,0.616
54,155,18,0,17,NORM. DIFFUSION,2.664E-2,2.753,5.404,1.946,0.992,0.015,0.143,0.226,2.133,0.721,-0.076,0.089,0.542,0.013,0.390,0.576,0.729
54,157,14,38,51,NORM. DIFFUSION,2.52E-2,2.589,5.460,1.679,0.970,0.005,0.086,0.105,2.213,0.924,-0.141,0.341,3.800,0.017,0.693,0.770,0.654
55,161,24,7,30,NORM. DIFFUSION,1.624E-2,7.490,5.362,2.040,0.999,0.013,0.140,0.189,1.639,0.723,0.777,0.120,0.052,0.035,0.292,0.682,0.638
59,163,29,27,55,NORM. DIFFUSION,2.294E-2,2.592,1.197,1.691,0.952,0.032,0.219,0.196,2.429,1.090,0.107,0.072,-0.071,0.015,0.870,0.955,0.629
61,170,12,34,45,NORM. DIFFUSION,1.482E-2,2.307,4.507,1.572,0.836,0.095,0.355,0.498,1.947,0.559,0.077,0.258,0.271,0.035,0.443,0.534,0.690
61,172,15,62,76,NORM. DIFFUSION,2.771E-2,2.232,4.493,1.895,0.998,0.001,0.040,0.069,1.973,0.752,-0.124,0.387,0.066,0.023,0.408,0.635,0.633
63,175,21,3,23,NORM. DIFFUSION,2.248E-2,6.160,4.878,2.139,0.952,0.002,0.052,0.108,2.743,0.319,0.971,0.079,0.867,0.032,0.262,0.262,0.617
64,181,27,11,37,NORM. DIFFUSION,5.245E-2,6.559,6.775,2.027,0.986,0.009,0.121,0.262,1.592,0.679,1.293,0.007,0.134,0.024,0.763,0.846,0.596
65,188,10,29,38,NORM. DIFFUSION,9.938E-3,3.576,3.000,1.866,0.250,0.042,0.277,0.239,1.595,0.586,0.250,0.142,2.467,0.019,0.782,0.703,0.547
70,202,32,26,57,NORM. DIFFUSION,3.105E-2,3.036,6.272,2.050,0.694,0.001,0.041,0.079,1.967,0.601,0.341,0.154,0.153,0.035,0.609,0.749,0.619
71,204,13,3,15,NORM. DIFFUSION,7.834E-2,1.157,5.283,1.515,0.705,0.124,0.430,0.726,2.257,1.082,1.025,0.441,0.109,0.019,0.860,0.935,0.604
72,206,16,6,21,NORM. DIFFUSION,2.081E-2,0.718,6.785,1.774,0.611,0.041,0.246,0.473,1.460,0.483,-0.036,0.279,0.379,0.049,0.380,0.662,0.587
74,211,18,13,30,NORM. DIFFUSION,3.664E-2,2.438,6.893,2.002,0.988,0.022,0.171,0.312,1.843,0.516,-0.282,0.029,-0.068,0.019,0.238,0.247,0.642
79,226,11,3,13,NORM. DIFFUSION,5.94E-2,6.436,3.745,1.572,0.934,0.050,0.312,0.490,1.645,0.978,1.099,0.272,-0.023,0.025,0.976,0.988,0.516
81,228,15,6,20,NORM. DIFFUSION,1.402E-3,1.992,7.200,1.938,0.951,0.013,0.155,0.243,3.412,1.986E-11,0.856,0.159,0.358,0.053,-0.067,-0.071,0.539
83,230,14,10,23,NORM. DIFFUSION,4.148E-2,2.611,1.511,2.099,0.992,0.007,0.095,0.157,2.327,0.887,-0.192,0.033,0.076,0.022,0.335,0.616,0.754
84,234,29,15,43,NORM. DIFFUSION,1.356E-2,4.262,1.447,1.836,0.961,4.478E-4,0.026,0.024,2.272,0.725,0.036,0.142,0.425,0.019,0.669,0.669,0.621
92,247,15,23,37,NORM. DIFFUSION,1.481E-2,6.765,1.411,1.524,0.453,0.121,0.403,0.434,2.811,0.839,-0.152,0.473,0.249,0.029,0.570,0.796,0.572
92,249,19,65,83,NORM. DIFFUSION,4.982E-2,6.722,1.579,1.748,0.878,3.229E-4,0.023,0.053,2.819,0.512,0.464,0.403,0.011,0.026,0.295,0.345,0.611
92,251,14,99,112,NORM. DIFFUSION,4.965E-2,6.397,1.540,1.674,0.267,0.031,0.210,0.468,2.541,0.525,0.150,0.220,0.172,0.042,0.642,0.604,0.563
94,256,17,17,33,NORM. DIFFUSION,4.391E-2,6.489,1.967,1.641,0.819,0.077,0.339,0.392,2.549,1.201,0.861,0.140,-0.086,0.029,0.881,0.959,0.715
98,258,52,13,64,NORM. DIFFUSION,3.089E-2,1.953,7.243,1.907,0.734,0.008,0.114,0.178,2.737,0.709,0.212,0.341,0.185,0.036,0.731,0.881,0.578
98,261,20,78,97,NORM. DIFFUSION,2.988E-2,1.958,7.148,1.829,0.745,0.033,0.217,0.365,1.964,0.718,0.168,0.216,0.014,0.015,0.591,0.802,0.586
101,266,11,14,24,NORM. DIFFUSION,7.682E-2,3.724,5.342,1.626,0.921,0.066,0.369,0.627,1.647,0.968,1.225,0.500,0.075,0.042,0.997,0.998,0.584
103,269,25,17,41,NORM. DIFFUSION,8.636E-2,5.168,1.360,1.577,0.829,0.080,0.313,0.685,2.148,0.982,-0.075,0.287,-0.004,0.029,0.845,0.944,0.613
103,271,45,56,100,NORM. DIFFUSION,8.462E-2,5.246,0.791,1.892,0.903,0.021,0.167,0.386,2.639,0.920,-0.059,0.160,-0.027,0.036,0.796,0.945,0.634
104,274,25,17,41,NORM. DIFFUSION,3.73E-2,6.019,2.502,2.000,0.991,0.012,0.131,0.257,2.195,0.683,0.098,0.137,0.117,0.020,0.320,0.631,0.665
111,284,16,31,46,NORM. DIFFUSION,4.557E-2,0.793,7.320,1.977,0.888,0.016,0.162,0.365,1.736,0.389,0.501,0.038,0.074,0.057,0.403,0.180,0.614
113,287,10,23,32,NORM. DIFFUSION,2.798E-2,7.188,1.640,1.807,0.958,0.037,0.214,0.272,1.852,1.067,-0.241,0.160,0.043,0.020,0.960,0.977,0.809
113,289,18,49,66,NORM. DIFFUSION,2.297E-2,7.278,1.429,1.601,0.171,0.045,0.246,0.322,1.399,0.728,-0.031,0.539,0.350,0.028,0.670,0.762,0.577
114,291,17,25,41,NORM. DIFFUSION,4.434E-2,4.016,2.866,1.988,0.782,0.007,0.113,0.212,2.523,0.638,0.413,0.017,0.074,0.028,0.887,0.922,0.605
116,292,17,22,38,NORM. DIFFUSION,3.013E-2,1.353,3.358,2.056,0.984,0.019,0.180,0.229,1.613,0.903,0.316,0.086,0.121,0.023,0.810,0.943,0.645
117,293,12,23,34,NORM. DIFFUSION,7.539E-12,3.253,4.733,1.877,-0.227,0.052,0.263,0.223,1.863,1.004E-10,-0.252,0.010,-0.009,0.020,-0.105,-0.105,0.552
117,295,11,49,59,NORM. DIFFUSION,4.032E-2,3.709,5.338,2.206,-0.227,0.011,0.118,0.215,1.505,0.547,-0.276,0.335,0.347,0.023,0.495,0.213,0.578
124,309,13,26,38,NORM. DIFFUSION,1.352E-1,7.508,4.228,1.491,0.668,0.121,0.441,0.950,3.156,1.057,0.753,0.342,0.397,0.029,0.835,0.914,0.573
127,315,26,36,61,NORM. DIFFUSION,7.915E-2,6.785,3.991,1.760,0.924,0.037,0.227,0.378,2.471,1.178,0.172,0.266,-0.076,0.041,0.896,0.974,0.621
128,318,14,31,44,NORM. DIFFUSION,1.072E-2,2.031,3.809,1.636,0.688,0.057,0.280,0.366,1.862,0.521,-0.299,0.372,0.269,0.033,0.416,0.647,0.495
129,321,18,26,43,NORM. DIFFUSION,2.192E-2,3.273,5.373,1.593,0.813,0.095,0.348,0.447,1.434,0.837,-0.079,0.523,0.122,0.018,0.630,0.786,0.543
130,323,40,28,67,NORM. DIFFUSION,1.145E-2,6.576,0.282,2.058,0.666,0.009,0.125,0.174,2.048,0.483,0.588,0.091,0.110,0.037,0.355,0.659,0.587
131,324,19,28,46,NORM. DIFFUSION,8.742E-2,7.682,4.844,1.567,0.862,0.068,0.332,0.643,1.755,0.997,0.589,0.364,-0.056,0.036,0.851,0.938,0.693
132,329,12,31,42,NORM. DIFFUSION,8.097E-2,6.900,5.543,1.577,0.734,0.105,0.384,0.929,1.472,0.837,-0.226,0.135,-0.021,0.041,0.989,0.998,0.544
133,332,10,41,50,NORM. DIFFUSION,1.928E-1,6.424,0.912,1.792,0.998,0.005,0.103,0.239,1.458,1.143,0.567,0.386,0.130,0.061,0.974,0.983,0.650
134,333,17,29,45,NORM. DIFFUSION,7.225E-2,5.798,3.360,1.908,0.966,0.007,0.113,0.217,1.495,0.880,0.480,0.134,0.014,0.026,0.781,0.888,0.625
138,344,11,44,54,NORM. DIFFUSION,5.242E-2,3.044,2.622,1.766,0.920,0.017,0.150,0.272,1.660,0.943,-0.025,0.260,-0.020,0.042,0.968,0.985,0.716
141,352,20,32,51,NORM. DIFFUSION,2.963E-2,1.028,6.816,1.824,0.972,0.016,0.157,0.306,3.095,0.529,0.200,0.022,0.112,0.035,0.433,0.454,0.535
142,356,16,41,56,NORM. DIFFUSION,8.208E-2,7.582,6.725,1.745,0.978,3.342E-4,0.023,0.045,2.691,0.874,0.162,0.299,-0.045,0.030,0.693,0.785,0.594
142,359,19,136,154,NORM. DIFFUSION,1.018E-2,7.594,6.594,2.292,0.868,9.930E-4,0.039,0.053,1.575,0.438,0.472,0.095,0.479,0.029,0.767,0.867,0.511
142,361,12,166,177,NORM. DIFFUSION,3.655E-2,7.523,6.600,1.922,0.970,0.004,0.077,0.087,1.267,1.215,-0.027,0.039,-0.047,0.029,0.787,0.930,0.687
145,363,18,36,53,NORM. DIFFUSION,1.897E-11,1.691,4.307,1.752,0.008,8.681E-4,0.042,0.057,4.527,8.649E-12,1.272,0.124,0.607,0.037,-0.054,-0.054,0.547
147,367,20,59,78,NORM. DIFFUSION,1.978E-2,3.526,3.904,1.486,0.855,0.030,0.225,0.295,2.145,0.740,0.555,0.395,0.242,0.018,0.425,0.738,0.623
147,370,20,101,120,NORM. DIFFUSION,1.338E-2,3.526,3.700,2.100,0.661,0.004,0.071,0.080,1.850,0.621,0.264,0.203,0.501,0.035,0.689,0.756,0.564
150,372,17,36,52,NORM. DIFFUSION,7.145E-2,6.261,3.242,1.901,0.989,0.050,0.269,0.601,2.830,0.781,0.178,0.067,-0.002,0.046,0.681,0.785,0.675
154,380,21,32,52,NORM. DIFFUSION,2.434E-2,4.150,7.543,1.809,0.797,0.044,0.240,0.313,2.064,0.789,0.068,0.162,0.254,0.035,0.556,0.715,0.646
155,382,29,41,69,NORM. DIFFUSION,1.701E-2,2.099,1.276,2.002,0.909,0.001,0.042,0.054,1.973,0.602,0.652,0.114,0.275,0.014,0.683,0.860,0.596
157,385,26,41,66,NORM. DIFFUSION,4.217E-2,2.140,3.875,1.765,0.857,0.033,0.209,0.341,1.700,0.906,0.306,0.075,0.052,0.014,0.901,0.952,0.633
158,388,12,42,53,NORM. DIFFUSION,6.367E-2,3.657,0.903,1.717,0.973,0.075,0.305,0.528,1.337,1.176,-0.346,0.153,0.188,0.042,0.954,0.964,0.538
164,398,23,75,97,NORM. DIFFUSION,5.324E-3,1.252,5.833,2.106,0.979,0.002,0.053,0.069,2.033,0.359,0.112,0.201,0.439,0.014,0.109,0.249,0.586
166,404,14,46,59,NORM. DIFFUSION,1.454E-1,5.234,0.477,1.989,0.999,0.015,0.144,0.351,1.560,1.224,0.161,0.240,0.333,0.065,0.816,0.923,0.612
167,405,29,47,75,NORM. DIFFUSION,2.113E-2,7.714,0.332,2.255,0.984,6.931E-4,0.037,0.069,1.750,0.415,2.188,0.053,0.057,0.030,0.360,0.513,0.696
168,408,24,49,72,NORM. DIFFUSION,3.219E-2,4.407,0.838,1.912,0.908,0.021,0.175,0.280,1.902,0.785,0.417,0.041,-0.059,0.034,0.498,0.801,0.649
170,418,20,62,81,NORM. DIFFUSION,4.058E-2,2.530,2.094,1.926,0.801,0.005,0.102,0.182,1.583,0.552,1.611,0.110,-0.015,0.051,0.442,0.588,0.566
173,421,22,64,85,NORM. DIFFUSION,4.32E-2,3.925,0.896,1.821,-0.092,0.000,0.000,0.000,1.990,0.744,0.469,0.327,-0.043,0.046,0.608,0.745,0.601
175,430,13,50,62,NORM. DIFFUSION,9.37E-2,6.345,4.612,1.754,0.993,0.006,0.099,0.160,1.619,1.311,0.381,0.194,0.428,0.037,0.962,0.980,0.600
176,431,24,48,71,NORM. DIFFUSION,4.541E-2,6.122,4.190,2.066,0.987,0.017,0.155,0.376,1.497,0.667,-0.012,0.015,0.094,0.047,0.291,0.681,0.676
181,436,16,51,66,NORM. DIFFUSION,8.491E-3,1.527,7.325,1.969,0.652,0.012,0.132,0.227,2.431,0.139,0.710,0.349,0.717,0.032,0.067,-0.013,0.609
182,438,29,51,79,NORM. DIFFUSION,3.37E-2,7.706,3.897,2.119,0.999,0.012,0.145,0.307,1.577,0.563,1.610,0.004,0.211,0.024,0.523,0.779,0.699
189,446,39,63,101,NORM. DIFFUSION,1.986E-2,3.882,7.741,1.880,0.894,0.005,0.095,0.109,1.758,0.843,1.338,0.057,-0.040,0.025,0.596,0.836,0.601
190,450,11,55,65,NORM. DIFFUSION,1.048E-1,2.109,1.869,1.453,0.983,0.038,0.279,0.397,2.475,1.463,0.723,0.235,0.010,0.058,0.999,0.995,0.724
191,455,14,90,103,NORM. DIFFUSION,6.83E-2,7.217,2.903,1.686,0.948,0.011,0.139,0.222,1.440,1.076,0.761,0.108,0.265,0.035,0.981,0.993,0.582
191,458,14,127,140,NORM. DIFFUSION,1.829E-2,7.714,3.437,1.753,0.755,0.027,0.195,0.262,2.426,0.674,0.079,0.198,3.236,0.028,0.988,0.998,0.661
192,462,18,59,76,NORM. DIFFUSION,6.751E-3,2.202,6.164,1.738,0.985,0.020,0.190,0.113,2.418,0.928,0.077,0.096,0.153,0.005,0.716,0.877,0.635
192,464,14,92,105,NORM. DIFFUSION,1.767E-2,2.143,6.294,1.694,0.908,0.024,0.198,0.216,2.083,0.641,0.529,0.366,-0.088,0.030,0.550,0.502,0.624
192,466,14,120,133,NORM. DIFFUSION,6.822E-2,1.989,6.694,1.569,0.851,0.016,0.200,0.318,1.167,0.867,3.836,0.417,0.121,0.020,0.996,0.993,0.521
194,471,15,61,75,NORM. DIFFUSION,3.507E-2,6.379,2.213,1.687,0.107,0.026,0.206,0.392,1.245,0.487,1.480,0.349,0.077,0.046,0.691,0.665,0.524
197,483,29,68,96,NORM. DIFFUSION,1.921E-2,5.826,3.777,1.996,0.983,0.006,0.100,0.154,1.925,0.605,0.018,0.057,0.037,0.022,0.484,0.625,0.594
198,485,69,65,133,NORM. DIFFUSION,2.055E-2,2.857,4.301,1.719,0.752,0.004,0.076,0.117,1.711,0.748,0.030,0.516,0.069,0.012,0.792,0.926,0.631
198,487,14,151,164,NORM. DIFFUSION,1.25E-2,2.783,4.783,1.938,0.629,0.025,0.193,0.189,2.517,0.713,0.070,0.117,0.135,0.024,0.932,0.919,0.605
202,491,32,71,102,NORM. DIFFUSION,6.676E-3,3.468,4.735,1.878,0.997,0.003,0.076,0.079,2.312,0.474,3.118,0.396,0.027,0.021,0.087,0.318,0.599
207,506,26,64,89,NORM. DIFFUSION,3.856E-2,3.294,4.823,1.988,0.943,0.002,0.059,0.086,1.585,0.807,1.017,0.081,0.076,0.021,0.896,0.949,0.645
209,514,20,83,102,NORM. DIFFUSION,7.797E-2,6.368,0.814,1.801,0.916,0.026,0.206,0.380,1.359,1.005,0.495,0.067,-0.023,0.027,0.957,0.987,0.630
213,516,37,67,103,NORM. DIFFUSION,4.399E-2,3.725,0.794,2.140,0.955,0.004,0.073,0.162,2.656,0.622,0.377,0.070,0.056,0.048,0.544,0.718,0.621
215,519,12,65,76,NORM. DIFFUSION,2.125E-2,4.260,3.303,2.044,0.985,0.006,0.093,0.138,2.071,0.340,-0.099,0.098,0.218,0.026,0.242,-0.005,0.672
216,521,12,66,77,NORM. DIFFUSION,5.185E-2,6.027,3.943,1.549,0.658,0.061,0.309,0.825,1.734,0.491,0.548,0.445,0.010,0.067,0.239,0.404,0.558
217,527,18,89,106,NORM. DIFFUSION,1.963E-1,1.649,5.051,1.645,0.945,0.048,0.250,0.709,4.169,1.180,-0.019,0.124,-0.047,0.034,0.961,0.981,0.644
218,528,11,67,77,NORM. DIFFUSION,3.83E-2,3.382,5.367,1.921,0.852,0.026,0.205,0.347,1.747,0.708,1.076,0.268,0.822,0.029,0.997,0.993,0.532
220,530,12,65,76,NORM. DIFFUSION,4.758E-2,6.893,4.933,1.963,0.540,0.009,0.111,0.223,1.457,0.710,0.018,0.329,0.121,0.029,0.745,0.818,0.678
220,532,14,128,141,NORM. DIFFUSION,7.151E-2,6.780,5.431,1.534,0.676,0.067,0.329,0.612,1.826,0.943,0.474,0.218,0.013,0.033,0.989,0.987,0.620
223,535,51,68,118,NORM. DIFFUSION,1.789E-2,3.111,5.823,1.776,0.881,0.008,0.119,0.134,1.796,0.743,0.933,0.230,-0.011,0.014,0.715,0.909,0.599
229,537,15,70,84,NORM. DIFFUSION,7.098E-2,4.381,2.984,2.083,0.999,0.007,0.095,0.243,2.592,0.620,-0.003,0.053,1.687,0.029,0.237,0.233,0.556
231,547,16,70,85,NORM. DIFFUSION,2.851E-2,1.395,4.588,2.053,0.970,0.009,0.112,0.143,1.526,0.997,0.003,0.227,0.072,0.023,0.844,0.952,0.587
234,549,14,74,87,NORM. DIFFUSION,9.029E-2,6.563,6.974,1.623,0.911,0.044,0.286,0.447,2.379,1.207,0.365,0.030,-0.085,0.052,0.981,0.988,0.583
235,556,15,104,118,NORM. DIFFUSION,8.547E-2,3.165,1.632,1.768,0.185,0.032,0.231,0.495,2.619,0.870,0.731,0.302,0.049,0.056,0.833,0.802,0.581
238,565,24,81,104,NORM. DIFFUSION,1.489E-3,5.090,2.502,2.272,0.979,0.001,0.048,0.042,1.905,0.068,0.194,0.086,0.059,0.009,0.004,-0.030,0.652
