"colour","level","x","y","piece","group","nlevel","n","PANEL","linewidth","linetype","alpha","bins","condition"
"#DF70F8",0.176,-0.101884550515963,-0.444444444444444,12,"-1-013-001",0.857142857142858,14655,"1",0.5,1,NA,15,"Rab30"
"#DF70F8",0.176,-0.111111111111111,-0.420367933216052,12,"-1-013-001",0.857142857142858,14655,"1",0.5,1,NA,15,"Rab30"
"#DF70F8",0.176,-0.133395744708142,-0.363636363636363,12,"-1-013-001",0.857142857142858,14655,"1",0.5,1,NA,15,"Rab30"
"#DF70F8",0.176,-0.172706584114059,-0.282828282828282,12,"-1-013-001",0.857142857142858,14655,"1",0.5,1,NA,15,"Rab30"
"#DF70F8",0.176,-0.220197040409124,-0.202020202020202,12,"-1-013-001",0.857142857142858,14655,"1",0.5,1,NA,15,"Rab30"
"#DF70F8",0.176,-0.222222222222222,-0.19892763509478,12,"-1-013-001",0.857142857142858,14655,"1",0.5,1,NA,15,"Rab30"
"#DF70F8",0.176,-0.275291697973188,-0.121212121212121,12,"-1-013-001",0.857142857142858,14655,"1",0.5,1,NA,15,"Rab30"
"#DF70F8",0.176,-0.321399751272322,-0.0404040404040402,12,"-1-013-001",0.857142857142858,14655,"1",0.5,1,NA,15,"Rab30"
"#DF70F8",0.176,-0.333333333333333,-0.0193698188342389,12,"-1-013-001",0.857142857142858,14655,"1",0.5,1,NA,15,"Rab30"
"#DF70F8",0.176,-0.370049258749313,0.0404040404040407,12,"-1-013-001",0.857142857142858,14655,"1",0.5,1,NA,15,"Rab30"
"#DF70F8",0.176,-0.425883656510832,0.121212121212122,12,"-1-013-001",0.857142857142858,14655,"1",0.5,1,NA,15,"Rab30"
"#DF70F8",0.176,-0.444444444444445,0.141595293196884,12,"-1-013-001",0.857142857142858,14655,"1",0.5,1,NA,15,"Rab30"
"#DF70F8",0.176,-0.52828082287679,0.202020202020202,12,"-1-013-001",0.857142857142858,14655,"1",0.5,1,NA,15,"Rab30"
"#DF70F8",0.176,-0.555555555555556,0.219215722077814,12,"-1-013-001",0.857142857142858,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.555555555555556,0.122788330565053,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.666666666666667,0.135821991737349,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.710650364597894,0.121212121212122,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.777777777777778,0.0842091375442386,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.805472873292936,0.0404040404040407,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.843417766271442,-0.0404040404040402,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.870417866934433,-0.121212121212121,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.879402903358046,-0.202020202020202,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.864560369513412,-0.282828282828282,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.83116708059933,-0.363636363636363,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.793215899594775,-0.444444444444444,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.777777777777778,-0.481478030853738,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.703689557146489,-0.525252525252525,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.666666666666667,-0.543653910735351,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.555555555555556,-0.56734406642527,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.503443053988267,-0.606060606060606,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.444444444444445,-0.655937941109183,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.333333333333333,-0.682098740118284,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.233376117889387,-0.606060606060606,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.222222222222222,-0.587201122215168,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.206539028930917,-0.525252525252525,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.210189899285302,-0.444444444444444,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.222222222222222,-0.39297687250636,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.232510849552557,-0.363636363636363,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.277115828970716,-0.282828282828282,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.32175178427397,-0.202020202020202,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.333333333333333,-0.181603813900845,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.373327300145288,-0.121212121212121,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.416211349778021,-0.0404040404040402,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.444444444444445,0.0121044324912248,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.467324508460367,0.0404040404040407,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.553367871226969,0.121212121212122,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FB61D7",0.190666666666667,-0.555555555555556,0.122788330565053,13,"-1-014-001",0.928571428571432,14655,"1",0.5,1,NA,15,"Rab30"
"#FF66A8",0.205333333333333,-0.666666666666667,-0.0175364955275053,14,"-1-015-001",1,14655,"1",0.5,1,NA,15,"Rab30"
"#FF66A8",0.205333333333333,-0.698587463344469,-0.0404040404040402,14,"-1-015-001",1,14655,"1",0.5,1,NA,15,"Rab30"
"#FF66A8",0.205333333333333,-0.777777777777778,-0.100885378518826,14,"-1-015-001",1,14655,"1",0.5,1,NA,15,"Rab30"
"#FF66A8",0.205333333333333,-0.787119100728076,-0.121212121212121,14,"-1-015-001",1,14655,"1",0.5,1,NA,15,"Rab30"
"#FF66A8",0.205333333333333,-0.802873678371802,-0.202020202020202,14,"-1-015-001",1,14655,"1",0.5,1,NA,15,"Rab30"
"#FF66A8",0.205333333333333,-0.78960713392663,-0.282828282828282,14,"-1-015-001",1,14655,"1",0.5,1,NA,15,"Rab30"
"#FF66A8",0.205333333333333,-0.777777777777778,-0.310716839310863,14,"-1-015-001",1,14655,"1",0.5,1,NA,15,"Rab30"
"#FF66A8",0.205333333333333,-0.689944939564837,-0.363636363636363,14,"-1-015-001",1,14655,"1",0.5,1,NA,15,"Rab30"
"#FF66A8",0.205333333333333,-0.666666666666667,-0.376941589916984,14,"-1-015-001",1,14655,"1",0.5,1,NA,15,"Rab30"
"#FF66A8",0.205333333333333,-0.61939073394329,-0.363636363636363,14,"-1-015-001",1,14655,"1",0.5,1,NA,15,"Rab30"
"#FF66A8",0.205333333333333,-0.555555555555556,-0.328840358118638,14,"-1-015-001",1,14655,"1",0.5,1,NA,15,"Rab30"
"#FF66A8",0.205333333333333,-0.50473021939058,-0.282828282828282,14,"-1-015-001",1,14655,"1",0.5,1,NA,15,"Rab30"
"#FF66A8",0.205333333333333,-0.494900685882128,-0.202020202020202,14,"-1-015-001",1,14655,"1",0.5,1,NA,15,"Rab30"
"#FF66A8",0.205333333333333,-0.515713784794619,-0.121212121212121,14,"-1-015-001",1,14655,"1",0.5,1,NA,15,"Rab30"
"#FF66A8",0.205333333333333,-0.555555555555556,-0.041050594923769,14,"-1-015-001",1,14655,"1",0.5,1,NA,15,"Rab30"
"#FF66A8",0.205333333333333,-0.55703568173539,-0.0404040404040402,14,"-1-015-001",1,14655,"1",0.5,1,NA,15,"Rab30"
"#FF66A8",0.205333333333333,-0.666666666666667,-0.0175364955275053,14,"-1-015-001",1,14655,"1",0.5,1,NA,15,"Rab30"
"#F8766D",0.018,-0.444444444444445,1.06804924793463,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-0.555555555555556,1.02755915838245,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-0.666666666666667,1.02103176585892,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-0.777777777777778,1.04757127300785,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-0.888888888888889,1.07083257244425,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1,1.06061105415223,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.09957673947474,1.01010101010101,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.11111111111111,1.00449658604861,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.22222222222222,0.929767626231531,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.22301269416385,0.92929292929293,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.33333333333333,0.864128107302464,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.35892014619351,0.848484848484849,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.44444444444444,0.791227044587161,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.47246442834075,0.767676767676768,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.55555555555556,0.695596879604445,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.56689023812949,0.686868686868687,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.66666666666667,0.615233554257755,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.684035557499,0.606060606060606,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.77777777777778,0.545503315487292,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.80404962891467,0.525252525252526,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.86535333658421,0.444444444444445,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.88709064540199,0.363636363636364,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.88434109461379,0.282828282828283,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.87127900051205,0.202020202020202,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.85856636800418,0.121212121212122,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.85123143985271,0.0404040404040407,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.85087112122808,-0.0404040404040402,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.85718630508961,-0.121212121212121,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.86722940709448,-0.202020202020202,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.87538976211586,-0.282828282828282,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.87625852538405,-0.363636363636363,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.86799611323004,-0.444444444444444,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.85206954850725,-0.525252525252525,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.83005496568463,-0.606060606060606,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.80118784381942,-0.686868686868686,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.77777777777778,-0.738433335732164,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.76586016328778,-0.767676767676767,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.72833851841928,-0.848484848484848,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.68594577949656,-0.929292929292929,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.66666666666667,-0.967779898899159,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.65173920356288,-1.01010101010101,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.62850661585541,-1.09090909090909,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.61013723332982,-1.17171717171717,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.59592615126418,-1.25252525252525,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.58332886581644,-1.33333333333333,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.56641117294417,-1.41414141414141,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.55555555555556,-1.44476900786618,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.53976713388326,-1.49494949494949,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.49509422701758,-1.57575757575758,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.44444444444444,-1.63665750396372,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.43106823458555,-1.65656565656566,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.37602950656301,-1.73737373737374,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.33333333333333,-1.80586514833093,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.32736596819885,-1.81818181818182,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.29279616320394,-1.8989898989899,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.25289533158258,-1.97979797979798,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.22222222222222,-2.02758502437687,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.19743988432331,-2.06060606060606,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.11503434538102,-2.14141414141414,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1.11111111111111,-2.1448818223903,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-1,-2.21817970780644,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-0.994166624942201,-2.22222222222222,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-0.888888888888889,-2.29922038143217,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-0.884997869740383,-2.3030303030303,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-0.806549098108611,-2.38383838383838,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-0.777777777777778,-2.40899952474131,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-0.711977691329153,-2.46464646464646,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-0.666666666666667,-2.4942660734313,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-0.557563459013294,-2.54545454545455,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-0.555555555555556,-2.5464242756704,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-0.444444444444445,-2.58578398266935,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-0.333333333333333,-2.60870283893259,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-0.255577048182201,-2.62626262626263,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-0.222222222222222,-2.63815151756187,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-0.111111111111111,-2.69746069262478,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,-0.0915049412969399,-2.70707070707071,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,0,-2.75060456439389,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,0.111111111111111,-2.75288475912436,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,0.206601050870219,-2.70707070707071,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,0.222222222222222,-2.69990103719935,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,0.333333333333333,-2.63186193600986,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,0.343091878145185,-2.62626262626263,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,0.444444444444444,-2.57812478326423,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,0.507376859764852,-2.54545454545455,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,0.555555555555555,-2.51956996764761,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,0.636365617409519,-2.46464646464646,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,0.666666666666667,-2.43724447318017,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,0.71799476864737,-2.38383838383838,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,0.769622500236191,-2.3030303030303,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,0.777777777777778,-2.28739139065746,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,0.820567667415571,-2.22222222222222,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,0.868537385234417,-2.14141414141414,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,0.888888888888889,-2.11028937514235,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,0.943550355756028,-2.06060606060606,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1,-2.00842579376579,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.03588453829378,-1.97979797979798,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.11111111111111,-1.9060073844161,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.11763295716992,-1.8989898989899,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.18949187289966,-1.81818181818182,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.22222222222222,-1.77650734628525,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.25965070127553,-1.73737373737374,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.33333333333333,-1.66723369185967,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.34815116530636,-1.65656565656566,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.44444444444444,-1.59342939034952,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.47358398513374,-1.57575757575758,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.55555555555556,-1.51941498056986,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.58299712329431,-1.49494949494949,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.64951020418804,-1.41414141414141,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.66666666666667,-1.38535351213992,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.69788490814114,-1.33333333333333,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.72763144317293,-1.25252525252525,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.73924775377407,-1.17171717171717,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.73508347335625,-1.09090909090909,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.71839701043247,-1.01010101010101,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.69955394814162,-0.929292929292929,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.70576513033716,-0.848484848484848,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.77531637317667,-0.767676767676767,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.77777777777778,-0.765994856856297,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.86773360323973,-0.686868686868686,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.88888888888889,-0.664420696378389,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.93598682301351,-0.606060606060606,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.96599935697683,-0.525252525252525,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.97252752649106,-0.444444444444444,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.96035600651718,-0.363636363636363,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.93081010034944,-0.282828282828282,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.88970559002569,-0.202020202020202,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.88888888888889,-0.200091268551677,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.83612944023962,-0.121212121212121,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
"#F8766D",0.018,1.80323114278415,-0.0404040404040402,1,"-1-002-001",0.0714285714285714,4081,"1",0.5,1,NA,15,"Rab35"
