"t","mean","sd","n","pred","condition"
0.900527983903885,0.158520998437603,0.0574261924429712,14,0.159189429269418,"SCAMP1"
0.96056318283081,0.160831998897862,0.0607955534303333,13,0.169686992255542,"SCAMP1"
1.02059838175774,0.159652067890466,0.0546107583317979,12,0.180184555241666,"SCAMP1"
1.08063358068466,0.159612802341182,0.0620778907908059,10,0.190682118227791,"SCAMP1"
1.14066877961159,0.161224368410594,0.0653583172272985,9,0.201179681213915,"SCAMP1"
1.20070397853851,0.162085578419399,0.0687758405268227,8,0.211677244200039,"SCAMP1"
1.26073917746544,0.151307807052144,0.056594172929448,7,0.222174807186164,"SCAMP1"
1.32077437639236,0.155733756690463,0.0674147062231453,6,0.232672370172288,"SCAMP1"
1.38080957531929,0.164335703443991,0.0689996589930846,6,0.243169933158413,"SCAMP1"
1.44084477424622,0.167867268917655,0.0695273779669534,6,0.253667496144537,"SCAMP1"
1.50087997317314,0.173312195463698,0.0746381127885893,6,0.264165059130661,"SCAMP1"
1.56091517210007,0.181934005462892,0.0792905478371949,6,0.274662622116786,"SCAMP1"
1.62095037102699,0.185380401864277,0.0700686435676632,6,0.28516018510291,"SCAMP1"
1.68098556995392,0.186182579721119,0.0798491867082001,5,0.295657748089034,"SCAMP1"
0.0600351989269257,0.00919465907911077,0.00124326300085089,2,0.00972498059603755,"SCAMP3"
0.120070397853851,0.0191328775427587,0.00637988637387654,11,0.018359891702995,"SCAMP3"
0.180105596780777,0.0270397956812056,0.0102968045303863,11,0.0269948028099525,"SCAMP3"
0.240140795707703,0.0353420567228201,0.0143768583037248,11,0.03562971391691,"SCAMP3"
0.300175994634628,0.0437559199165682,0.018359894474527,11,0.0442646250238675,"SCAMP3"
0.360211193561554,0.0519336800167875,0.0220111352638108,11,0.052899536130825,"SCAMP3"
0.42024639248848,0.0601071260219476,0.0260156712265124,11,0.0615344472377825,"SCAMP3"
0.480281591415405,0.0658002210590615,0.0319266351081736,11,0.07016935834474,"SCAMP3"
0.540316790342331,0.0736919780721348,0.0356133474879539,11,0.0788042694516975,"SCAMP3"
0.600351989269257,0.0804202236674636,0.0393252474037444,11,0.087439180558655,"SCAMP3"
0.660387188196182,0.0880627797637219,0.0456521619123696,10,0.0960740916656125,"SCAMP3"
0.720422387123108,0.09308341120901,0.0458357667851839,10,0.10470900277257,"SCAMP3"
0.780457586050034,0.0970011476197371,0.0477870311238658,10,0.113343913879527,"SCAMP3"
0.840492784976959,0.104204439788517,0.0510981587946286,10,0.121978824986485,"SCAMP3"
0.900527983903885,0.107656542967931,0.0485488063410094,10,0.130613736093442,"SCAMP3"
0.96056318283081,0.113457073971989,0.052488404147203,10,0.1392486472004,"SCAMP3"
1.02059838175774,0.0977803220524827,0.040017592711644,8,0.147883558307357,"SCAMP3"
1.08063358068466,0.103498637093624,0.0429230638155743,8,0.156518469414315,"SCAMP3"
1.14066877961159,0.101530963756934,0.035606553077319,8,0.165153380521272,"SCAMP3"
1.20070397853851,0.106269492880266,0.0313661532595461,6,0.17378829162823,"SCAMP3"
1.26073917746544,0.103238073183248,0.0307955869909285,5,0.182423202735187,"SCAMP3"
1.32077437639236,0.106949943283326,0.0339026591008407,5,0.191058113842145,"SCAMP3"
1.38080957531929,0.0812337212837591,0.011260047172905,5,0.199693024949102,"SCAMP3"
1.44084477424622,0.0863161915093296,0.0098026646639325,5,0.20832793605606,"SCAMP3"
1.50087997317314,0.0874888582159892,0.00462993116401069,4,0.216962847163017,"SCAMP3"
0.0600351989269257,0.0252739845383742,0.00794558453955913,3,0.025028930166007,"TPD54"
0.120070397853851,0.0406623257825274,0.01551765540585,9,0.041096089828518,"TPD54"
0.180105596780777,0.0572956144659086,0.0210827829602746,9,0.057163249491029,"TPD54"
0.240140795707703,0.0732867538522839,0.027654502764145,9,0.07323040915354,"TPD54"
0.300175994634628,0.0896379010306537,0.0359751465294481,9,0.0892975688160511,"TPD54"
0.360211193561554,0.105680148155488,0.043510712108276,9,0.105364728478562,"TPD54"
0.42024639248848,0.123590918444868,0.0533159306503908,9,0.121431888141073,"TPD54"
0.480281591415405,0.137110339733744,0.055316251486337,9,0.137499047803584,"TPD54"
0.540316790342331,0.136610577524502,0.0653449419788312,7,0.153566207466095,"TPD54"
0.600351989269257,0.135865421262994,0.0682472742975389,6,0.169633367128606,"TPD54"
0.660387188196182,0.120353232225331,0.0375433804988327,4,0.185700526791117,"TPD54"
0.720422387123108,0.130179773136613,0.0414613865293008,4,0.201767686453628,"TPD54"
0.780457586050034,0.139105029984763,0.0454422824504558,4,0.217834846116139,"TPD54"
