"alpha","speed","intensity","duration","dee","displacement","neighbours","fd","width","condition","dataid"
1.29084864810865,0.244030008527532,115.53488372093,4.49998310208321,0.00437232837664196,0.115697141007736,0,1.02685607480096,0.967998463165304,"EB3","EB3_10"
1.09213939595629,0.170475835415847,190.62015503876,5.50000983476639,0.0051828366343883,0.0652609653132601,1,1.23172106896576,0.507910367581488,"EB3","EB3_11"
1.22193183861019,0.195411132713542,205.608527131783,4.99997437000275,0.00324143249579212,0.0832253149626743,1,1.05077588612768,0.783154241402085,"EB3","EB3_12"
1.06279477683593,0.171008459191618,201.546511627907,5.25000938773155,0.00472552877919244,0.0581573023354331,1.66955567011681,1.26298778509598,0.544758115067028,"EB3","EB3_13"
1.21041014831163,0.243179174919539,196.554263565891,3.9999794960022,0.00550434926623156,0.107848080732069,0,1.04557129039626,0.912391920389184,"EB3","EB3_14"
1.0941849007972,0.192315429702925,209.46511627907,5.50000983476639,0.00600411641646238,0.0741517934117284,1.50447699610761,1.19104616127772,0.632133906294233,"EB3","EB3_15"
1.13819163657985,0.187379872126501,239.934108527132,4.99997437000275,0.00596119419965524,0.0771215389531288,1,1.14317364538347,0.646191577371924,"EB3","EB3_16"
1.13689103968728,0.156126269176829,240.255813953488,5.49997180700302,0.00357303539224871,0.0565417657802399,1.00420731536093,1.19240964950369,0.536669298594659,"EB3","EB3_17"
1.18342605716597,0.19003165696062,235.333333333333,5.49997180700302,0.00497668855231146,0.073610966818648,1,1.11650413453812,0.653975484250624,"EB3","EB3_18"
1.13502052816327,1.30705372784095,110.022624434389,1.20103293657303,0.0381111708521742,0.0391664962271303,2,1.69369980008613,0.415421984505355,"LAMP1","LAMP1_1"
1.09094910558265,1.10396251618046,130.610859728507,0.960563182830814,0.0260438859091775,0.0398599677786977,2,1.44237076088809,0.520447633930637,"LAMP1","LAMP1_2"
1.15087654851989,0.819172797741305,120.590497737557,1.71100316941738,0.0167730806054997,0.0353707682301893,3,1.46240382331217,0.497838044392494,"LAMP1","LAMP1_3"
0.935762374980168,0.773658849467036,148.751131221719,1.32077437639236,0.0218730225818492,0.0282804026698242,5,1.74946338622352,0.325602299316416,"LAMP1","LAMP1_4"
1.14244570245028,1.14290497978112,107.511312217195,1.2510759755969,0.0304054672451031,0.035999331114004,2,1.60793583134063,0.451150022509827,"LAMP1","LAMP1_5"
0.828324876245698,1.55794493082969,128.672131147541,0.3003815934062,0.066401171244477,0.0501127448146612,9.93457345281915,1.44920098906933,0.26358346346635,"ML1N","ML1N_1"
0.800230741679849,1.24777833022394,125.565573770492,0.3003815934062,0.0477764154062476,0.0403561136551953,9.04485935982425,1.48770139815926,0.204927699031644,"ML1N","ML1N_2"
0.831631620079729,1.27909718068601,132.213114754098,0.96056318283081,0.0518204105615633,0.0414393925027945,6.14544177263744,1.78772888586229,0.42142964072865,"ML1N","ML1N_3"
0.867574643687818,1.28823274820711,140.237704918033,1.02059838175773,0.0453123876179009,0.0487398543129445,9.33276818246029,1.70915657970819,0.429928955305986,"ML1N","ML1N_4"
0.843861197786173,1.05894435675216,155.508196721311,1.14066877961159,0.0329992963551466,0.0399101394208879,13,1.73903360881479,0.371622236312254,"ML1N","ML1N_5"
0.829274481188402,1.49398890156041,133.22131147541,0.961221098899841,0.0661339461450097,0.0498303603403921,8.27429665270156,1.74695639299182,0.48017249904549,"ML1N","ML1N_6"
0.800230741679849,1.23084673599384,128.786885245902,0.841068461537365,0.0477764154062476,0.040660832297163,8.15207256222969,1.78751197486592,0.3668126897602,"ML1N","ML1N_7"
0.808229219646591,1.30109934207565,131.704918032787,0.961221098899839,0.0512742567190644,0.043936499123666,10,1.80601136481494,0.393063047172956,"ML1N","ML1N_8"
0.864863472970712,1.36459863395525,168.803278688525,1.20070397853851,0.0508876946426341,0.0519564018489905,19,1.706211598685,0.485092467336641,"ML1N","ML1N_9"
0.896460805732188,1.36105296932738,133.196721311475,0.840492784976959,0.0521921173886513,0.0527988829906412,6.02573526122617,1.68063965552368,0.446080297061813,"ML1N","ML1N_10"
0.869294747426383,1.45246880063379,172.360655737705,1.08063358068467,0.0555674247806023,0.0581851063994294,19,1.71000401249272,0.493285823375338,"ML1N","ML1N_11"
0.832673898829294,1.29176697225907,133.688524590164,1.02059838175774,0.0515447959916382,0.0431664973610492,7.39346583590711,1.79332998456433,0.428496076181217,"ML1N","ML1N_12"
0.872882162308126,1.30268395051437,140.377049180328,1.02059838175774,0.0462963930658299,0.0499327302032174,10.322849643758,1.70376435168187,0.434650960723916,"ML1N","ML1N_13"
0.841015491825977,1.03296705525757,157.016393442623,1.20070397853851,0.032207799849288,0.0392857,14.5959293323039,1.74575463029343,0.371113673332221,"ML1N","ML1N_14"
0.808229219646591,1.31804691929491,128.22131147541,0.3003815934062,0.0512742567190644,0.043709390550871,10.8750260198227,1.52270937310792,0.230032456795446,"ML1N","ML1N_15"
0.917847283553257,1.33863381376737,115,0.96056318283081,0.0442645309538205,0.0598449530547125,10,1.62201896111196,0.47469121038757,"Rab11","Rab11_1"
0.911793863758236,1.19070953571743,108.950819672131,0.96056318283081,0.0338295428469009,0.0529686960953001,5,1.66500685738638,0.379188766967313,"Rab11","Rab11_2"
0.967660088959243,1.26585733151656,114.483606557377,0.900527983903885,0.0376888015533202,0.0534617683078084,6,1.5847155637162,0.44697293603622,"Rab11","Rab11_3"
1.01978422274697,1.1070915780616,110.983606557377,1.02059838175774,0.0302487507362702,0.0472086029947704,3.18334026455426,1.60397502107145,0.40649916560351,"Rab11","Rab11_4"
0.844177233237906,1.10594156114301,131.344262295082,1.26073917746544,0.0322036286605545,0.0463490191359789,13,1.68831216951223,0.426416430562823,"Rab11","Rab11_5"
0.911330458787781,1.21263880895301,120.983606557377,1.08063358068466,0.0380503985347383,0.046824866030303,11,1.6061610175744,0.455996542678686,"Rab11","Rab11_6"
0.966184146880905,1.52024807563662,127.803278688525,0.900527983903886,0.0522135201182893,0.0690147174320684,11.238509933414,1.54755367752043,0.548766227951515,"Rab11","Rab11_7"
0.94062707400404,1.1178138780565,118.131147540984,1.02059838175774,0.0346486835127298,0.0493909906119468,10,1.68057222114366,0.40076716037939,"Rab11","Rab11_8"
0.944664054445979,1.13926874141882,108.344262295082,0.840492784976961,0.0348064455543403,0.0512178281218676,3.14499121209835,1.67005374858291,0.371019251452331,"Rab11","Rab11_9"
0.953954704909137,1.37371333266837,115.540983606557,0.84049278497696,0.0491684443060485,0.0501138326819265,5.27753727292617,1.65672261582414,0.440971509417173,"Rab11","Rab11_10"
0.906470423143891,1.00173008608107,110.483606557377,1.02059838175774,0.0257560807434892,0.039285714987245,4,1.73364318728608,0.328048977262264,"Rab11","Rab11_11"
0.869294364161365,1.0453940569864,131.614754098361,1.26073917746544,0.0306601094013225,0.0431751620496881,11.6791693660781,1.73482677638048,0.395232801986806,"Rab11","Rab11_12"
0.993225993836331,1.27844058064101,113.483606557377,0.870510384440422,0.0367906483873947,0.0528177877632199,5.73232501211498,1.52685360454841,0.462451665652401,"Rab11","Rab11_13"
0.861465111468856,0.973974481565471,135.196721311475,1.44084477424622,0.0283132383679581,0.0400200367431716,11.942637923833,1.86460872380964,0.345265689856072,"Rab11","Rab11_14"
0.935604954724362,1.75214129301236,127.622950819672,0.840492784976959,0.0704011763300449,0.0776041186704136,9,1.57982224709214,0.583905369624703,"Rab11","Rab11_15"
0.897704527178363,1.32685025605353,149.418032786885,1.02059838175774,0.0431254095258616,0.0588281950421214,18.8763583001412,1.60757107890294,0.496734492962324,"Rab11","Rab11_16"
0.846803007763345,1.11908405348237,137,1.26073917746544,0.0336719754613343,0.04686244013827,16,1.67042695222515,0.424356223681457,"Rab11","Rab11_17"
0.884420553855145,2.14338137891261,137.516393442623,0.150129117071629,0.104004315745799,0.0440045221795495,7,1.35424003867848,0.241387091122105,"Rab30","Rab30_1"
0.791564506841727,1.65532297709513,418.549180327869,1.35116205364466,0.0614265945032717,0.0505555567136153,9,1.67222892520352,0.640253491716687,"Rab30","Rab30_2"
0.881728172004144,0.992829771585977,1277.09836065574,0.900404624640945,0.0430100274197861,0.0511429569744604,10,1.61442063750412,0.419782200574847,"Rab30","Rab30_3"
0.892585715507583,1.11463952959962,890.704918032787,0.400179833173755,0.0528121564542022,0.0629721477456831,13.1796323107468,1.4249835328525,0.294349208523819,"Rab30","Rab30_4"
0.845789500403765,1.56196080952591,167.877049180328,0.850731663405895,0.0654256699525136,0.0441984427805377,9.3207522493671,1.82900820832284,0.422896615984671,"Rab30","Rab30_5"
0.87888593979589,1.92575298740045,380.434426229508,1.00086078047752,0.0799377929509132,0.0569162440808453,6.26180296995676,1.62567675899178,0.639757597771784,"Rab30","Rab30_6"
0.901774884731274,2.01827342303705,154.66393442623,0.800688624382019,0.0958655516519037,0.0611103116322435,8.16354971223657,1.73393349923328,0.536021739479349,"Rab30","Rab30_7"
0.903448911864172,1.71953619722548,379.311475409836,0.250215195119381,0.068732030464773,0.0504940749987429,11,1.3932732669651,0.247735773730479,"Rab30","Rab30_8"
0.63692677837008,1.14227710025449,149.377049180328,2.50215195119381,0.0320419037271148,0.0392857,3,1.8454231582085,0.516324281404087,"Rab30","Rab30_9"
0.730409106679661,1.27035309213461,154.344262295082,1.65142028778791,0.0369574334895412,0.0409702001094534,6,1.75638876975116,0.482703789322492,"Rab30","Rab30_10"
0.842240887344074,1.37208078856094,129.811475409836,0.950817741453648,0.0459811492358417,0.041011993509109,6.08956974849244,1.73888111033332,0.418924740132077,"Rab30","Rab30_11"
0.903448911864172,1.78667174005621,406.229508196721,0.700602546334264,0.068732030464773,0.0517993250874261,9.24886054942955,1.60740690326132,0.467438233785288,"Rab30","Rab30_12"
0.886716408769494,0.954195500642855,1285.63934426229,1.20053949952126,0.0399947704375835,0.0541576156681611,12,1.63755312649911,0.462751463702577,"Rab30","Rab30_13"
0.895023223550906,1.76970285397534,394.795081967213,0.700602546334267,0.0677011119907751,0.0515087904398825,9,1.60048657566505,0.471295069575099,"Rab30","Rab30_14"
0.900351713555677,0.936836772289548,253.475409836066,0.400179833173752,0.0385998162148103,0.0583500646659528,7.29671000472869,1.38365079859603,0.218302791618358,"Rab35","Rab35_1"
0.86362453978788,0.549047851134018,367.196721311475,0.400179833173752,0.0185476865244232,0.0351964894418173,4.04545225927693,1.47062094906451,0.129849029244535,"Rab35","Rab35_2"
0.897002501972629,1.67407548575506,172.065573770492,0.200172156095505,0.0580956858865331,0.0600312041434926,7.67279457714513,1.41709085553868,0.219982033316235,"Rab35","Rab35_3"
0.840712012433496,0.524359634733133,362.901639344262,0.400179833173748,0.0165258202530433,0.0335283543408615,4,1.4255691080347,0.1178571,"Rab35","Rab35_4"
0.864788639137995,1.84428389516402,173.885245901639,0.150129117071629,0.0683338747211804,0.0633073699392272,8,1.38225401938531,0.207053513880666,"Rab35","Rab35_5"
0.911639721770143,0.907766026217616,265.737704918033,0.300134874880314,0.0423219446122477,0.0549156864557348,6,1.29223311927182,0.1964285,"Rab35","Rab35_6"
0.911150167596861,2.11681061685287,188.83606557377,0.150129117071629,0.0814707490972944,0.0556388871756497,8.79945263731103,1.3496341743339,0.236882779800015,"Rab35","Rab35_7"
0.896381073029362,1.01050519006965,260.573770491803,0.400179833173748,0.0405205935507378,0.0627183278127036,6,1.41479080869888,0.221749325030725,"Rab35","Rab35_8"
0.886413718713973,1.6597375739449,184.213114754098,0.700602546334267,0.0673363738399778,0.0567243353245934,6.89011609986024,1.82659089897214,0.373901104474522,"Rab35","Rab35_9"
1.08726966006492,0.825101086702851,117.803278688525,1.32077437639236,0.0180800087163914,0.0296344264557471,5.59754244762814,1.53722598822095,0.386048063216245,"Rab5","Rab5_1"
1.07062725059339,0.947539262903492,116.540983606557,1.26073917746544,0.0226022086720589,0.0352222784108648,4.84050194726766,1.4982846412335,0.426520262776241,"Rab5","Rab5_2"
1.04983718022571,0.952450173484031,117.55737704918,1.26073917746544,0.0238387365425276,0.0342438114159313,6,1.48900014660481,0.438686260484612,"Rab5","Rab5_3"
0.995684096196156,1.09508332437373,113.77868852459,1.14066877961159,0.0283581167583494,0.0446021145073649,4,1.58941723661336,0.459119109406419,"Rab5","Rab5_4"
0.864252717738311,0.765531597847286,114.262295081967,1.20070397853851,0.0172099139136827,0.0268367927261735,4,2.07684502883427,0.206655224292314,"Rab5","Rab5_5"
1.0440436113032,1.05244723639796,115.327868852459,1.26073917746544,0.0268390962031603,0.0349521611767318,3.02677888245517,1.65240092991873,0.387683203386237,"Rab5","Rab5_6"
0.948451806303613,0.85411406270767,110.852459016393,1.26073917746544,0.0198924941345505,0.0354829930173055,3.06984173421963,1.69288372989791,0.36742683911055,"Rab5","Rab5_7"
0.898269996893815,0.980102995613906,157.270491803279,1.08063358068466,0.0264490337222849,0.0330765694928303,11,1.61224360141244,0.382857372612298,"Rab5","Rab5_8"
1.09936310489359,1.11326611004991,122.655737704918,0.660387188196183,0.0277191154115115,0.041691389459911,4,1.35267500847447,0.450883672794789,"Rab5","Rab5_9"
1.00159333521074,0.867230282297031,130.72131147541,1.32077437639236,0.0198263812464974,0.0282634634902409,4.96418231639704,1.47216052213945,0.430146984959605,"Rab5","Rab5_10"
0.895016424873475,0.837598501520816,112.83606557377,1.14066877961159,0.0187265024082561,0.0315825011890238,2.92459564545692,1.73651611704246,0.305671773488122,"Rab5","Rab5_11"
1.05247482610699,0.712569899818075,113.27868852459,1.44084477424622,0.0137940986306474,0.0263763653183837,4.54320360267254,1.67969012289953,0.303274776871296,"Rab5","Rab5_12"
0.971131573318144,0.90595372709824,116.950819672131,1.14066877961159,0.0219118232552601,0.0311658022522245,5,1.78245643746669,0.321403004713725,"Rab5","Rab5_13"
0.938265034231589,1.07512957750339,117.16393442623,1.20070397853851,0.0306813607458867,0.0351337573753991,3.60658517998274,1.72270865577287,0.364594147462796,"Rab5","Rab5_14"
0.911953224607357,0.81768058015181,117.426229508197,1.56091517210007,0.0189426285411463,0.0327360984425481,6.16801914106625,1.77749123086782,0.316959407710674,"Rab5","Rab5_15"
0.927362823418725,1.03453799242166,126.229508196721,1.20070397853851,0.0298580621233183,0.0302738597677199,5,1.87235587667845,0.324874218922529,"Rab5","Rab5_16"
1.13938336435489,1.01098133990428,120.83606557377,1.20070397853851,0.0238699426156865,0.039285714987245,6,1.5335911077607,0.402912599715712,"Rab5","Rab5_17"
0.96240053828062,0.918526204123475,121.344262295082,1.02059838175774,0.023519159356968,0.0384736169553023,4.54968699537181,1.6003759766795,0.347511347460143,"Rab5","Rab5_18"
0.968897948410604,1.39170064477942,119.672131147541,0.960563182830811,0.0475300622850345,0.052871400795103,4,1.49479397814835,0.569829245815639,"Rab5","Rab5_19"
0.944516140029965,1.21298639097284,115.844262295082,0.990580782294274,0.0340427711729346,0.051814960885708,2.04333451605166,1.56911211191567,0.483505948293259,"Rab5","Rab5_20"
0.950271747645263,1.46323319175786,108.44262295082,0.300175994634628,0.0519874045582925,0.0555583697473207,7.34952766017339,1.41339010522285,0.238965583936537,"SCAMP1","SCAMP1_1"
0.81936687199764,0.979010128911763,111.886597938144,1.38175532966852,0.0281529130442282,0.0392857,8.39498355865487,1.87893922084544,0.3535713,"SCAMP1","SCAMP1_2"
0.95324149087723,1.95847467828506,116.524590163934,0.240140795707703,0.0795029814915401,0.0819376601272717,6.5462713677601,1.36499889861504,0.309441620570529,"SCAMP1","SCAMP1_3"
0.784616316970077,0.898775396001278,114.340206185567,1.501907967031,0.0231900776090013,0.0392857,5.73412323686629,1.80998617776619,0.362196257685871,"SCAMP1","SCAMP1_4"
0.909305439323582,1.21420910533297,107.144329896907,0.540686868131161,0.0305439450661694,0.0392857,3.73512922198863,1.61980803100799,0.283293211484991,"SCAMP1","SCAMP1_5"
0.957862715192685,1.50885408986078,115.237113402062,0.720915824174881,0.0437969165593189,0.0785714,5.87511789425459,1.49170109501793,0.447925896978172,"SCAMP1","SCAMP1_6"
0.893588825361702,1.1295946779416,109.48969072165,0.841068461537361,0.0287673279354618,0.0392857,5,1.53844926010497,0.344665176359055,"SCAMP1","SCAMP1_7"
0.935967330049523,1.72081219829402,126.327868852459,0.780457586050034,0.0683931545614751,0.0781644388365546,6,1.58367835398602,0.520477625458075,"SCAMP1","SCAMP1_8"
0.906337698973196,1.11655680222502,110.072164948454,1.02129741758108,0.029362792625854,0.0392857,4.62492680082829,1.6099440871203,0.394816398688669,"SCAMP1","SCAMP1_9"
0.918015578573612,1.47826069867728,111.655737704918,0.360211193561554,0.053397896786827,0.0785714,10.0315582029603,1.46227122774017,0.2749999,"SCAMP1","SCAMP1_10"
0.918698114608979,1.46503266674059,120.303278688525,0.360211193561554,0.0476664717829787,0.0592893311530457,7.14562828665406,1.43314574986749,0.266769148119864,"SCAMP1","SCAMP1_11"
0.957341460654641,1.36185100071966,108.155737704918,0.300175994634628,0.0450522153765377,0.0555583697473207,7.73116669754276,1.40485067361271,0.238965583936537,"SCAMP1","SCAMP1_12"
0.901614011761934,1.25518146601961,105.639175257732,0.420534230768681,0.0365931335982116,0.0555583697473207,6.4644246453824,1.51109052416641,0.26353648723099,"SCAMP1","SCAMP1_13"
0.898824207976925,1.30875555348182,106.655737704918,0.300175994634627,0.0421504001024279,0.0555583697473207,7.21513883932869,1.45450895016845,0.211559969063644,"SCAMP1","SCAMP1_14"
0.913299093448107,1.43899603846968,107.901639344262,0.300381593406204,0.051307341726515,0.0575128265373242,7.15875587584937,1.48212125836393,0.260789911062556,"SCAMP3","SCAMP3_1"
0.907275217938666,1.37317793890886,107.122950819672,0.3003815934062,0.0465529982301417,0.0555583697473207,6.73423920302968,1.47290669204814,0.238541080322097,"SCAMP3","SCAMP3_2"
0.83962142643808,1.0648825150086,145.409836065574,0.3003815934062,0.0396601842525768,0.0371225286921329,15,1.49955488472882,0.191862032654132,"SCAMP3","SCAMP3_3"
0.923081611641875,1.20181677003552,103.844262295082,0.120070397853851,0.0415838397586905,0.0422012805842352,2,1.04771426766812,0.117686720057895,"SCAMP3","SCAMP3_4"
0.936862190535064,1.61474281234891,107.72131147541,0.360457912087439,0.0615552213027127,0.0674354081248206,8,1.44970807573713,0.288186206765464,"SCAMP3","SCAMP3_5"
0.85000676417405,1.1116478704167,104.114754098361,0.18022895604372,0.0308542964936302,0.0513183298483091,1.71661114416347,1.38090146584006,0.134829818136285,"SCAMP3","SCAMP3_6"
0.864265267500163,1.03209533230203,119.590163934426,1.26160269230604,0.0341391858437056,0.0392857,14,1.75752106419152,0.369505135259796,"SCAMP3","SCAMP3_7"
0.797973775453007,1.05875936337236,174.073770491803,0.961221098899841,0.0325893336788326,0.0392857,11.9996849675374,1.72584447247324,0.338004755904957,"SCAMP3","SCAMP3_8"
0.912699699944496,1.06971720893399,104.868852459016,0.600351989269256,0.0366374310312459,0.0425955891593867,4,1.85277784460792,0.2691549556643,"SCAMP3","SCAMP3_9"
0.872399966324457,1.14710304800519,120.245901639344,1.08137373626232,0.037037935683427,0.0398901080127162,12.0183183107358,1.70205416882349,0.400406187232865,"SCAMP3","SCAMP3_10"
0.937020936335566,1.61473839351726,107.72131147541,0.36045791208744,0.0615107465694088,0.0674392218531532,8,1.44992288722752,0.288116990444853,"SCAMP3","SCAMP3_11"
0.969498935531242,0.939807041614937,103.967213114754,0.200089916586869,0.036051221245257,0.0410260757440988,1.50685963673698,1.00000000000005,0.134440110164785,"TPD54","TPD54_1"
0.995030049436776,1.87976667685716,105.065573770492,0.200089916586876,0.116388845524722,0.128322458791889,9.74447445628393,1.17112592483653,0.335322778272347,"TPD54","TPD54_2"
1.00430940646991,1.7313007190124,108.909836065574,0.200089916586876,0.106273830074754,0.116535055597498,10,1.27710219662597,0.307032379451941,"TPD54","TPD54_3"
0.97048464560912,0.985707455785735,106.688524590164,0.30013487488031,0.0666411313550043,0.0521837955507304,4.38508452463781,1.23108234475792,0.207137893197096,"TPD54","TPD54_4"
0.976862915480004,1.44028625324383,105.737704918033,0.300134874880314,0.0719346448817689,0.0831677788657754,13.0830850799028,1.28396397963462,0.307624777834502,"TPD54","TPD54_5"
0.981626091036728,2.5187749207686,123.311475409836,0.480281591415405,0.153081540378288,0.124141763467385,6.73837365535089,1.64252631810076,0.564137528203094,"TPD54","TPD54_6"
0.895003141909215,1.59027227970443,120.27868852459,0.540316790342331,0.0797755974665844,0.0706937013555228,8.47475671598609,1.59400884687369,0.422522519626866,"TPD54","TPD54_7"
0.973568117299388,2.10668593510949,117.868852459016,0.540316790342331,0.10701713091464,0.103681020292531,11.519015891587,1.60735466376403,0.510958257397472,"TPD54","TPD54_8"
0.976862915480004,1.3469731496478,108.967213114754,1.25056197866797,0.0719346448817689,0.085918398913522,7.86657299000303,1.68210023368669,0.596086751127748,"TPD54","TPD54_9"
